 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a39	0.0679804	0.0832801	0.084095	0.0748859	0.0832534	0.0847523	0.0758986	0.0724249	0.0785616	0.0850488	0.0773791	0.0676544	0.0647856
a20	0.0727856	0.0796944	0.0802418	0.075466	0.0799556	0.0806857	0.0764581	0.0746246	0.0778518	0.0809845	0.0781365	0.0740752	0.0690401
a24	0.0732851	0.0834502	0.0845668	0.0720905	0.0826689	0.0846005	0.0734561	0.069261	0.0769181	0.0861682	0.0805538	0.0737896	0.0591912
a18	0.07593	0.0880988	0.089428	0.0686465	0.0849229	0.0883455	0.0698324	0.0638938	0.0750847	0.0918802	0.0830786	0.0731327	0.0477259
a23	0.0734017	0.0847323	0.0858844	0.0711635	0.0833947	0.0857087	0.0725675	0.0678375	0.0765665	0.0876792	0.0810291	0.0731414	0.0568937
a24	0.0658646	0.0823776	0.0832491	0.0759262	0.083102	0.0843443	0.0771581	0.0742548	0.0792975	0.0841326	0.0764408	0.06646	0.0673925
a31	0.0737557	0.0822604	0.0832465	0.0726827	0.0817555	0.0833637	0.0739945	0.0703377	0.0770043	0.08464	0.0801333	0.0747051	0.0621207
a20	0.0731807	0.0880255	0.0907573	0.0771527	0.0900225	0.0922091	0.0803511	0.0751708	0.0829449	0.0887394	0.0725184	0.0558325	0.0330952
a3	0.0696836	0.083554	0.0848782	0.0778196	0.0850513	0.0862217	0.0799782	0.0772028	0.0816987	0.0850959	0.0766121	0.0645096	0.0476942
a31	0.065568	0.0838558	0.0860502	0.0711494	0.0849915	0.0874894	0.0745573	0.0698939	0.0785043	0.0889314	0.0806545	0.070667	0.0576874
a13	0.0658796	0.0891133	0.0937523	0.0824061	0.0960171	0.0980546	0.0887683	0.0833989	0.089404	0.0862677	0.0607578	0.0416253	0.0245549
a31	0.0569074	0.0834602	0.0857789	0.078261	0.0879711	0.0894973	0.0829191	0.0801061	0.0844952	0.0873628	0.0746481	0.0584348	0.050158
a3	0.0498874	0.0877943	0.0971045	0.0878953	0.105792	0.10811	0.101756	0.0949055	0.0979827	0.0795273	0.0438028	0.0276746	0.0177683
a20	0.0492844	0.0865508	0.0904022	0.082406	0.09521	0.0971722	0.0902171	0.0868697	0.0910439	0.0902284	0.066932	0.0430869	0.0305964
a39	0.0413995	0.0819833	0.0873041	0.0775318	0.0940621	0.0965916	0.0892495	0.0861472	0.0905558	0.0921072	0.0720356	0.0499307	0.0411014
a20	0.0354837	0.0799981	0.0857436	0.0747972	0.0942428	0.0973439	0.0891177	0.0859171	0.0906114	0.092957	0.0718711	0.0503664	0.05155
a31	0.0392617	0.0776587	0.0842353	0.0715797	0.0913796	0.0944699	0.085817	0.0824962	0.0881423	0.0928845	0.078308	0.0601386	0.0536284
a24	0.0247345	0.0698201	0.0872245	0.0703168	0.107592	0.113413	0.102991	0.0976016	0.103478	0.0992169	0.0628343	0.0372752	0.0235026
a46	0.0405704	0.0860251	0.092761	0.0787168	0.10043	0.103942	0.0928615	0.0879204	0.0946549	0.0948671	0.0653954	0.038331	0.0235242
a31	0.0219019	0.0786308	0.0874524	0.0842345	0.10901	0.11322	0.104442	0.100424	0.100777	0.0911331	0.0495731	0.029473	0.0297283
a18	0.0142939	0.0597213	0.0841088	0.0707919	0.122935	0.131318	0.126994	0.119869	0.117962	0.0874286	0.0342756	0.0172438	0.0130588
a31	0.0188257	0.0753724	0.0860551	0.081182	0.110886	0.115864	0.110055	0.107123	0.105652	0.0929459	0.0488696	0.0258163	0.0213526
a20	0.00798344	0.0492367	0.0778239	0.0649381	0.1374	0.150864	0.145693	0.132096	0.125472	0.0750911	0.0186752	0.00814681	0.00658059
a24	0.0174376	0.074747	0.0863433	0.0857217	0.115835	0.120832	0.117185	0.114248	0.109349	0.0878125	0.0388351	0.018238	0.0134152
a31	0.0179181	0.0746872	0.0884738	0.0734482	0.113872	0.121189	0.110015	0.1048	0.108713	0.0988224	0.0497746	0.0225687	0.0157175
a23	0.00524476	0.0395663	0.067343	0.0532263	0.138752	0.158611	0.150981	0.139056	0.132566	0.0826757	0.0189082	0.00717623	0.00589381
a20	0.0138517	0.0542992	0.0663456	0.0883715	0.132475	0.142005	0.138238	0.132336	0.104914	0.0645505	0.0278606	0.0189045	0.0158477
</S>	0.0142285	0.0651086	0.0785087	0.0694754	0.109175	0.116649	0.114076	0.113352	0.110035	0.0979789	0.0552482	0.0291935	0.0269699
