 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a20	0.0315447	0.0547996	0.062863	0.0626336	0.0582018	0.0674226	0.0684867	0.0637519	0.0714588	0.0591308	0.0606775	0.0565282	0.0524295	0.0577363	0.0588699	0.0565629	0.0569022
a37	0.037027	0.0572837	0.0639589	0.0649581	0.0626697	0.0689899	0.0696072	0.0657084	0.0717661	0.0589781	0.0602814	0.0553757	0.0506034	0.0562063	0.060505	0.0497344	0.0463468
a23	0.0360692	0.0589842	0.0677392	0.0694655	0.0670511	0.0741997	0.0746381	0.0691451	0.0774133	0.0544919	0.0561646	0.0487771	0.0426544	0.0525947	0.0627923	0.0460117	0.041808
a37	0.0241144	0.0512384	0.064572	0.0609416	0.0507159	0.0690868	0.071894	0.06404	0.0788594	0.0583577	0.0609368	0.055825	0.0490485	0.0546539	0.0525923	0.061363	0.0717604
a31	0.0405835	0.0581809	0.0635357	0.064003	0.0617599	0.0670986	0.0676357	0.0646806	0.0693528	0.0595874	0.0606337	0.0567187	0.0526763	0.0567553	0.0595023	0.0500887	0.0472069
a28	0.0366135	0.0590356	0.0673947	0.0709671	0.0711251	0.0766656	0.0769696	0.0714913	0.0794256	0.0598846	0.0614417	0.0541576	0.0447339	0.0478088	0.0578874	0.0332192	0.0311786
a31	0.0313627	0.056654	0.0661821	0.0665662	0.0620744	0.0721363	0.0731771	0.0673943	0.0766391	0.0580255	0.0598638	0.0536904	0.0481985	0.055769	0.0596125	0.0477039	0.0449502
a8	0.0342478	0.0606574	0.0707579	0.0742025	0.0731997	0.0813199	0.0820052	0.0757064	0.085242	0.0666307	0.0683929	0.0611324	0.0461277	0.0389045	0.0404793	0.0201662	0.0208274
a31	0.0188385	0.0430297	0.0629772	0.05508	0.0406207	0.0700314	0.0771256	0.0622704	0.0965211	0.0627379	0.0676872	0.0635584	0.0498493	0.0492306	0.0422961	0.0569534	0.0811924
a28	0.0225353	0.0537471	0.0679739	0.0719849	0.0689364	0.0842586	0.0861512	0.0761618	0.0921089	0.0748439	0.0774447	0.0715321	0.050997	0.0322609	0.0309428	0.0177317	0.020389
a24	0.0175536	0.0487327	0.0693987	0.0653232	0.0518367	0.079891	0.0847498	0.069981	0.0980281	0.0630776	0.0674231	0.0600567	0.0482939	0.0511204	0.0464709	0.0371324	0.04093
a31	0.0223103	0.0552316	0.0729804	0.071981	0.0618981	0.0832438	0.0859925	0.0742884	0.094516	0.0596455	0.0628779	0.0541897	0.0437792	0.0491927	0.0488794	0.0297602	0.0292333
a20	0.0154227	0.0487336	0.0681628	0.0723948	0.0662971	0.0907102	0.0940627	0.078515	0.1044	0.0761967	0.0801856	0.0719015	0.0458447	0.0265344	0.0252493	0.0153968	0.0199925
a35	0.0161786	0.0447145	0.0674207	0.0610135	0.0458395	0.0788267	0.0861384	0.068575	0.105977	0.0706028	0.0762128	0.0715332	0.0548047	0.0483611	0.0369872	0.0298854	0.0369284
a31	0.0129858	0.037305	0.0602862	0.0535142	0.0390994	0.072935	0.0815768	0.0607901	0.107576	0.0635963	0.0701667	0.0652403	0.0496768	0.048695	0.041824	0.0534332	0.081299
a23	0.00946444	0.0381624	0.0601519	0.0663107	0.0599481	0.0932468	0.0984783	0.0745125	0.115089	0.0797844	0.0859517	0.0776803	0.0488323	0.0271402	0.0260537	0.0159389	0.0232541
a31	0.015192	0.0334678	0.0542988	0.0469637	0.0357387	0.0670024	0.0793215	0.0541831	0.135326	0.0584853	0.0667911	0.0620434	0.0441202	0.043576	0.0384007	0.0509031	0.114187
a8	0.00764533	0.0333342	0.0560973	0.0630602	0.0564783	0.0952437	0.101744	0.0719373	0.12341	0.0818509	0.0897575	0.0813641	0.0494222	0.0252049	0.0240325	0.0151663	0.0242511
a31	0.01566	0.0337187	0.0541632	0.04772	0.0375054	0.0679652	0.0806649	0.0542213	0.146838	0.05725	0.0657807	0.0601609	0.0427941	0.0436823	0.039503	0.0462126	0.10616
a23	0.00537105	0.0262086	0.0492316	0.0569622	0.0500393	0.0987699	0.108241	0.0681361	0.141891	0.0850431	0.096189	0.0869173	0.0476097	0.0208663	0.0197253	0.0132262	0.0255721
a31	0.0140404	0.030552	0.0493301	0.0454979	0.037514	0.0660598	0.0782237	0.0503349	0.155025	0.0560955	0.065077	0.0600461	0.0442564	0.0449856	0.0414145	0.0454086	0.116139
a37	0.00438354	0.0218038	0.0438904	0.0518363	0.0450242	0.100682	0.112753	0.0638968	0.159478	0.0850019	0.099188	0.088775	0.0458699	0.019228	0.0181698	0.0122777	0.027742
a24	0.00718088	0.0259138	0.053171	0.0511698	0.0382219	0.0897803	0.106131	0.0602258	0.174273	0.0700279	0.083652	0.074073	0.0449639	0.0325544	0.0259059	0.019378	0.0433764
a28	0.00669321	0.0272672	0.0554189	0.0549376	0.0410717	0.0939445	0.107805	0.0635332	0.159877	0.069659	0.0820344	0.0713017	0.0448218	0.0347837	0.0288474	0.020004	0.0379992
a31	0.0052126	0.0193116	0.0419707	0.0427858	0.0325305	0.0865214	0.103986	0.0510985	0.185369	0.0650606	0.0811291	0.0712567	0.0452364	0.0377979	0.0344739	0.0277301	0.0685289
a17	0.00259661	0.0118275	0.0281983	0.0350558	0.0312353	0.100502	0.123361	0.0516776	0.2378	0.0846217	0.107507	0.0925437	0.033576	0.0108763	0.0103594	0.00751418	0.0307485
a31	0.0089402	0.0213078	0.0399893	0.0395296	0.0323225	0.0720589	0.0880292	0.0441787	0.195347	0.0578391	0.0722279	0.0658798	0.0463495	0.0430848	0.038484	0.0336623	0.10077
a24	0.00248427	0.00964995	0.0225077	0.0282532	0.0260635	0.0938771	0.119915	0.0444047	0.283247	0.0808779	0.107255	0.0918954	0.0303063	0.00921259	0.00883242	0.00627895	0.0349388
a37	0.00541016	0.0184666	0.0409571	0.0427037	0.0334053	0.0933153	0.114983	0.0516207	0.235145	0.0655667	0.0845618	0.072088	0.0385237	0.0244431	0.0201889	0.0133688	0.0452527
a39	0.00444984	0.0144244	0.0314871	0.0349247	0.0296219	0.0852044	0.10776	0.0448976	0.254538	0.0666466	0.0875445	0.0771455	0.0413378	0.0247157	0.0218715	0.0144009	0.0590294
a31	0.0070956	0.0156677	0.0289208	0.0299055	0.0251038	0.0642138	0.0809181	0.0343431	0.219959	0.0510248	0.0679435	0.0624574	0.044586	0.0413909	0.0373565	0.0356274	0.153487
a17	0.00241108	0.00813876	0.0184296	0.0231789	0.0224358	0.0865797	0.114695	0.0390774	0.327952	0.0766254	0.103963	0.0872975	0.0267463	0.00844007	0.00844702	0.00558343	0.039999
a20	0.00827233	0.0175675	0.0311938	0.0332085	0.0291196	0.0686327	0.085066	0.0371225	0.235811	0.0515764	0.0680735	0.060854	0.0435441	0.0406521	0.0383408	0.0296021	0.121363
a41	0.00403134	0.0121278	0.02533	0.0275883	0.0228337	0.0705896	0.0904044	0.0358155	0.231438	0.0577888	0.0779639	0.0712934	0.045557	0.0358123	0.0324736	0.0301766	0.128776
a31	0.00326853	0.0108352	0.0237226	0.0269877	0.022949	0.0737156	0.0944188	0.0362772	0.23843	0.0545649	0.0739655	0.0637981	0.0392571	0.0349381	0.0346953	0.0316053	0.136571
a8	0.00225875	0.00679026	0.0149487	0.0186825	0.0189671	0.0790652	0.108569	0.033792	0.359634	0.0759254	0.103922	0.0850763	0.0242005	0.00814408	0.00888767	0.00528731	0.0458496
a31	0.0118132	0.021153	0.033753	0.0359546	0.032646	0.0630949	0.0741003	0.0372889	0.179788	0.0500535	0.062644	0.0577276	0.0477105	0.0502786	0.0480918	0.0431802	0.150722
</S>	0.00251704	0.00691857	0.014629	0.0179644	0.0184908	0.074067	0.102732	0.0329864	0.389357	0.0747578	0.102059	0.0850299	0.0212552	0.00593455	0.00611998	0.00407084	0.0411103
