 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a20	0.0849653	0.0873412	0.0902022	0.0922083	0.0928914	0.0922135	0.0919695	0.0907018	0.0842787	0.074744	0.0478788	0.0389438	0.0221288	0.00953277
a31	0.0795704	0.0818523	0.0837721	0.0850051	0.0855398	0.0850115	0.0839339	0.0831236	0.0791981	0.0787942	0.0646832	0.0556512	0.0368689	0.0169956
a37	0.0848554	0.087246	0.0903517	0.0925147	0.0932233	0.0924918	0.0921241	0.0907829	0.0840852	0.0749616	0.0472087	0.0382715	0.0221811	0.00970199
a31	0.0809688	0.0829169	0.0854281	0.0871274	0.0877354	0.0870723	0.0859952	0.0850198	0.0803086	0.0787157	0.0597699	0.0512691	0.0327899	0.0148829
a3	0.0847523	0.0873982	0.0906655	0.0928582	0.0935624	0.0928128	0.0922893	0.0908569	0.0838321	0.0751723	0.0465494	0.037185	0.0221352	0.00993039
a31	0.0799349	0.0817311	0.0844658	0.086289	0.086913	0.0861877	0.0848867	0.0838815	0.0790746	0.0786971	0.0604728	0.0533488	0.03649	0.017627
a18	0.0845075	0.0877059	0.0911096	0.0932433	0.0939294	0.093184	0.0924528	0.0909068	0.0834746	0.0755001	0.0457988	0.0357574	0.0220947	0.0103352
a31	0.0806949	0.0833323	0.0853555	0.0863537	0.0868225	0.0861365	0.0834754	0.0819969	0.0757945	0.0798923	0.0624483	0.0504829	0.0372764	0.0199379
a39	0.0846825	0.0891416	0.0924897	0.0943196	0.0949826	0.0942898	0.0932596	0.0914664	0.0831309	0.0754756	0.0437475	0.0322397	0.0206389	0.0101356
a8	0.0812791	0.0853973	0.0872452	0.0876427	0.0880895	0.0870643	0.0811687	0.0785358	0.0688637	0.080943	0.0630982	0.0462399	0.0393015	0.0251313
a21	0.0763877	0.0787889	0.0800735	0.0804152	0.0807116	0.0800341	0.0761859	0.0744923	0.0679553	0.0767884	0.067328	0.0559146	0.055432	0.0494923
a31	0.0725232	0.0739026	0.0753519	0.0760659	0.0763794	0.0759664	0.0745829	0.0739538	0.0709985	0.0740275	0.0686375	0.0652192	0.0642145	0.0581765
a28	0.0784425	0.0817965	0.0858802	0.0883631	0.0890995	0.0883105	0.0875667	0.0866012	0.0814005	0.0778144	0.0551306	0.0486493	0.0334468	0.0174982
a37	0.0752166	0.077897	0.0812391	0.0831532	0.0838576	0.0830054	0.0809653	0.0798962	0.0747157	0.0775916	0.0641439	0.0589032	0.0490763	0.0303388
a20	0.073509	0.076663	0.0801022	0.0820141	0.0826848	0.08191	0.0802103	0.079305	0.0747375	0.0770559	0.0645192	0.0609106	0.0524648	0.0339138
a31	0.0721942	0.0758799	0.0790552	0.0805899	0.0812145	0.0804942	0.0784683	0.0775276	0.0728636	0.0765906	0.0665236	0.0616519	0.0562961	0.0406505
a28	0.0764684	0.082716	0.087592	0.0899855	0.0907868	0.0899948	0.0887551	0.0875822	0.0812322	0.0783488	0.0547514	0.0441219	0.0307569	0.0169081
a20	0.0750779	0.0804595	0.0843119	0.0858199	0.0866519	0.0855218	0.0810275	0.0790923	0.0707021	0.0793055	0.0650134	0.0521463	0.045062	0.0298081
a31	0.0726199	0.0791237	0.0831906	0.0845721	0.0854177	0.0843058	0.0796115	0.0776886	0.0693025	0.0789105	0.0660667	0.0533772	0.049417	0.0363964
a20	0.0728734	0.0851843	0.0928264	0.0957445	0.0970476	0.0958136	0.0923191	0.0901292	0.0790933	0.0801436	0.048829	0.0330305	0.0236412	0.0133246
a17	0.077237	0.0879313	0.0924137	0.0928894	0.093909	0.0920562	0.0816975	0.0777614	0.0636082	0.0826921	0.0628401	0.0394803	0.033665	0.0218188
a13	0.0737532	0.0858611	0.0914983	0.0921817	0.0935384	0.091081	0.0781848	0.0737056	0.0583552	0.0815275	0.063004	0.0413832	0.0413336	0.0345924
a31	0.0663292	0.077374	0.0840962	0.085913	0.0874516	0.0857758	0.0789682	0.0766343	0.0657638	0.0796452	0.0668073	0.0511789	0.0509636	0.0430988
a13	0.0583534	0.0780536	0.0908907	0.0953754	0.0977362	0.0959393	0.0910022	0.0890196	0.0767739	0.0834716	0.0556544	0.0392155	0.0307622	0.017752
a28	0.0683794	0.0858716	0.0946221	0.0956742	0.0978504	0.0946519	0.0790536	0.0741165	0.0567425	0.0831408	0.0624997	0.0386537	0.0381891	0.0305546
a31	0.0605477	0.0777769	0.0895541	0.0929528	0.0958528	0.0928261	0.0816401	0.0781801	0.0624633	0.082382	0.0631837	0.0445267	0.043918	0.0341956
a41	0.0498445	0.0786968	0.0990986	0.105509	0.109783	0.106508	0.0958047	0.0920892	0.0716489	0.0866016	0.0476484	0.0256376	0.0199965	0.0111323
a8	0.0685058	0.094176	0.105206	0.10503	0.107814	0.102804	0.0780243	0.0710245	0.0503089	0.0845931	0.05637	0.0298113	0.0273745	0.0189579
a33	0.0646381	0.112505	0.127385	0.118782	0.122957	0.10978	0.0611211	0.0526999	0.0355435	0.0747702	0.0439298	0.0259498	0.0263194	0.023619
a31	0.0714253	0.109115	0.118511	0.112091	0.114729	0.105634	0.0650815	0.0565765	0.0382936	0.078339	0.0494349	0.0271489	0.0278593	0.0257602
a20	0.0304378	0.063057	0.0953438	0.107068	0.115659	0.110568	0.0976726	0.0951742	0.0712656	0.0927906	0.0515833	0.0283851	0.0256388	0.0153559
a33	0.0573287	0.0899485	0.108095	0.109256	0.114276	0.107119	0.0769693	0.0697029	0.0473706	0.0850853	0.0551144	0.0296171	0.0288203	0.0212978
a24	0.061452	0.121399	0.138231	0.123114	0.127796	0.109959	0.0549566	0.04725	0.0329325	0.0687952	0.0397243	0.0253582	0.025636	0.0233966
a31	0.0555985	0.0764416	0.089874	0.0930361	0.0963963	0.093361	0.0819496	0.0787825	0.0627556	0.0838611	0.0663904	0.0440294	0.0435325	0.0339913
a20	0.0302451	0.0661127	0.102965	0.116144	0.126559	0.119428	0.0990235	0.0943412	0.0643679	0.0917578	0.0441858	0.0197657	0.0164391	0.0086654
a31	0.0563152	0.0960663	0.116177	0.115102	0.120794	0.111571	0.0736233	0.0655073	0.0431797	0.0842132	0.051044	0.0254639	0.0239785	0.0169642
a13	0.0242417	0.0678716	0.120407	0.138038	0.156268	0.141545	0.0979287	0.0884756	0.0480302	0.0842194	0.019553	0.00589113	0.00489687	0.00263384
a3	0.0474619	0.105525	0.13627	0.128031	0.137827	0.118817	0.0617702	0.0540155	0.0353156	0.0755212	0.0409866	0.022289	0.0209922	0.0151787
a31	0.0368569	0.0782491	0.113977	0.119607	0.132722	0.119202	0.0771656	0.0703218	0.0438086	0.0873646	0.0513914	0.0258358	0.0255639	0.0179346
a10	0.0198087	0.0605375	0.118362	0.139774	0.164569	0.145067	0.0946006	0.0864938	0.0456692	0.0864814	0.0227632	0.00708801	0.0058584	0.00292711
</S>	0.0380613	0.0844594	0.122148	0.125809	0.139425	0.123636	0.0749165	0.0673038	0.0412851	0.0850594	0.0449938	0.0212593	0.0195683	0.0120753
