 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
n	0.00055044517	0.004017425	0.0025626523	0.0075868797	0.0032655264	0.1803077	0.645501	0.12312684	0.033081513
k	0.0029222765	0.010713543	0.004135342	0.011417544	0.00474304	0.056158457	0.6259569	0.26236722	0.021585679
ò	0.05105939	0.03844371	0.010623616	0.0014902506	0.00045619477	0.015352667	0.035320584	0.4243552	0.42289838
r	0.0071943784	0.0046455627	0.0010789232	0.000662374	0.0006168455	0.042481236	0.24642086	0.4588827	0.23801707
a	0.002509562	0.0068090847	0.0032022558	0.0054677892	0.0025079593	0.051423166	0.61743265	0.20124671	0.10940081
m	0.009427442	0.006951993	0.0015564561	0.00094179926	0.0009706574	0.035957936	0.1278154	0.54000604	0.27637234
a	0.011911345	0.034268998	0.0044547855	0.008480922	0.0023212796	0.021409823	0.3063444	0.40355593	0.20725253
r	0.0048804767	0.008320474	0.003205888	0.005187507	0.0036825931	0.03040167	0.06424866	0.52690655	0.3531662
è	0.0034933845	0.01070318	0.0016441855	0.002905972	0.00095815724	0.0035457232	0.068155155	0.8814244	0.02716996
o	0.004857487	0.0045942194	0.003036762	0.0025198483	0.0019284185	0.0067944024	0.028791722	0.85919124	0.088285945
n	0.0005726924	0.001550268	0.0016607268	0.013413746	0.0013773097	0.008203764	0.06742003	0.553048	0.35275343
t	0.006872124	0.023444448	0.0034194135	0.0049102204	0.0009157132	0.005311123	0.017151507	0.89420825	0.043767177
a	0.030282585	0.019728081	0.0067724474	0.0001773301	6.8884e-05	0.0006511325	0.029662477	0.63991046	0.2727466
</S>	0.0007230617	0.0013646707	0.00025067493	0.00034004796	0.00049108866	0.004964256	0.0063743894	0.16479668	0.8206951
