 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
e	0.0012845641	0.0037174951	0.03336098	0.12277368	0.7944805	0.018387139	0.018007973	0.004869984	0.0019102858	0.00018755729	0.00010418835	1.569004e-05	0.0008999414
r	0.0028188326	0.00023451536	0.03144409	0.06161834	0.77909714	0.053392332	0.06007786	0.010274768	0.00053670583	4.175614e-05	2.325354e-05	8.217012e-06	0.0004322449
ò	0.0047162357	0.012953634	0.026443351	0.034308597	0.70513856	0.072685316	0.09433857	0.014490728	0.0036287175	0.00087960594	0.000607772	0.00043637687	0.029372562
m	0.006218849	0.0004941843	0.008311722	0.019353332	0.3083102	0.1993199	0.4283526	0.027280003	0.0015841702	0.00014802064	0.000105895604	1.8988587e-05	0.0005021883
i	0.012130728	0.0039190114	0.015308128	0.018424308	0.5800793	0.15832901	0.1295389	0.025517987	0.003292581	0.0012932403	0.0015208813	0.00172486	0.048921116
m	0.0015111185	9.328648e-05	0.006053641	0.009103638	0.06725639	0.13863102	0.5614589	0.20073919	0.014111843	0.0005006094	0.00020582014	1.469903e-05	0.0003199091
i	0.004577399	0.007169228	0.016160836	0.012509935	0.2877024	0.1268636	0.4349168	0.047643494	0.020198273	0.0023736365	0.0015821361	0.00060952007	0.037692808
l	0.001079576	4.7426383e-05	0.0033572759	0.003181677	0.014241742	0.0585667	0.34596843	0.5377682	0.03432628	0.0008332369	0.00044825938	1.7134633e-05	0.00016399431
ì	0.0051141395	0.004574548	0.012346887	0.007070673	0.06472571	0.053304918	0.65938675	0.11217375	0.038229894	0.00204859	0.0014523042	0.0007850775	0.038786773
s	0.004101595	0.0008861904	0.00393687	0.0038065608	0.011111651	0.063982174	0.44268954	0.35792732	0.10008338	0.0047548213	0.0045182477	0.00017236093	0.002029282
i	0.018216655	0.0029954463	0.008404407	0.0055666678	0.041239213	0.061251078	0.48875338	0.19974463	0.05986581	0.009108589	0.009959771	0.00731093	0.087583534
t	0.00037206593	4.627371e-05	0.0007456165	0.0007481458	0.0020659254	0.0032058642	0.050289247	0.72366154	0.1831136	0.025796216	0.008100204	0.00029915202	0.0015562095
s	0.0034956138	0.00241512	0.0058360603	0.004246539	0.023267683	0.01788738	0.28153083	0.32169646	0.2481195	0.01518004	0.008344147	0.002143919	0.06583673
ì	0.013570595	0.0013214716	0.00244622	0.0018813522	0.0021706335	0.0026848516	0.0061909677	0.11840864	0.42447826	0.35957453	0.049753085	0.0020887004	0.015430729
t	0.000494075	4.200731e-05	0.0006110462	0.0006147432	0.00074920733	0.002336238	0.009492955	0.50947315	0.2128478	0.15122244	0.10750021	0.0012831963	0.00333297
t	0.011363731	0.0022755722	0.00477681	0.0032292118	0.008226645	0.0040195878	0.062441252	0.20871413	0.43743622	0.09189051	0.0541972	0.017861487	0.093567595
a	0.0023785923	5.8435904e-05	0.0003751892	0.00053007255	0.00018702146	0.00035656433	0.00026157603	0.01405073	0.09859349	0.8546192	0.02660806	0.00039028501	0.0015908494
p	0.0003964526	8.858654e-05	0.0018895388	0.0016615879	0.003192758	0.004192957	0.0075261043	0.26386154	0.1832627	0.2557485	0.2330425	0.024149818	0.02098701
r	0.0038945565	0.00272866	0.004462168	0.0028013943	0.0045491788	0.0015496811	0.011783876	0.06976013	0.3734598	0.07617972	0.07879268	0.04592598	0.32411212
à	0.01043989	0.0018049257	0.0023600834	0.0009752373	0.000946605	0.0005225705	0.0014169497	0.038015623	0.20359507	0.4651568	0.19938147	0.02203657	0.05334827
m	0.0010408922	7.783865e-05	0.0011891166	0.0010309797	0.0007442441	0.0017653762	0.0021543356	0.086385675	0.063319415	0.21654257	0.5679113	0.03676734	0.021070885
a	0.01296666	0.002034439	0.004658032	0.0027697368	0.0031039363	0.0010059684	0.005733823	0.036103997	0.16325787	0.15582126	0.31466585	0.138238	0.1596405
t	0.001994514	0.00013311108	0.0025152438	0.002176405	0.0018877349	0.0031751043	0.005612364	0.106516704	0.052368216	0.1700521	0.34986222	0.23227344	0.071432866
a	0.008820458	0.0023019395	0.008078076	0.005060704	0.005784929	0.0022204097	0.009752581	0.030801255	0.07427447	0.04364435	0.23850663	0.21075834	0.35999587
m	0.0015506633	0.00023745972	0.0021933585	0.0016184956	0.0015138021	0.0015711895	0.0033217352	0.03023484	0.02128222	0.030649377	0.25642666	0.5234737	0.1259265
i	0.01047547	0.0016758257	0.009478765	0.0055744946	0.0054147206	0.0032337261	0.005854547	0.022991318	0.026965482	0.02052314	0.3298281	0.29075712	0.26722726
M	0.0015550979	0.00024688948	0.0019479069	0.0014935049	0.0013440615	0.0012531425	0.0025374477	0.01670224	0.012806505	0.018297454	0.18337151	0.5651538	0.1932905
a	0.028440619	0.0026097146	0.00496463	0.0026856456	0.0032269855	0.0011795585	0.002245596	0.005262599	0.010977102	0.015893826	0.26194257	0.50053656	0.16003464
r	0.016447885	0.001159961	0.019061094	0.018611468	0.017922377	0.02276661	0.042351786	0.2255404	0.11589968	0.09993178	0.11467784	0.16995142	0.13567774
ì	0.0076066745	0.009592675	0.0072815833	0.0053772912	0.0120111415	0.002173252	0.019751666	0.017898545	0.07265452	0.03035624	0.19274855	0.3308572	0.29169074
a	0.009779101	0.0008480335	0.008193671	0.0077827177	0.004019964	0.006812299	0.0033956429	0.022403123	0.026757265	0.021246726	0.35608506	0.19665973	0.3360166
</S>	0.00038043055	0.00015724535	0.00055859383	0.00038437205	0.0005751286	0.00016293243	0.00070599344	0.0020182184	0.002973676	0.0018121032	0.026870882	0.4709342	0.49246612
