 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
t	0.0017599586	0.000603071	0.0051187635	0.0091585135	0.07852514	0.0068877535	0.84386104	0.005349587	0.041202955	0.0063184365	0.00081754674	4.159057e-05	0.00015835073	3.035371e-05	0.00016699095
ò	0.0018354427	0.003071151	0.029388346	0.03505828	0.05920055	0.37815884	0.37974864	0.022339167	0.03813391	0.022050606	0.010662987	0.00061154383	0.001143576	0.00039926282	0.018197598
g	0.0021106259	0.00095330627	0.0021490487	0.0049866904	0.035133213	0.0023034452	0.62310755	0.008958922	0.27269024	0.039268162	0.0073598004	0.00015282269	0.0004813934	5.86446e-05	0.00028604874
r	0.0007942396	0.00070696295	0.0042369706	0.0042941226	0.016178895	0.18864918	0.5538609	0.012814974	0.14607738	0.03115977	0.020148579	0.0010445007	0.0028662914	0.0042449827	0.012922198
a	0.0056783007	0.015190292	0.014091683	0.007648615	0.0022519464	0.004278047	0.12989873	0.63808346	0.09688569	0.044782165	0.0009789788	0.018757802	0.0039413697	0.0051287557	0.012404204
z	0.0010727661	0.0004770335	0.0024103564	0.0024594394	0.0073755495	0.00017470932	0.27228343	0.0838926	0.4527568	0.16021776	0.010511972	0.0040419307	0.001870356	0.00029870518	0.00015662672
z	0.0014281257	0.002147636	0.008671724	0.0046377764	0.009718046	0.11646883	0.38859543	0.035680953	0.28993613	0.07951541	0.02147169	0.0042585162	0.004448174	0.006781485	0.026240112
a	0.0009632147	0.0019268043	0.00054545427	0.00079600496	0.00019495362	0.0001522363	0.012279331	0.88275415	0.06230092	0.0124468105	0.00036756592	0.021631943	0.0012376258	0.00032789283	0.0020750382
m	0.0005060937	0.0002814737	0.0015059157	0.0014010185	0.003263227	0.0004191453	0.13290319	0.039599482	0.45799705	0.28560477	0.054442335	0.01337136	0.0066918	0.00046364593	0.0015494851
à	0.0032287792	0.0037436802	0.014729553	0.003117763	0.0036851773	0.023142815	0.1693539	0.026434207	0.34763253	0.25897002	0.027273905	0.018546935	0.010221016	0.012732323	0.07718742
i	0.0011753839	0.00044299487	0.0011119719	0.000845003	0.0014731318	9.983325e-05	0.024894238	0.0071146823	0.30065218	0.36392692	0.23249179	0.027127657	0.035231974	0.0023138626	0.0010983014
è	0.00052615575	0.00043780275	0.0020827525	0.00042690473	0.00044377527	0.0023196414	0.015853489	0.0025009697	0.14251061	0.5208339	0.17199244	0.06258557	0.067135744	0.007785851	0.0025643273
n	0.0028649142	0.0024316253	0.003078304	0.001688479	0.001906647	0.0022478395	0.013896992	0.0062638177	0.12165429	0.26593414	0.14473641	0.17625903	0.21573457	0.03365243	0.0076506063
a	0.0006678193	0.0007403826	0.0026491196	0.0011340829	0.0011235374	0.0038189073	0.009255599	0.0030579793	0.084063575	0.18208227	0.38366997	0.10236221	0.07278794	0.14562622	0.006960337
n	0.00048357304	0.00035483812	0.001188895	0.00051881897	0.0004990604	0.00051429763	0.0063227513	0.0009660745	0.030828075	0.104987375	0.18089333	0.22611883	0.42012298	0.019074965	0.0071261763
g	0.0036417453	0.0032489568	0.016659725	0.0033104958	0.004384473	0.008633573	0.013985521	0.0021495437	0.036614154	0.06409643	0.3571512	0.11518437	0.08448957	0.24384508	0.042605214
r	0.005082733	0.00953396	0.0057666115	0.0032600097	0.00067593495	0.00016250527	0.0021059148	0.0058749914	0.019201307	0.021387618	0.007974519	0.7539698	0.058509298	0.026429057	0.08006571
à	0.0025214807	0.003383126	0.0040912647	0.0011644502	0.00039951818	0.0057652215	0.009010428	0.0063516553	0.046549033	0.098311886	0.018817673	0.5338759	0.10269261	0.05422664	0.11283903
m	0.0012191215	0.00043576676	0.0011136135	0.0010161061	0.0010800262	2.6327398e-05	0.0033684338	0.0015465859	0.017099354	0.017941909	0.16429968	0.1725143	0.44521376	0.1369574	0.036167618
m	0.0033234966	0.0022066704	0.008209526	0.0008247279	0.0010124354	0.004877661	0.005777043	0.00095262815	0.017564971	0.024746168	0.1969208	0.13447222	0.09159048	0.39534026	0.11218091
a	0.0028355583	0.005144806	0.0012538303	0.00071304693	0.00012882843	6.506591e-05	0.00049351435	0.005463959	0.0072601815	0.004269685	0.0029125554	0.8375195	0.02808057	0.07423306	0.029625833
u	0.00052834	0.00025383427	0.0011493405	0.0007532615	0.00096973474	0.00042472628	0.009392088	0.0016020245	0.017547032	0.028872147	0.038639512	0.16491814	0.3243724	0.11444721	0.2961302
d	0.0013760256	0.0015714578	0.0070090685	0.0012135302	0.0010652945	0.002525813	0.0053633493	0.00058040005	0.0048734797	0.017040396	0.032445077	0.10727322	0.45546594	0.2625833	0.09961369
e	0.004740523	0.0049049538	0.02044848	0.004057115	0.004003612	0.003377661	0.014743201	0.0017504869	0.009329562	0.017704042	0.030917326	0.06420782	0.26237783	0.45673397	0.100703366
r	0.0016096424	0.0012294193	0.0024326371	0.0016768357	0.0014602263	0.00091209717	0.0051779295	0.0009120454	0.0052650254	0.008041761	0.013849155	0.05512721	0.451836	0.36322528	0.08724475
f	0.0022258519	0.0022980145	0.008306384	0.0010202752	0.0010861565	0.0018441677	0.0026414364	0.00048689506	0.0018907693	0.003645777	0.0141364	0.021118287	0.0629144	0.852137	0.02424819
ù	0.014509189	0.030362735	0.02178538	0.0056991894	0.0027467457	0.0011688101	0.0059692143	0.0020084432	0.0115053635	0.009538258	0.0065472643	0.25490832	0.08526756	0.27722573	0.27075782
m	0.0011560913	0.00052819087	0.001158231	0.0010168599	0.0011090933	7.506644e-05	0.0018451099	0.00065559155	0.0027432786	0.0041360697	0.01893532	0.047260158	0.24156676	0.46367306	0.21414103
m	0.0059612733	0.005544954	0.019560603	0.0007647575	0.001123618	0.001719794	0.001961675	0.0003891684	0.0013262423	0.002156674	0.01443529	0.024530608	0.043773934	0.8021717	0.07457973
u	0.008386571	0.014671955	0.003730071	0.0021203866	0.0005342843	0.0001833017	0.0013748244	0.005608251	0.009210175	0.0032156955	0.0020647733	0.4563389	0.05526706	0.36272997	0.07456369
</S>	0.00058104633	0.00023721841	0.00096518855	0.00059875817	0.0006779328	0.00021186653	0.003424336	0.0005154894	0.0049710074	0.009351026	0.012684872	0.025192717	0.086766504	0.08742101	0.76640105
