 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
o	0.0005783191	0.0067959502	0.0021076305	0.02413787	0.12503082	0.7134481	0.041445285	0.04488361	0.010789349	0.0031178673	0.02766518
g	0.00045387654	0.0015463091	0.00038915713	0.0018564878	0.017437687	0.51518136	0.3672283	0.076086566	0.016765758	0.002119351	0.0009351928
e	0.0012539712	0.013591546	0.0038976653	0.0133204395	0.023332063	0.476858	0.206519	0.19094439	0.036515135	0.012217778	0.021549983
l	0.0016556471	0.0049834102	0.0015873231	0.0041636424	0.027359048	0.2419502	0.5601869	0.10891768	0.035022065	0.0029633658	0.0112106735
à	0.0018182539	0.035243083	0.0032531482	0.018109528	0.021151902	0.1578813	0.046160452	0.40736982	0.03158337	0.0046618246	0.27276736
t	0.0007358108	0.0009370334	0.0007286893	0.000636646	0.0023734171	0.017737556	0.32789034	0.10204563	0.5257001	0.01711398	0.004100858
o	0.0021370915	0.040472906	0.0034214223	0.008065184	0.0061219707	0.08226793	0.10553503	0.4927483	0.13783713	0.042123705	0.07926938
p	0.00077311153	0.0012365379	0.0007073854	0.0012518055	0.005992617	0.02653504	0.2046959	0.14877139	0.5125532	0.060002312	0.037480656
r	0.00066914386	0.010546324	0.0012942395	0.0036162212	0.002692771	0.020815434	0.03903795	0.5307392	0.19040307	0.030988446	0.16919723
ì	0.008001197	0.12598452	0.0054309457	0.0054297494	0.0038297116	0.015765646	0.00970474	0.51674247	0.074206784	0.010647258	0.22425696
m	0.0009817007	0.0011959939	0.0011045143	0.0007105555	0.0020125955	0.004438684	0.05148421	0.04026942	0.568887	0.28327635	0.04563898
a	0.006645657	0.08259611	0.008067419	0.011425977	0.0032483854	0.016835053	0.021799654	0.29835054	0.19552204	0.123525955	0.23198321
k	0.0015735461	0.0021172045	0.0018281406	0.001547524	0.0073000863	0.018685957	0.105109066	0.033210326	0.23055787	0.34907717	0.24899313
a	0.007137059	0.14137504	0.008529153	0.0236484	0.0059363036	0.018477127	0.01596873	0.1422232	0.14654905	0.10741797	0.382738
n	0.003735278	0.0075110793	0.0060957177	0.003020602	0.017035434	0.017887203	0.15023491	0.013294884	0.1337585	0.43095168	0.2164747
a	0.010661587	0.23842524	0.015373168	0.031971358	0.014239791	0.030543454	0.016476886	0.058135867	0.07035702	0.24749237	0.2663232
f	0.0042290413	0.0080065625	0.0060621137	0.0037877406	0.014743859	0.010199555	0.06733691	0.006700639	0.08098295	0.5190138	0.27893686
à	0.008132662	0.17012279	0.015813107	0.03367967	0.010149287	0.021012409	0.018040948	0.047862027	0.06867731	0.34597516	0.2605346
n	0.0039213477	0.0047677737	0.0038071107	0.003200508	0.0041368934	0.0043032886	0.009247544	0.006794402	0.04182308	0.5736157	0.34438232
e	0.011329425	0.10660375	0.024652284	0.028406434	0.0043849275	0.009367152	0.0065220497	0.023511926	0.029685386	0.5887575	0.16677915
</S>	0.0009028511	0.001581404	0.0013799749	0.0007832169	0.0034894245	0.0037261776	0.025668805	0.0047160746	0.030787058	0.18187048	0.74509454
