 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
z	0.0028298036	0.0048142914	0.0126830675	0.05361864	0.7369573	0.1222199	0.019433577	0.0033825818	0.0010540948	0.0013104817	0.00068978284	0.041006524
è	0.21568142	0.007183397	0.03980778	0.11651624	0.34662515	0.13109834	0.018383613	0.036137514	0.019018518	0.011099438	0.00062651356	0.057822086
s	0.0022083165	0.0001357005	0.0028318795	0.035528637	0.4942224	0.39175558	0.06173519	0.009985214	0.0009547855	0.00027229424	3.0637224e-05	0.00033930998
s	0.014397316	0.009156934	0.020730117	0.03278197	0.6437626	0.1416545	0.03551262	0.0047009685	0.0017080213	0.002639942	0.0016384764	0.09131653
i	0.37196994	0.003174956	0.030410966	0.05025798	0.15587285	0.11469337	0.024542889	0.039970957	0.023904925	0.02758297	0.0015088773	0.1561093
è	0.0014090299	0.0002486451	0.0030333744	0.021273801	0.11247199	0.5002458	0.30624357	0.04611472	0.006479251	0.001485373	5.843882e-05	0.00093595794
n	0.0005850873	0.0001740362	0.0010890331	0.006654038	0.096481524	0.51556057	0.30059594	0.0543864	0.011800905	0.0046956786	0.00048797188	0.0074888035
a	0.006663838	0.003602304	0.0074082725	0.0061963075	0.24142432	0.42944115	0.25845334	0.02149771	0.0044599483	0.0028870327	0.0026271546	0.015338599
p	0.0006900967	0.00020860769	0.0013438099	0.003431755	0.017446581	0.29796645	0.35852608	0.2434419	0.05292664	0.021519298	0.00080641324	0.0016923705
u	0.0013972314	0.001129569	0.003649804	0.0021688272	0.06966972	0.1603768	0.59288543	0.086306006	0.041817367	0.006065113	0.001443359	0.033090767
l	0.0010279844	0.0007326764	0.0026006345	0.00231292	0.015127566	0.15648493	0.42841005	0.2630723	0.09518992	0.024674086	0.0013391804	0.009027708
i	0.010604358	0.0070929313	0.012425952	0.0070290873	0.08031387	0.105901636	0.51328546	0.07525093	0.033158675	0.016820386	0.0035761339	0.13454057
z	0.00090653944	0.0004535443	0.0018221125	0.0017730757	0.0077598984	0.08716068	0.26549557	0.37479782	0.14839603	0.103194214	0.0035465418	0.004693984
z	0.004942992	0.0035253307	0.0075044883	0.0038263123	0.02891157	0.10588845	0.48558506	0.15862831	0.06592727	0.054574892	0.010589041	0.07009627
è	0.027331425	0.0009219892	0.014130988	0.014225034	0.017956594	0.034916926	0.06054808	0.2938642	0.2077396	0.22761899	0.00478269	0.09596346
s	0.0009840033	7.305649e-05	0.0012892693	0.0015647033	0.004695151	0.053090386	0.12784825	0.34383893	0.20128915	0.24314469	0.010549331	0.011633162
s	0.017739	0.011379522	0.023625184	0.0056923307	0.02438366	0.041982785	0.36565778	0.15692167	0.13822179	0.074027486	0.030674223	0.109694615
i	0.042127915	0.00027254337	0.006505044	0.004873861	0.0043866923	0.007939502	0.014984699	0.19806826	0.22703528	0.41986552	0.013669544	0.06027114
o	0.00057612977	9.6516196e-05	0.0009889378	0.0016732332	0.0035279642	0.019748239	0.034709517	0.15399444	0.24232224	0.43931773	0.054820817	0.048224244
s	0.0005888226	0.0007321582	0.00084541796	0.00047605333	0.002547576	0.007963025	0.05734674	0.16682877	0.37991768	0.28112075	0.06825347	0.03337963
p	0.0075664734	0.00612617	0.011414835	0.0037085004	0.012696129	0.01620889	0.18366334	0.13935521	0.2885338	0.16685653	0.036991473	0.12687868
ì	0.003696759	0.00015945139	0.003492279	0.001236555	0.0011856921	0.0017201342	0.00813969	0.115711175	0.32829243	0.41368902	0.011473895	0.11120292
t	0.0010036627	0.0003359381	0.0013088994	0.00093157956	0.002978014	0.01068722	0.069120534	0.12943599	0.20612232	0.2978818	0.12432006	0.155874
i	0.012595557	0.011550851	0.025220862	0.0058934847	0.006900999	0.0042009098	0.082174405	0.08988509	0.33244282	0.1930538	0.14381978	0.09226138
k	0.0018160702	0.00019527499	0.0022141477	0.002921839	0.005534469	0.020597298	0.016374916	0.06336245	0.11210722	0.49213186	0.12114723	0.1615972
a	0.013601492	0.008756247	0.012226274	0.0029125179	0.011276684	0.0047278865	0.088295154	0.0573502	0.23664212	0.2378653	0.15298024	0.17336586
m	0.0029793575	0.0004603864	0.0062291315	0.003616574	0.0048364196	0.02858509	0.017614238	0.067046225	0.09127551	0.5037635	0.12083626	0.15275732
è	0.010449287	0.007985109	0.021336006	0.00443087	0.0026240922	0.0058272746	0.032637507	0.042495176	0.17134443	0.21828224	0.2142596	0.26832843
r	0.0008402306	0.00034331335	0.0008749215	0.00070377515	0.0006558549	0.0015098427	0.007579491	0.019184554	0.06540878	0.43618977	0.38974524	0.076964244
i	0.019248206	0.013533457	0.023977064	0.0028770568	0.0021813207	0.0025949369	0.022391366	0.026931696	0.12779935	0.22571644	0.4185219	0.11422716
</S>	0.00061213854	0.00020838507	0.0010627036	0.00067722605	0.0012557679	0.0049818717	0.006237825	0.017554812	0.027978664	0.16865845	0.11205146	0.6587207
