 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ù	0.006473544	0.0149963135	0.024364645	0.0737296	0.446826	0.26298475	0.04375737	0.033942584	0.0058339657	0.002015971	0.085075244
r	0.0026399055	0.0025246455	0.0024738202	0.0061641447	0.16328764	0.77031463	0.041179568	0.010383931	0.0006625756	2.1565398e-05	0.00034754473
n	0.016277095	0.014138327	0.027026916	0.024012873	0.35378718	0.18055348	0.07031591	0.07081103	0.0061958693	0.024443006	0.21243827
o	0.04504138	0.011083501	0.0037462297	0.029041821	0.043597903	0.1347856	0.4614921	0.06081033	0.004082211	0.12253439	0.083784506
n	0.0010669609	0.003556872	0.005338334	0.011021277	0.12326254	0.104855664	0.58367234	0.1433311	0.017189933	0.000727277	0.005977724
a	0.027750753	0.016275179	0.022817288	0.016752988	0.074839555	0.14731205	0.1716405	0.101773	0.036255747	0.07201888	0.31256407
k	0.0016431246	0.0030428916	0.0015614752	0.0023790395	0.051655628	0.05402921	0.3309416	0.5116893	0.03933454	0.002352798	0.0013704123
à	0.018678606	0.026416829	0.04026687	0.018136302	0.06914289	0.06562419	0.1585083	0.1905075	0.10995367	0.037193634	0.26557124
n	0.0030700334	0.0036145572	0.0037383472	0.0033229482	0.0077047627	0.021382535	0.14968577	0.49406224	0.30537352	0.003302171	0.0047430424
i	0.018916609	0.012256887	0.026942315	0.005478614	0.02003107	0.009818127	0.10965831	0.33928844	0.072741196	0.14616877	0.23869966
k	0.0008522923	0.002822239	0.0023872454	0.0021495374	0.021511914	0.012390679	0.05870039	0.64541405	0.18297964	0.04407203	0.026720025
a	0.014297815	0.013577205	0.030370083	0.007946796	0.016562449	0.009161424	0.029800428	0.16936155	0.22478096	0.21647239	0.26766893
l	0.0017657591	0.008551839	0.0032920006	0.0027954704	0.0226557	0.0065742857	0.025915874	0.42229593	0.3459014	0.12712254	0.03312924
ò	0.010031754	0.02574086	0.031678412	0.011471316	0.015731087	0.0028246078	0.00856395	0.07362614	0.25534686	0.38615987	0.17882513
r	0.0027025873	0.0037119067	0.0034679642	0.0028942951	0.0041936603	0.0029569976	0.007796619	0.0500837	0.4709667	0.37937152	0.071854025
ù	0.013175974	0.0092522865	0.023256412	0.0029782173	0.003842103	0.0009086208	0.006714692	0.10616398	0.07071323	0.6423172	0.12067724
s	0.0005657366	0.0008186491	0.0009396874	0.0007121105	0.0011128744	0.0010864271	0.0017516104	0.013905499	0.045062583	0.7672663	0.16677856
t	0.010630085	0.008961191	0.023342257	0.0035629082	0.0021322495	0.0004578974	0.0043090824	0.05398706	0.059158023	0.72408456	0.10937465
i	0.0015590292	0.00035750758	0.0003079217	0.0006286894	0.0004013108	0.0018280069	0.004178659	0.0062508057	0.0019444824	0.9625721	0.019971421
k	0.00010915964	0.00089468696	0.00062683586	0.00049440464	0.0033449505	0.000634353	0.0026142483	0.016237278	0.00881504	0.27932015	0.68690896
u	0.022661265	0.011858846	0.039417833	0.00478178	0.0020362353	0.00065279787	0.0018476396	0.012023394	0.03142274	0.64316255	0.23013489
</S>	0.0013731448	0.0048305136	0.002893656	0.0019059891	0.007035612	0.0019289715	0.0029222842	0.015463025	0.067656465	0.4363677	0.45762268
