 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
d	0.003747427	0.003904698	0.0036386799	0.00548141	0.071525805	0.3551344	0.36433503	0.106388025	0.026717763	0.044622596	0.008120963	0.0026258063	0.0013020588	0.00055176695	0.00024557937	8.731561e-05	0.001570743
r	0.0035887416	0.0049723256	0.003047386	0.0108623905	0.030939203	0.29863515	0.30659857	0.05458941	0.25938278	0.010836442	0.0022979185	0.0024393739	0.0005851547	0.00047543214	0.00014009066	0.00018769637	0.01042183
o	0.0076185125	0.019587494	0.0071300888	0.0018480563	0.0124915885	0.055909466	0.026327068	0.01655053	0.81482625	0.0042806854	0.002850431	0.0043359613	0.0003871962	0.0035428074	0.00063006184	0.0009048333	0.02077886
e	0.0006336636	0.00050644233	0.0005937439	0.0011976663	0.01058935	0.059743594	0.10184965	0.66450304	0.01741042	0.11783283	0.01934717	0.0023644217	0.0023741196	0.000311417	0.00011278336	1.0723971e-05	0.0006190615
m	0.00025736482	0.00019398888	0.0006409128	0.0023298275	0.001984894	0.052171282	0.2981447	0.34543628	0.09162713	0.16882375	0.02872146	0.003429321	0.0047241612	0.00062521076	0.00022645868	2.8337141e-05	0.00063497614
b	0.0025303508	0.002224322	0.0032008174	0.007046511	0.004792235	0.066210404	0.19204952	0.103932284	0.5423604	0.04549715	0.012267717	0.002910453	0.0015334245	0.00095739187	0.00020865005	9.7646276e-05	0.012180727
ì	0.004213699	0.009538576	0.003844499	0.0009239089	0.0028855654	0.020920964	0.030662274	0.08127577	0.7232482	0.038220074	0.031341627	0.013571733	0.0037098008	0.0097881	0.00273284	0.0005045425	0.02261784
k	0.0003555082	0.0002979535	0.00024003546	0.00025144455	0.0013077375	0.0053832117	0.01435222	0.5300319	0.0044341395	0.32955593	0.079067335	0.010918311	0.021842029	0.0008713429	0.0004772958	4.109016e-05	0.00057252235
e	0.010958698	0.009152829	0.0027347838	0.003916523	0.0027231516	0.013778688	0.060681384	0.06269581	0.7289371	0.0464792	0.021381196	0.0040119784	0.0041955174	0.0019450475	0.0008272224	0.0008431885	0.024737658
a	0.00058793544	0.00042314338	0.00032122558	0.0003245006	0.0014965427	0.0044395593	0.0060592587	0.2702835	0.0031788764	0.39993113	0.18436094	0.049131487	0.074912354	0.0026271655	0.0016412983	6.554326e-05	0.00021558405
p	0.000341718	0.0003352259	0.00079661555	0.0013450666	0.0006317019	0.0041097696	0.013803436	0.056983482	0.011495462	0.5402211	0.2600844	0.036749784	0.066019714	0.0044806786	0.0013926161	0.00018004105	0.0010292546
ò	0.0012665296	0.0010851405	0.0017971015	0.0027545844	0.0017917553	0.004868759	0.010484245	0.05129643	0.010426105	0.50728095	0.2739014	0.032263733	0.0875672	0.005320737	0.0020597072	0.00038865692	0.0054470394
t	0.0005083474	0.00063400756	0.00053988706	0.00057207764	0.0006505466	0.0009714549	0.0019317347	0.017170927	0.007295444	0.27696273	0.3917888	0.058186743	0.20660514	0.015407868	0.015878148	0.0014175122	0.0034786316
t	0.0028001505	0.004868241	0.002308489	0.0037658839	0.001130096	0.004146409	0.013571534	0.03248162	0.048719734	0.33821133	0.30559742	0.051374737	0.1635778	0.0067272256	0.0077272025	0.001876715	0.011115505
u	0.025592599	0.027281037	0.0074447854	0.0020486822	0.0060784738	0.0032801821	0.0030403372	0.03435686	0.13483697	0.13080555	0.2865201	0.076721184	0.05378421	0.03971961	0.016838579	0.007822963	0.14382781
k	0.0003245434	0.00026996812	0.00022568987	0.0002872164	0.0007200455	0.0013706727	0.0019770523	0.027948778	0.0010484625	0.11793377	0.161597	0.35330752	0.15988015	0.07503272	0.08200263	0.0030291378	0.013044689
a	0.023576535	0.021545641	0.007084548	0.008055726	0.0029690948	0.0072607365	0.018478911	0.017924814	0.17288825	0.11190526	0.23824017	0.052714814	0.16006103	0.019108098	0.017939733	0.008038172	0.112208545
è	0.00078594865	0.0005139088	0.00037207463	0.0003601492	0.001230075	0.0012921304	0.0014045954	0.02344934	0.00018876523	0.07121254	0.11961199	0.38397658	0.17610183	0.100840844	0.11303488	0.0038077522	0.0018165673
c	0.0003933464	0.00047391775	0.00037399953	0.00039749066	0.0005284389	0.00048824344	0.00060235994	0.0030292072	0.00049623067	0.037870202	0.14397195	0.13675745	0.26105034	0.121320285	0.26618335	0.01726699	0.008796176
h	0.057828996	0.06021579	0.015645823	0.019709447	0.034539964	0.0149361985	0.01178453	0.037939288	0.004851428	0.11373979	0.15007083	0.11089214	0.1358105	0.057617	0.0497237	0.00782007	0.1168745
i	0.001896318	0.007557314	0.0069666603	0.0006396766	0.0024202035	0.00069618545	0.00041416017	0.011029871	0.072807394	0.060148906	0.22028746	0.19577475	0.13933535	0.12892509	0.06969977	0.011967293	0.06943363
t	0.0011674028	0.00074541016	0.0005122768	0.0005738048	0.0017514324	0.00090105174	0.0009442797	0.013631308	0.00076150364	0.067860916	0.11750962	0.2585447	0.16473787	0.13786776	0.14086987	0.012394521	0.07922623
a	0.04685908	0.046667363	0.009289073	0.008604759	0.0059750457	0.005602524	0.0053531853	0.004997909	0.0115926415	0.037287205	0.108320415	0.056555953	0.09070323	0.03963003	0.025966894	0.038042363	0.45855233
s	0.0006651001	0.0006097833	0.00053476763	0.00061002816	0.0009776031	0.0008378398	0.00092566427	0.005105132	0.00018975626	0.028859364	0.04961623	0.16850553	0.08329275	0.2225909	0.323206	0.08563037	0.027843202
i	0.017191468	0.025613356	0.00917578	0.013689812	0.0043186937	0.007094559	0.010856875	0.009327614	0.008943666	0.04836558	0.110900864	0.13329023	0.24527144	0.066817485	0.15896605	0.032666046	0.097510524
m	0.0006667047	0.00060202525	0.000503043	0.0005556095	0.000902554	0.0007611089	0.00080004643	0.004409481	0.00013825903	0.019783154	0.028448945	0.10629393	0.049867302	0.19724067	0.38602015	0.17409217	0.028914815
à	0.020195033	0.030873789	0.009758576	0.013246639	0.0054839775	0.008711642	0.010961801	0.009422557	0.007898004	0.040316887	0.07609854	0.11573008	0.15684506	0.10444378	0.20035362	0.039524537	0.15013552
d	0.00040493233	0.00041977916	0.00034730064	0.00031902545	0.00043187404	0.00036848243	0.00031462623	0.0010041123	0.000103141254	0.004475723	0.016918046	0.049168278	0.04223802	0.16005704	0.4623756	0.2445814	0.016472641
i	0.027065927	0.022223223	0.007643515	0.0056057815	0.004071366	0.0037333618	0.0052210186	0.004920707	0.0075139054	0.01966296	0.043203656	0.08425421	0.094258614	0.15034154	0.28447816	0.099291824	0.13651025
a	0.0003059324	0.00026487303	0.00023008641	0.0002622567	0.00059805845	0.0005134938	0.00057995005	0.004830805	0.00020224774	0.012355872	0.010324624	0.048493262	0.01442908	0.1183886	0.23190682	0.44245276	0.113861345
</S>	0.00062001275	0.0007054918	0.0016863275	0.002628813	0.0009872122	0.002114449	0.0024985536	0.0012373067	0.0002096403	0.0051654843	0.008364706	0.019990994	0.013272054	0.13084663	0.22145462	0.4882814	0.09993629
