 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
t	0.0008763665	0.0031391599	0.0029470867	0.004469337	0.005142017	0.0019532014	0.08657176	0.1558161	0.26510748	0.22091025	0.21938686	0.03368044
è	0.0059485985	0.00920353	0.013464298	0.01504146	0.018172063	0.004934586	0.13159254	0.22158994	0.20035389	0.15359908	0.09948248	0.1266176
l	0.0019069198	0.0012703417	0.0015358621	0.001375633	0.0016331325	0.00219306	0.019789184	0.07549782	0.3322383	0.33246458	0.22611353	0.003981646
i	0.028995326	0.013903368	0.03277361	0.005937503	0.0073264698	0.0032697576	0.1056596	0.13586383	0.27316877	0.13304387	0.08087308	0.17918485
s	0.0014459209	0.0005654019	0.0016364302	0.0013822058	0.0031525302	0.0024772875	0.014830848	0.032522507	0.38192543	0.28693745	0.19793747	0.0751865
e	0.024609538	0.012975979	0.02109498	0.0069567147	0.0055465004	0.0022638992	0.024194593	0.056311622	0.12818648	0.27661648	0.16446494	0.27677825
n	0.001194591	0.0005139969	0.0024173323	0.0007066056	0.0024005433	0.00081840216	0.0053696367	0.015252432	0.33381718	0.32701483	0.25168303	0.058811355
a	0.035727553	0.012561786	0.028742518	0.0083441185	0.0077819102	0.0014031671	0.00551293	0.013983787	0.10260329	0.38063294	0.2626609	0.1400452
r	0.0024225747	0.001149933	0.0038847066	0.0012707112	0.0031130007	0.0010388575	0.0031213185	0.008673795	0.22981714	0.3535646	0.32833874	0.063604645
t	0.031429075	0.011272188	0.02569659	0.0069774115	0.006636735	0.0011642512	0.0045848372	0.011657072	0.10179874	0.34589413	0.2744747	0.17841429
i	0.0792503	0.0074019744	0.05434465	0.00125348	0.0028353946	0.0031299351	0.022780886	0.01785446	0.114705816	0.23084994	0.12560888	0.33998433
</S>	0.0017360618	0.0005541407	0.0037639525	0.00085050164	0.0035314243	0.0008889212	0.004621179	0.009951113	0.1497911	0.15589944	0.15643306	0.5119791
