 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
o	0.0032578981	0.020222338	0.04481593	0.29696593	0.47185287	0.102394335	0.024747843	0.0021335164	0.0012938629	0.0019324897	0.030382985
r	0.007864886	0.008231203	0.0045191622	0.16536787	0.7702236	0.03519361	0.007431721	0.00052794366	0.00015488149	4.615098e-05	0.00043886705
à	0.002312349	0.027333587	0.019925348	0.17043218	0.4946182	0.1706459	0.052647162	0.003943267	0.0026884538	0.0057830806	0.049670372
e	0.0070071034	0.0072822478	0.0047595454	0.06729562	0.85071063	0.03611145	0.02264515	0.002284925	0.0008707413	0.0001253042	0.0009072653
n	0.0008076741	0.0027264073	0.0013744871	0.010393043	0.8265434	0.06818099	0.05714811	0.017167995	0.009377216	0.0019036385	0.0043771225
d	0.0023417631	0.04780845	0.0052371304	0.0334533	0.59232116	0.15330775	0.11148804	0.00995967	0.004722463	0.008063356	0.031296887
ì	0.018600153	0.2844734	0.01570579	0.032486066	0.11846255	0.031962447	0.0073175463	0.20450835	0.059944164	0.121033505	0.10550596
n	0.0029653723	0.00415477	0.0020060914	0.013004493	0.18033038	0.37405932	0.29526144	0.089533895	0.024808802	0.0023437429	0.011531687
n	0.017247638	0.18031888	0.0272063	0.09894511	0.13847585	0.058778137	0.14669639	0.040621404	0.03169845	0.042314384	0.21769743
o	0.020390652	0.13246119	0.006549167	0.009923945	0.007844784	0.0152746625	0.0076159914	0.3319672	0.14977239	0.20923536	0.1089647
t	0.0009944481	0.001975355	0.0015150976	0.008519186	0.02998316	0.12795688	0.113683216	0.4312894	0.21422778	0.013179067	0.056676324
t	0.00419537	0.088963956	0.0046640234	0.028131375	0.06474778	0.04028166	0.21033654	0.122863024	0.046896182	0.11953361	0.2693865
e	0.0036128908	0.04428498	0.0020688255	0.002522802	0.0017427133	0.0048978864	0.0055676196	0.49104372	0.20793964	0.16357349	0.07274545
p	0.00086263224	0.003427854	0.0016038939	0.005686642	0.023648651	0.029445373	0.069959	0.39747918	0.32971075	0.049479134	0.08869687
ù	0.0016580281	0.041741144	0.0019398388	0.0050393553	0.016205287	0.0073560663	0.06937964	0.21458168	0.11721585	0.18171237	0.3431708
r	0.0031115613	0.0041675507	0.0019021735	0.0034513355	0.0058409357	0.007028367	0.04238098	0.17268623	0.6485558	0.056223694	0.05465131
u	0.010332493	0.12806256	0.008809945	0.037901204	0.016041601	0.012183886	0.08835436	0.08651439	0.15523896	0.20461567	0.25194502
m	0.0030168127	0.0042349044	0.0016554402	0.00475935	0.013905085	0.013840047	0.037874945	0.113359384	0.31296068	0.25034633	0.24404709
a	0.0055220905	0.16170126	0.0034976804	0.017804101	0.015868736	0.0065150848	0.02989818	0.09894777	0.1700913	0.23190178	0.25825205
n	0.0028116703	0.005731397	0.0023907654	0.004541438	0.008368523	0.009022293	0.031433977	0.061647598	0.21648094	0.31541857	0.34215286
e	0.009196912	0.29732805	0.006102288	0.026716355	0.02230037	0.009855655	0.01483223	0.037061118	0.12008947	0.28349254	0.17302501
c	0.0070393234	0.012989334	0.0062069255	0.008983559	0.00913236	0.012139022	0.027970241	0.0361682	0.21564059	0.32880104	0.33492938
h	0.021796918	0.46907473	0.014274394	0.039131615	0.013496712	0.008911084	0.004724603	0.01973517	0.076707006	0.19333194	0.1388158
à	0.008557812	0.035233643	0.0014183755	0.0019202447	0.00081043906	0.00057396403	0.0020559207	0.09464711	0.2845518	0.38521102	0.18501964
t	0.00048241887	0.0007721569	0.00021939194	0.00063433324	0.0007968441	0.0018078696	0.0024853395	0.010545004	0.05367978	0.36089852	0.56767833
u	0.011415943	0.1197791	0.010804986	0.028395021	0.010740345	0.002710009	0.009765173	0.026568832	0.07670872	0.18882972	0.51428217
</S>	0.0015987987	0.0020795786	0.00088003144	0.0020335189	0.0033650657	0.0036311825	0.007858568	0.014975094	0.035530165	0.23710112	0.6909469
