 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
i	0.007846765	0.0051188515	0.0032785027	0.05878904	0.091159984	0.3485267	0.18905872	0.119292095	0.014017604	0.01852008	0.004094439	0.14029728
k	0.0020409627	0.00031135854	0.002203357	0.0033715635	0.03666014	0.1395673	0.5588344	0.096853174	0.1022362	0.055410143	0.0012992389	0.0012121844
u	0.0020343843	0.0017394813	0.0011908552	0.0187545	0.026057161	0.14739	0.35554254	0.34787026	0.024080545	0.014625394	0.001285459	0.05942947
à	0.0024327948	0.00040910384	0.0017091484	0.0023603123	0.017155737	0.06772664	0.51456755	0.122749895	0.19190356	0.07465891	0.0030486158	0.0012777001
i	0.0003279155	0.00024855186	0.00027726643	0.00039689091	0.0015477411	0.014034573	0.3693242	0.36578533	0.20183195	0.039474383	0.0036421786	0.0031090756
m	0.00031295983	0.00023966226	0.00013388663	0.0006711591	0.0011397491	0.0133224195	0.19779022	0.22510633	0.38689822	0.15090789	0.018477041	0.005000474
è	0.002312188	0.0019873495	0.0006985103	0.0024620309	0.0065859347	0.044192288	0.31355515	0.39891884	0.15248281	0.059638686	0.0035889393	0.013577313
r	0.00048451894	0.000321684	0.00035239456	0.00033612546	0.0007216503	0.0028251112	0.083529405	0.49245542	0.32518786	0.067116484	0.022771625	0.0038976716
i	0.009218925	0.0045042043	0.00044535229	0.0019700564	0.0026924177	0.01953693	0.2775292	0.40225214	0.10795178	0.09819743	0.028005678	0.047695857
n	0.00023030993	0.00011221188	0.00020328249	0.00027891778	0.001065439	0.003296847	0.059108477	0.03878159	0.20730762	0.37014285	0.26529264	0.05417988
a	0.014085999	0.007628251	0.00092391495	0.003131246	0.003044053	0.009360511	0.07265456	0.42700887	0.14411487	0.16500491	0.06234835	0.090694524
s	0.0004734419	0.00035509517	0.00075535337	0.000287128	0.0013492752	0.0021956696	0.033135273	0.030108098	0.25514045	0.30547616	0.3398849	0.03083923
t	0.009616474	0.008033117	0.0015315383	0.0019914177	0.0041990434	0.0068957	0.043973986	0.18954353	0.20333908	0.2818282	0.15329953	0.0957484
a	0.011122877	0.0019850922	0.0021292637	0.00024632295	0.00069933507	0.00220965	0.06968791	0.22201799	0.055947453	0.32416192	0.10496252	0.20482965
s	0.00043930876	0.00031091343	0.0005414789	0.00032274818	0.001356756	0.0024084453	0.025049614	0.018959325	0.118815236	0.24986471	0.43448	0.1474514
ì	0.018611567	0.012068395	0.0010158126	0.0023153524	0.0029666116	0.005849217	0.02542636	0.13273546	0.09071657	0.24229412	0.27033135	0.19566917
p	0.0008705206	0.00045659646	0.000659125	0.0004693836	0.00084436935	0.0012563238	0.012152653	0.030205647	0.11046344	0.20195554	0.5295453	0.11112106
u	0.00392242	0.001339442	0.00030261316	0.00028456413	0.0008382314	0.0017064406	0.011208665	0.06240618	0.054805107	0.13453676	0.4919686	0.23668097
l	0.0006720546	0.00042200493	0.00046517866	0.0005027342	0.0012941373	0.0023517937	0.013415274	0.007579074	0.055961836	0.13781291	0.42536208	0.3541609
i	0.014733107	0.010525252	0.0008057404	0.0014071271	0.0021533226	0.0038183914	0.011717426	0.064568326	0.047912594	0.14291637	0.5306069	0.16883546
t	0.0006107381	0.00042889646	0.00081183575	0.0003437139	0.00130146	0.0017580949	0.013881882	0.008005635	0.060849294	0.115487084	0.38456213	0.41195923
a	0.009542337	0.007905685	0.0017050479	0.0014903119	0.0038478707	0.004686327	0.011864287	0.047429048	0.065424256	0.12966363	0.5056166	0.21082462
</S>	0.0008678941	0.0007363032	0.0010321744	0.00048741425	0.0013700848	0.0014551606	0.0090102535	0.007455351	0.06423799	0.09140897	0.46671888	0.3552195
