 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
è	0.0018079659	0.0021556152	0.0048937765	0.0059362925	0.011355877	0.043772977	0.8914708	0.012946323	0.0025877918	0.0006901255	0.022382436
n	0.0096352445	0.004791783	0.010665396	0.014385925	0.03940426	0.1435474	0.49202442	0.2781195	0.0037948391	0.00016103759	0.0034701752
a	0.003064059	0.0022737256	0.0053615374	0.0119112665	0.011992455	0.056297556	0.7438244	0.09720381	0.01903446	0.003865459	0.045171242
a	0.004683763	0.0022621395	0.009219117	0.016165117	0.026255144	0.09118353	0.055367876	0.7833978	0.007943788	0.0004339049	0.0030878496
n	0.0031387724	0.004900008	0.008263144	0.0037681113	0.0044026384	0.015329197	0.049597114	0.85747594	0.041210882	0.00567355	0.006240647
c	0.0050799497	0.008569891	0.014745193	0.010466417	0.00939212	0.018688876	0.021222578	0.80402666	0.08386111	0.005839948	0.018107275
o	0.42898476	0.019349568	0.026609635	0.0048055425	0.0033186441	0.0052578305	0.2229583	0.041087758	0.010899157	0.045918826	0.19080995
r	0.09244831	0.017829405	0.35762635	0.11237865	0.099913575	0.090360336	0.07685273	0.10493999	0.04310877	0.0029998007	0.0015421348
a	0.0008399727	0.003376533	0.0069951946	0.009655398	0.016162049	0.043260794	0.10915815	0.46897525	0.2754707	0.014266434	0.051839534
a	0.0063384348	0.0011324942	0.0052875504	0.013676644	0.00769004	0.01638852	0.0027656276	0.7059901	0.195427	0.039085772	0.006217833
n	0.0034859732	0.0034577486	0.005472725	0.0023125387	0.0021378351	0.0053099343	0.0026138667	0.32667074	0.54406637	0.06816391	0.036308378
k	0.0064408258	0.006975783	0.010975687	0.006779171	0.0047884337	0.010522971	0.0031499206	0.113930464	0.614619	0.19813511	0.023682559
ò	0.07637325	0.005115625	0.0059838523	0.0035888874	0.0013119719	0.0012463662	0.0036383884	0.023056203	0.052130558	0.30198428	0.52557063
r	0.004441224	0.0015423093	0.004322928	0.014954593	0.0070932396	0.008479617	0.005305624	0.16780734	0.27330688	0.22845532	0.28429094
a	0.0016804001	0.00040165958	0.0010561107	0.0011565518	0.00039355393	0.0015083494	0.0020702793	0.067621715	0.68075335	0.18524612	0.058111943
e	0.007972238	0.0025389704	0.0072171926	0.020542305	0.010459883	0.015053452	0.0029454622	0.29234466	0.16914997	0.3485147	0.123261124
t	0.002899548	0.0038780042	0.005118956	0.0030130579	0.0021228502	0.0048713717	0.0016997553	0.018473895	0.2955699	0.48679447	0.17555815
t	0.0042793527	0.0042304406	0.0067628752	0.002829254	0.0022255841	0.005154329	0.0019255949	0.014246767	0.17533244	0.7559391	0.027074266
ù	0.0071493564	0.0012846946	0.0015631967	0.0020068951	0.000647106	0.0007133321	0.00074370217	0.0018801666	0.018815845	0.33962956	0.6255662
</S>	0.007486711	0.005906057	0.0067253127	0.0066651595	0.007071282	0.007553119	0.0018963891	0.0057250564	0.053475346	0.6102946	0.28720102
