 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.00046611173	0.0017182734	0.0004982469	0.009300771	0.06523544	0.7202958	0.08892705	0.08772338	0.017220959	0.0030756395	0.0030027423	0.0025355413
o	0.00052092795	0.006789771	0.0019196401	0.021346977	0.10982076	0.73361564	0.04541219	0.049099524	0.0068139695	0.0018725207	0.006736213	0.016051933
g	0.00047140167	0.0016350789	0.00044685567	0.0019765522	0.020184746	0.53662	0.3918649	0.03985595	0.0048812064	0.00074327545	0.00069430895	0.0006257706
e	0.001238187	0.014100732	0.004169928	0.014651204	0.029117607	0.56925815	0.1956058	0.13469945	0.006721549	0.0029414683	0.0155377295	0.011958159
l	0.0015374115	0.005145138	0.0017955264	0.0045104567	0.03397239	0.2845651	0.5951759	0.056219768	0.006934178	0.0014070948	0.0017458651	0.0069911205
à	0.0016667423	0.0323065	0.0033797803	0.019870097	0.026152585	0.18365894	0.05931589	0.41699588	0.016147675	0.008040581	0.046707403	0.18575795
o	0.0016614561	0.0021810145	0.001680435	0.0015008044	0.0054796715	0.041071486	0.6576039	0.07407843	0.1474284	0.051296145	0.01160446	0.004413769
p	0.00044436107	0.002397681	0.0003981901	0.0028032344	0.0022936964	0.022221932	0.0996333	0.52946424	0.19396968	0.09206879	0.02928052	0.025024422
r	0.0010146819	0.012136997	0.002331616	0.0066326954	0.007412793	0.050092958	0.09204055	0.46121025	0.10419639	0.06557235	0.09677233	0.10058642
ì	0.006567901	0.11475551	0.0048591876	0.0065478785	0.0054071415	0.022399724	0.015719157	0.45041427	0.039172955	0.036450464	0.059072707	0.2386331
t	0.0017350351	0.002262358	0.0019588768	0.0013806765	0.003744407	0.008374921	0.0973455	0.033187993	0.29645088	0.40642405	0.112447016	0.034688298
a	0.004066919	0.06260934	0.0064994968	0.01127447	0.004028256	0.02171013	0.030470695	0.14222048	0.08740384	0.12059188	0.36423168	0.14489281
k	0.0021400505	0.0031461325	0.0024926853	0.002566004	0.010597818	0.025233591	0.12971146	0.022116814	0.13956931	0.17926064	0.20334949	0.27981603
a	0.005655473	0.1214387	0.008669219	0.022196483	0.006788406	0.017832661	0.013277505	0.05415279	0.0300632	0.0974084	0.34795904	0.274558
n	0.0055671413	0.012108751	0.009645691	0.005209232	0.02898714	0.027924234	0.18053424	0.006771138	0.054656938	0.13870028	0.2949335	0.2349617
a	0.007631882	0.18713768	0.01218457	0.028850654	0.01314915	0.02584737	0.011801798	0.022979932	0.019613225	0.054980766	0.39677924	0.21904375
f	0.007440748	0.015231807	0.011296671	0.0073268083	0.028897064	0.0189081	0.091121055	0.0041912547	0.02804659	0.0798031	0.35968104	0.34805575
à	0.0040044338	0.09147552	0.008858754	0.020082206	0.0066831033	0.011723894	0.008469624	0.011745806	0.014169295	0.05468419	0.5775887	0.19051449
n	0.0053700707	0.006763765	0.0052555175	0.0044952394	0.005742912	0.005755407	0.01066763	0.005255167	0.020919573	0.05607607	0.5938806	0.27981806
e	0.008379223	0.08438281	0.021477165	0.023382546	0.0044780956	0.0065222424	0.0045165312	0.00711479	0.011252741	0.096104234	0.54590464	0.18648495
</S>	0.0014412013	0.0027735038	0.0022838428	0.0013760946	0.0058871065	0.0051846122	0.02367256	0.0023025984	0.01112681	0.021156982	0.20530383	0.7174909
