 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
n	0.0069349245	0.008895817	0.2700371	0.2137557	0.19544537	0.07992969	0.064645655	0.0038492798	0.014588318	0.055368315	0.002219456	0.0018728717	0.0043401457	0.078117326
o	0.034286015	0.010796741	0.07686327	0.048601367	0.26708966	0.061828937	0.3865477	0.050549213	0.022647412	0.011874263	0.0022638352	0.0061772326	0.0032824855	0.017191816
k	0.0020601633	0.0024496107	0.0388539	0.07340214	0.63164544	0.20145865	0.04527987	0.0031325873	0.00092861446	0.00032537105	6.4702166e-05	6.118708e-05	3.886047e-05	0.00029886837
a	0.002800371	0.009344991	0.11172514	0.08005261	0.22207503	0.11804601	0.19246165	0.025946924	0.032796673	0.047432374	0.011653223	0.0092629	0.021956805	0.11444528
k	0.00117797	0.0011383323	0.008242742	0.025262076	0.50171864	0.41161296	0.042798586	0.0054143304	0.0017229095	0.0006570214	8.689605e-05	4.154097e-05	7.301341e-05	5.3074942e-05
à	0.0026253464	0.00615369	0.02220174	0.026326237	0.210177	0.23071256	0.32955173	0.026943708	0.024515815	0.039387915	0.005366305	0.0037309837	0.00931318	0.0629938
n	0.0019028588	0.0010966734	0.0034727082	0.008479238	0.22452687	0.5219082	0.18657474	0.026831668	0.01572876	0.0080424715	0.00081898755	0.00021489317	0.00013349907	0.00026840292
n	0.0016383448	0.003229266	0.010752745	0.00580615	0.1736578	0.32442373	0.25591853	0.03763887	0.030316366	0.045915626	0.0039092237	0.0024976977	0.053273465	0.0510222
i	0.0029300402	0.0032469279	0.0066803866	0.0028247582	0.03244175	0.024616946	0.7387226	0.14874248	0.010906575	0.0031671713	0.0023178128	0.0043803207	0.008185476	0.010836726
t	0.0002609886	0.00039608986	0.0044027115	0.0054023047	0.054469787	0.2596832	0.34572873	0.23374018	0.08029641	0.0095488345	0.0030031758	0.00088513165	0.00033028066	0.0018521573
o	0.00066903955	0.0038221655	0.002583734	0.0025864372	0.025923986	0.10650151	0.56899506	0.16528015	0.020406988	0.008354215	0.007881917	0.0043102517	0.02732909	0.055355366
t	0.0005129044	0.0006411617	0.003565789	0.0032930577	0.036979232	0.18425527	0.24487196	0.20823874	0.24477156	0.05829213	0.01030795	0.0025057446	0.00094912125	0.00081535405
s	0.00089313975	0.0028571356	0.002134234	0.00081168936	0.011033601	0.06343395	0.49162176	0.26894215	0.080136955	0.022885974	0.013041589	0.0054053897	0.0070920433	0.029710317
o	0.0006437361	0.0015572926	0.0021747332	0.00028314182	0.0032211957	0.009335918	0.5714998	0.3116114	0.025841119	0.004512398	0.01022446	0.008606612	0.011952299	0.038535845
m	0.00033313304	0.0003553346	0.0018376103	0.0011570423	0.009950763	0.04581626	0.15279518	0.23144658	0.4003144	0.11392454	0.026095312	0.008036186	0.0020600602	0.0058775772
ì	0.00067923084	0.0025082661	0.0013172482	0.00036397803	0.0036869512	0.016781563	0.46244907	0.31015757	0.06844739	0.012064688	0.020186754	0.009025247	0.021622555	0.07070951
k	0.00034203206	0.0003068758	0.0006817713	0.0009844414	0.003963268	0.019309282	0.09234813	0.15562697	0.33758354	0.28323036	0.078458905	0.022175645	0.003665871	0.0013227628
a	0.001090779	0.0065570716	0.0017017394	0.0004143991	0.0031845085	0.012784043	0.3520653	0.29451245	0.11239019	0.03108846	0.04968367	0.013031206	0.067665614	0.053830553
l	0.00041386424	0.00045253898	0.0016496809	0.0014297973	0.006740188	0.01824943	0.054054216	0.107967116	0.3639313	0.30327466	0.0771657	0.050581604	0.009668059	0.0044218916
ò	0.0012267132	0.0059254807	0.0021219526	0.0004879139	0.0027136048	0.007824869	0.1885086	0.26101512	0.18782096	0.052353337	0.11100232	0.03850285	0.05436244	0.08613384
c	0.00048613094	0.00044286414	0.00073056907	0.00055948785	0.0008955226	0.0018979505	0.015611082	0.039799638	0.17743918	0.22805728	0.39011407	0.12352003	0.016440807	0.004005424
e	0.005434664	0.011301186	0.024473302	0.0022896135	0.0034745794	0.0038498216	0.06306276	0.046904456	0.21402161	0.07542255	0.18572651	0.091793574	0.08683285	0.18541254
e	0.0019926473	0.001840351	0.0032208147	0.0062503912	0.01027429	0.01756845	0.07385175	0.07095591	0.19672924	0.4057309	0.11526798	0.07489551	0.017630013	0.0037917823
n	0.0022990608	0.005051865	0.0033289709	0.00034191983	0.0014531218	0.0014724046	0.02191661	0.02771338	0.1783279	0.1206	0.28315595	0.26202607	0.017341334	0.07497135
i	0.0020306916	0.00740851	0.0022006673	0.00033071943	0.0015282639	0.0015440799	0.013361273	0.018289153	0.08331911	0.09203633	0.4285791	0.27007085	0.066150516	0.013150714
t	0.0019146551	0.0021936079	0.0045990194	0.0012062698	0.0023126313	0.002494796	0.0046063494	0.009416285	0.076701954	0.069222845	0.41113722	0.30031115	0.068655916	0.045227315
s	0.0016176315	0.0062588174	0.002062781	0.00027462648	0.0015946755	0.001875672	0.012716463	0.023808286	0.09211205	0.10167608	0.27968216	0.19121586	0.2506168	0.034488067
è	0.0018643864	0.009278534	0.007428071	0.0003829754	0.0014385169	0.0013457183	0.012674744	0.03099802	0.041083485	0.011209973	0.19437295	0.17487703	0.1510833	0.3619623
r	0.0003843731	0.00040535157	0.0012099704	0.00062235666	0.0010963244	0.0016666617	0.0020992744	0.0050284546	0.029034529	0.06368415	0.15373217	0.14529979	0.49252877	0.10320784
o	0.0039916476	0.025320161	0.0061904476	0.00035342545	0.0056878594	0.007084206	0.016006513	0.03744269	0.08446649	0.052359477	0.2571957	0.1336809	0.22219813	0.14802235
p	0.0004980305	0.0005142775	0.0014506056	0.0011079062	0.0026754995	0.0049553234	0.0042297263	0.006574235	0.023464832	0.04622988	0.05334094	0.09399585	0.51030993	0.25065297
u	0.0006400155	0.002939183	0.001060841	0.00014211843	0.0007430944	0.00081841246	0.006214642	0.007900409	0.01368593	0.014192286	0.11419183	0.11079215	0.26408878	0.4625903
s	0.001473574	0.0019885092	0.0046289903	0.00074223964	0.0023760628	0.0026116285	0.0028394712	0.0047993944	0.022399401	0.019981122	0.09070512	0.19421789	0.3065046	0.34473205
t	0.0027069673	0.01598198	0.0046156077	0.00040102433	0.0029010267	0.002752919	0.004771763	0.006461049	0.016208071	0.019429425	0.09559212	0.09279475	0.62596124	0.10942208
è	0.0021896283	0.010944864	0.009918413	0.0008271234	0.0023253611	0.0015964606	0.006791344	0.0131138675	0.017846165	0.01159068	0.1388714	0.22679119	0.32023767	0.23695588
i	0.00022088717	0.0002624072	0.0009811939	0.00036289843	0.00080182514	0.0011463717	0.0011585669	0.0019870417	0.0083619375	0.015945703	0.026082568	0.047395065	0.5995599	0.2957337
</S>	0.0010554526	0.001952351	0.0012925856	0.00013981281	0.0005846185	0.0005310047	0.0014653815	0.0020469793	0.00733385	0.0055898065	0.042973686	0.14669435	0.3311835	0.4571566
