 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
t	0.0055282037	0.028165014	0.16009079	0.4531748	0.1528743	0.14456294	0.04121657	0.009539534	0.0027928501	0.00055116764	0.000683308	5.1470222e-05	0.00020090559	0.00056812883
t	0.0034507958	0.01286065	0.15701008	0.31317362	0.04400459	0.31106797	0.06593714	0.04338179	0.009849226	0.0068726097	0.013086069	0.00083734863	0.00072715635	0.01774102
à	0.00091527373	0.0008923188	0.039620943	0.94344866	0.011766887	0.0003621048	0.000260794	0.0003954646	0.0012307302	0.00064305856	0.00021085671	4.2221847e-05	2.2492906e-05	0.0001882121
a	0.0029329262	0.003640699	0.025166024	0.24004625	0.6813577	0.0032274406	0.018895816	0.015372551	0.0071499227	0.0011931417	0.0005130738	4.6708952e-05	7.520459e-05	0.00038266362
n	0.00046573218	0.00077167136	0.0014453449	0.00704595	0.028234713	0.08490605	0.27094534	0.5566663	0.042357158	0.003684431	0.0026908265	0.00018013985	0.00018766374	0.0004186388
d	0.005937243	0.003873731	0.0054934593	0.00541247	0.01721512	0.06910746	0.18718837	0.61905825	0.036784496	0.010195577	0.021492096	0.0013534324	0.0020637596	0.014824548
e	0.059326172	0.03712287	0.0751147	0.16373818	0.03555882	0.0005390996	0.005398166	0.10655023	0.31141153	0.088051654	0.0334128	0.009220584	0.030146936	0.044408273
m	0.00047238442	0.0014621629	0.0027076523	0.0055376985	0.010465689	0.0019230807	0.21961172	0.5247623	0.2176186	0.01002122	0.0011932761	0.00023639343	0.00047016752	0.0035177153
i	0.005779442	0.0056013116	0.023800172	0.007882801	0.0041034278	0.019111598	0.026799299	0.5520497	0.09265278	0.023630332	0.017895672	0.010060946	0.06996604	0.14066657
n	0.0011084543	0.0009867663	0.00096405996	0.0010356237	0.0039032705	0.00014371912	0.027433554	0.14572221	0.7398084	0.07064995	0.0049416367	0.0016880156	0.0010629265	0.00055149524
d	0.002315865	0.0015581842	0.0024664789	0.0017580349	0.0021703504	0.009289328	0.023024559	0.6510825	0.20221886	0.027528934	0.017578196	0.0062019397	0.012710386	0.04009644
è	0.037181158	0.011724507	0.044807166	0.033852607	0.011301174	0.00020012418	0.0013749311	0.071807854	0.6763793	0.07256331	0.0102632865	0.0042485246	0.009853426	0.014442692
l	0.0004339541	0.0004233384	0.0008487553	0.0007198503	0.0026653253	0.00012408184	0.011130402	0.14270154	0.65952563	0.14877607	0.011203395	0.005203989	0.0029906149	0.013253047
a	0.010522384	0.007384954	0.014175853	0.0026900258	0.0017060209	0.0103159705	0.00652208	0.24524707	0.21113047	0.03895121	0.012626922	0.021619532	0.21504512	0.20206244
p	0.0007100842	0.00040353296	0.00042022578	0.00023696972	0.0016570968	4.2303338e-05	0.0015180091	0.008230938	0.5201748	0.37030852	0.06468345	0.02323212	0.0061723054	0.002209672
l	0.00076746725	0.0012584607	0.001391413	0.0021835582	0.00092057954	0.0024911654	0.004667903	0.08865243	0.47476152	0.10563963	0.021977196	0.04006406	0.03741268	0.21781196
è	0.0045349123	0.010829185	0.026548969	0.005349005	0.0009280956	0.00080891134	0.00088166056	0.029537054	0.36478162	0.10153044	0.014309904	0.036126852	0.09365794	0.31017542
o	0.0009280149	0.0005668126	0.00056923	0.00019535173	0.0025687616	0.00014065855	0.0011254337	0.0037127999	0.25617892	0.29343116	0.22501497	0.15057585	0.046258856	0.018733202
k	0.0002601483	0.00047573273	0.00039570246	0.00042262336	0.001010812	0.007840871	0.0032417024	0.010511724	0.1616539	0.18231083	0.15003976	0.25404653	0.08438465	0.14340508
a	0.00569117	0.0031132682	0.004452161	0.0015835016	0.0023750158	0.011824339	0.0065824157	0.014644703	0.07653827	0.087903	0.08116761	0.20899083	0.35419	0.14094377
e	0.0021564697	0.0026299015	0.0019225547	0.0012981768	0.007997553	0.0039740372	0.012877955	0.00826266	0.15384604	0.17647874	0.21966715	0.1769987	0.14685105	0.08503903
m	0.0010410476	0.0035357545	0.0026059733	0.0030969002	0.0038046925	0.037653975	0.01231439	0.019519728	0.07275923	0.071039476	0.0823476	0.18810837	0.15496631	0.34720656
è	0.0038900808	0.0054089143	0.007014818	0.0023835315	0.0033979386	0.024780696	0.012310098	0.018190056	0.04407272	0.047064934	0.051274765	0.15759675	0.4277282	0.19488646
c	0.0017975938	0.002928133	0.0029950854	0.0011414188	0.004443037	0.0046874415	0.0039670756	0.004161557	0.021077853	0.030753646	0.049674947	0.11884044	0.60419536	0.14933634
h	0.019006489	0.015028404	0.022529539	0.0072614485	0.015678747	0.012185051	0.02476924	0.011689023	0.02589847	0.024781713	0.035235927	0.041894127	0.4552622	0.28877962
i	0.11402049	0.007971418	0.094284795	0.04597454	0.021821687	0.0003969409	0.00018406649	0.00047974437	0.029847696	0.041247897	0.036083058	0.12578118	0.20863318	0.27327338
</S>	0.00019595718	0.00036949132	0.00032359402	0.00026589324	0.00069729297	0.0004417256	0.0009772542	0.0008208698	0.006192981	0.0062242257	0.015095898	0.014959904	0.09519179	0.8582431
