 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
d	0.0030489701	0.0631708	0.009599831	0.20652758	0.4527419	0.03645774	0.08122156	0.016573003	0.00554456	0.015537162	0.10957691
i	0.017184569	0.06236463	0.00805188	0.2021063	0.22624323	0.25459924	0.18984364	0.020283647	0.006918656	0.0032509032	0.009153248
m	0.0020479085	0.003550323	0.005015336	0.054803174	0.58459955	0.15531097	0.14972292	0.020163095	0.0050551053	0.0017173872	0.018014206
è	0.0042899423	0.09423025	0.0085159335	0.06532432	0.2925039	0.122788176	0.12776148	0.02742483	0.014196654	0.047444593	0.19551991
n	0.0020581177	0.0022289995	0.00093351345	0.01285041	0.1492165	0.39559883	0.30833194	0.09678363	0.030239606	0.00095638045	0.00080204464
i	0.0029359406	0.07217621	0.0041960203	0.023093434	0.1660196	0.20685527	0.28046164	0.039917026	0.030898586	0.043863405	0.12958284
à	0.0032485416	0.0052272636	0.002303663	0.010653299	0.105931975	0.19031349	0.2579796	0.33746308	0.07836362	0.0050511514	0.0034643428
t	0.002344123	0.0039054505	0.0019594699	0.0024642316	0.017180985	0.034322258	0.40704677	0.1834707	0.33083865	0.0068226103	0.009644793
t	0.0011983747	0.026162906	0.0016375005	0.0034131762	0.033232644	0.06283365	0.23046215	0.2840616	0.29517347	0.045611557	0.016212957
o	0.0075428206	0.064086705	0.004214665	0.012749783	0.0094297845	0.3102785	0.17708902	0.07763379	0.09128376	0.06805379	0.1776374
n	0.00069918245	0.0016480193	0.00080514676	0.0029714773	0.02391705	0.029019278	0.033072166	0.5511544	0.18996845	0.08221372	0.08453113
c	0.0064500323	0.1227963	0.0045429105	0.006771157	0.027632182	0.065465994	0.05928348	0.14537682	0.20315467	0.13075525	0.22777124
i	0.05610716	0.30220285	0.020390494	0.0091693755	0.014637837	0.03185143	0.07441797	0.1102736	0.10234686	0.14222436	0.13637811
ù	0.016293908	0.014273206	0.01217515	0.097801216	0.2275108	0.0873272	0.09247869	0.28923815	0.13548836	0.018947735	0.008465604
r	0.0035801919	0.0057898723	0.0019679922	0.0017887196	0.01320469	0.004894975	0.018494703	0.35592622	0.39615887	0.11470427	0.08348949
i	0.0022220565	0.039388586	0.0019330303	0.0021339892	0.008935626	0.012750825	0.009473025	0.2308734	0.23082918	0.42026672	0.041193627
c	0.0011800847	0.0022916761	0.00118287	0.0017761488	0.014618975	0.008870569	0.0072611272	0.168433	0.074405655	0.5207459	0.19923402
e	0.01984549	0.33983508	0.01034641	0.005133823	0.01269521	0.0028817137	0.012035509	0.07198807	0.08184903	0.2505959	0.1927938
à	0.0071614715	0.0077733556	0.003181829	0.011880282	0.079147324	0.0292734	0.037845474	0.2562068	0.09451497	0.35288697	0.12012811
t	0.005242654	0.0118490085	0.0037081868	0.0031553314	0.0055393586	0.0015691705	0.007690381	0.07114166	0.3029315	0.51809776	0.06907502
t	0.0011845004	0.022382358	0.0009084812	0.0006995818	0.002684294	0.0013612268	0.0014465497	0.059153	0.05326855	0.8234246	0.033486914
i	0.028915737	0.11592036	0.0055335537	0.036857914	0.009660089	0.123658985	0.02715029	0.07419628	0.12061342	0.24537262	0.21212076
m	0.00044665302	0.0009189629	0.0003934888	0.0006872377	0.005478178	0.0037504216	0.002246189	0.028607244	0.010814857	0.3953762	0.5512805
à	0.011369858	0.10139432	0.0097527215	0.0075893085	0.012440845	0.013414495	0.0018714513	0.049160175	0.049674667	0.3369891	0.40634307
n	0.0016142246	0.0018278937	0.00096593815	0.0010847059	0.003280568	0.0032978267	0.0022136318	0.03798848	0.04878706	0.58779806	0.31114167
a	0.016343473	0.16004856	0.01276176	0.00827599	0.012516214	0.0051592663	0.0016826536	0.022745611	0.028292578	0.47015727	0.26201656
</S>	0.0007175084	0.0012359968	0.000561817	0.00069635775	0.0035483048	0.0034303463	0.0017778846	0.023013605	0.0093019465	0.33167621	0.62404
