 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
c	0.0108693230309	0.0140858272489	0.0676530121563	0.33598729454	0.420947626972	0.055197048357	0.0473232436808	0.00820172749143	0.0134814473666	0.0262534712561
h	0.0239518302604	0.015964730398	0.0447899277854	0.349765314047	0.345011894324	0.095547694269	0.0734489656603	0.00852062792321	0.0108907189079	0.0321083042822
r	0.025875638336	0.008993072833	0.0207893572551	0.363097803016	0.339354754775	0.148505174255	0.0635232296334	0.00867493989194	0.00627934226024	0.0149066890185
a	0.0144113883839	0.006168939055	0.0141977326717	0.263129122539	0.420597291592	0.158938803587	0.0799995814578	0.0239686583588	0.00941913212269	0.00916933928223
c	0.0098477506193	0.0103263493346	0.0192629230972	0.14746653638	0.489433437864	0.121533917329	0.118123058619	0.0312376879663	0.0255993515562	0.0271689818663
e	0.0135221525711	0.0142586276531	0.0277966057477	0.0881451145067	0.449029964821	0.128728754143	0.171625321273	0.0429117442221	0.0301866399657	0.0337950759548
e	0.0139598123077	0.0101540080297	0.020917656761	0.0509215513556	0.31173258624	0.178483641881	0.252787006424	0.092799491474	0.0451530288382	0.0230911995103
n	0.00956639850157	0.0110900954935	0.0321866483191	0.0340234178919	0.200118288153	0.14320785876	0.330964017475	0.154899479758	0.0555964106327	0.0283473596554
ì	0.00738512386952	0.0106669365037	0.0353283783416	0.01801400526	0.126857841591	0.086564489356	0.436825713825	0.210042854806	0.0447816330749	0.0235330014256
c	0.0068655278956	0.0126569704365	0.0164072264389	0.00937431266267	0.0884719677303	0.0583168253547	0.482698674875	0.218970829089	0.0702487669823	0.0359888947663
h	0.0150132306709	0.0148713731175	0.0121452211206	0.0149551345676	0.0721086937434	0.0378964839716	0.469921780825	0.190816241896	0.0967714570808	0.0755003985448
e	0.0159466541802	0.00792800629287	0.0075794036172	0.0197105976119	0.0391628920278	0.0316381514439	0.388600975408	0.282872727165	0.0950548770469	0.111505723474
n	0.0083812524182	0.00751496135909	0.0138061680327	0.0128662588416	0.0220690156893	0.0241621014546	0.242670452203	0.392185056055	0.144743220349	0.131601516671
a	0.00683763199753	0.0087700410225	0.0173090813819	0.00753113738547	0.0146273412498	0.0185367661915	0.137294675354	0.364181959018	0.301649032783	0.123262332857
n	0.00611619448651	0.0086253540131	0.0170501716876	0.00530022947449	0.0093508402966	0.0147846972905	0.0752269000713	0.352429326473	0.392756306261	0.118359988086
a	0.00589153820617	0.00834055695197	0.0160444678942	0.0053145238675	0.00647524022953	0.0103030018235	0.0474519502704	0.290595138158	0.487559160754	0.122024430302
t	0.00589306226762	0.00863165375406	0.00914258273217	0.00508655932337	0.00427946631784	0.00833651867583	0.0290064207568	0.219236993919	0.583285638251	0.127101099374
è	0.00509152766877	0.00762463133203	0.00623065533902	0.00304296378199	0.00306746149995	0.00614813645528	0.0229391163056	0.164641435206	0.647022805417	0.134191268491
t	0.00338469859848	0.00457090281758	0.00317427772407	0.00201038033913	0.00226682323245	0.00445971740643	0.0182981688352	0.110896220369	0.731518919139	0.119419898797
s	0.00892886903661	0.010603174822	0.00413125588428	0.0110140239537	0.00554625392302	0.00656031341294	0.0153864338024	0.095583134323	0.693365779046	0.148880759466
i	0.0114243064178	0.0126447628432	0.00574392591849	0.0182921148801	0.0124232734354	0.0151075780671	0.0331410248688	0.053405242929	0.512821677682	0.324996075022
</S>	0.0075918939189	0.0079469401426	0.00527502286075	0.0157502914501	0.0153749237547	0.0199034553006	0.0524844790004	0.0374880584965	0.379822458841	0.458362456911
