 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
i	0.00452637078869	0.00242342622071	0.00339654823622	0.00171746346038	0.00394546504855	0.0111368782226	0.0103795502531	0.022427511973	0.0625878328229	0.350889531887	0.292117076891	0.234452331039
n	0.00430389989646	0.00307006596153	0.00809822046561	0.00266570352907	0.00505847470044	0.0116913902979	0.0125851716542	0.0142704436283	0.045803590161	0.274293985029	0.325716597364	0.292442460946
a	0.00406224190819	0.00356581494714	0.0092623988488	0.00267530180297	0.00447327743681	0.00771901332717	0.00774200038673	0.0082313473681	0.0319119892603	0.250211614076	0.433016739521	0.237128272102
g	0.00325238188156	0.00307139847621	0.00529635277311	0.00213387904462	0.00519759076848	0.00647751204419	0.00653572307224	0.00583512075137	0.0229563588068	0.202632888292	0.50611242324	0.230498372221
l	0.00308362949779	0.00317067594788	0.00460387806312	0.00223906153769	0.00659685784291	0.0077746659562	0.00635673718141	0.00562600105492	0.0354718662289	0.207978424297	0.467941804071	0.249156401607
i	0.00325536270792	0.00330283416234	0.00348134190483	0.00227250379304	0.00598352800983	0.0125671480468	0.0088178184913	0.00706320073611	0.037171427373	0.200577694432	0.437142466642	0.278364677136
s	0.00320481410812	0.00277839594014	0.00642272578245	0.00200190955481	0.00401859353108	0.0108370575189	0.00814644736927	0.00542698509004	0.0347087704743	0.176885069411	0.460597959507	0.284971270045
ì	0.00254351963529	0.00265686448643	0.00728616129058	0.00193135667705	0.0102323344978	0.0129230181567	0.00997152534842	0.00395597372868	0.0383052917534	0.170285318737	0.501137878902	0.238770753815
a	0.0136681444583	0.00452585987337	0.00404848700713	0.00226488958968	0.0153604421371	0.0214783892178	0.0203182801863	0.00947732152763	0.0323843304353	0.129516888659	0.399750632367	0.347206328472
</S>	0.0252417480552	0.00616592502268	0.00368924543356	0.00260233011584	0.0132168814383	0.0233782744749	0.0253255025504	0.0150714539789	0.0298847394708	0.0945353174495	0.296813766684	0.464074814236
