 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a	0.0185137157113	0.00791518664767	0.00550276307156	0.0978881522827	0.344186685787	0.303482382922	0.0627313098608	0.0354012729119	0.124378523011
ì	0.00942118257777	0.00366159588682	0.00410352197585	0.0390947289476	0.246786972929	0.538401388974	0.0831282296203	0.0192541264606	0.0561482389723
s	0.00451666353948	0.00283185495274	0.00195611008835	0.0236021037425	0.243983797576	0.561326352325	0.0808623295401	0.0514096292835	0.0295111501421
t	0.0122547119464	0.00515084555262	0.00327054936979	0.0204825168179	0.298687879592	0.450043359442	0.0813264199267	0.0716651667658	0.0571185526287
i	0.0147956694938	0.00487805621905	0.00385747479787	0.0113868902297	0.215888936917	0.474546585147	0.150169443989	0.0465335557933	0.0779434084842
g	0.00678218627899	0.00236353230911	0.00193206263262	0.00675914894723	0.111218908872	0.512177579716	0.189747808596	0.110444544998	0.0585742349614
g	0.00702974075502	0.00359368700706	0.00637865364314	0.0114470103991	0.0934621490373	0.454822700772	0.180280053265	0.175807738066	0.0671782550605
h	0.00747314579201	0.00404053465731	0.0104765568838	0.0122700319717	0.0743042498324	0.420812763124	0.212367052222	0.160772831689	0.0974828325568
e	0.0052612746047	0.002573955459	0.0072474655336	0.00586428328657	0.0416937586241	0.364247265775	0.306661170741	0.14457087583	0.121879957522
c	0.00617772542955	0.00309883175683	0.00359826947612	0.00425061829752	0.0265369652347	0.294705876658	0.344557329914	0.190468955277	0.126605447927
è	0.00815808589599	0.00423758184497	0.00236167478446	0.00402207688411	0.0224131812716	0.254397093953	0.331909464971	0.235999392692	0.136501468922
p	0.00586307775569	0.00321670007626	0.00166637126685	0.0023167667103	0.0136673666399	0.218953516584	0.30671551115	0.314480118497	0.133120576967
l	0.00640331171086	0.00575000696772	0.0109458170238	0.00277476265943	0.0106348953273	0.183436035695	0.25050510921	0.384132024499	0.145418032856
o	0.00838503446305	0.00710259401134	0.0153289714441	0.00300239839514	0.00772273856843	0.140772393798	0.212219871803	0.3560990865	0.249366918085
n	0.00569125767722	0.00429130404669	0.00672040270373	0.00191783807837	0.00432627636414	0.0914077111127	0.174902638134	0.455255024167	0.255487568028
n	0.0119427379516	0.00545009706972	0.00944929792528	0.00174059951601	0.00520822622605	0.0758938538776	0.170729662311	0.508253794056	0.211331743463
e	0.0155073745469	0.00526402116249	0.0130089608214	0.00198904906724	0.00636581848268	0.0739910110592	0.14776783845	0.408946984419	0.327158937741
</S>	0.0114851960834	0.00374730857725	0.0108621616977	0.00211946912862	0.00528791390534	0.0630621237896	0.119571421545	0.36369773081	0.42016666577
