 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
n	0.0215341821214	0.0147001229816	0.065720533793	0.216764967354	0.523364403623	0.107330124345	0.0249264359882	0.00759976675994	0.00636366985617	0.00638275842475	0.0021945153856	0.00116455626508	0.00195395535543
t	0.0229127390591	0.0155886871965	0.049397245551	0.158641609651	0.530568987208	0.117020089848	0.0387654764161	0.023153115352	0.0297276187418	0.00382114497425	0.00175598394042	0.00500251341979	0.00364478723035
a	0.013055457617	0.00980280970483	0.0268381123672	0.0740781889103	0.517853022403	0.208411980349	0.064040117872	0.035944242776	0.037506163053	0.00219806666188	0.0017334878375	0.00588213496432	0.00265621922975
o	0.0153241062563	0.00692817933494	0.0111968462813	0.0348075686068	0.371262523201	0.399386706116	0.0846343416907	0.0420423026387	0.0229721118314	0.00301152547116	0.00154900976735	0.00375933993301	0.0031254589341
a	0.0172204602588	0.00566350677765	0.00633791023843	0.0142622251176	0.190258798734	0.554802367372	0.113756758764	0.0510192796862	0.0259348382682	0.00551266746559	0.002134532827	0.0050810299382	0.00801564339645
t	0.0115546456369	0.00434993051908	0.00489592983348	0.00761720081787	0.118946361845	0.550923529124	0.167300790121	0.0674858262754	0.0344945952647	0.0159232720463	0.00288219675077	0.00456058077764	0.00906514774682
r	0.00888058753863	0.00502311975545	0.00447926056298	0.00603677278129	0.121179057882	0.434734846641	0.214828201174	0.122179366825	0.0442994386549	0.0213048848954	0.00334205580472	0.00366259030224	0.01004982426
e	0.00522722180341	0.0039769615087	0.00289359487095	0.00403289558243	0.0930308677007	0.387148306747	0.260454264791	0.171171116208	0.0424521513516	0.0143369302651	0.00330099490784	0.00304000496601	0.00893469099854
f	0.0041280680064	0.0022524398457	0.00168351733778	0.00292517961881	0.0528242771736	0.345410945182	0.299684396464	0.189564053336	0.0513579516505	0.0314798248284	0.00545228025555	0.00319404178391	0.010043027601
f	0.00510714272733	0.00226679103997	0.00129214680623	0.00495354261627	0.0431776762579	0.259163603261	0.289778594221	0.257246666845	0.0677655014168	0.0462723922761	0.00737338011185	0.00408771750237	0.0115148488962
ò	0.00397159417191	0.00256658808959	0.00091367560771	0.00483914445076	0.030401311862	0.187624251554	0.375471299007	0.282640408748	0.0661277642723	0.0309306461034	0.00632368547695	0.00291824967779	0.0052713804521
m	0.00274330147332	0.00216428293	0.0038916041783	0.00278190473572	0.0223101918767	0.158222559118	0.467390791002	0.192598407583	0.0600968621574	0.0599963961525	0.00625850956798	0.0124882660649	0.0090569201034
m	0.00778646077939	0.00481081220073	0.00521113358721	0.00291386270284	0.0173028848589	0.193036990133	0.353685314534	0.199844752194	0.0745854755191	0.0913281474508	0.0115972618913	0.019684611241	0.0182122919023
u	0.0092427363954	0.00638921839484	0.00310145718912	0.00320539464615	0.0114157552463	0.154167188538	0.205178704778	0.300128501398	0.13353485704	0.11691001595	0.0249134169831	0.0149397879103	0.0168729631293
o	0.00893264792113	0.00506423036695	0.00247442530704	0.00266134796712	0.00603418474543	0.0758942242327	0.124408959793	0.260177662933	0.245645811013	0.20736776105	0.0359383916344	0.0115883554961	0.0138119952524
n	0.010292586539	0.00401965548305	0.00228723741761	0.00273422657171	0.00371634559248	0.0427045370776	0.0840865723977	0.154730098511	0.320697110138	0.297867648083	0.0433717897181	0.0147422179007	0.0187499719035
ì	0.00633185290567	0.00243599057308	0.00195927392494	0.0026011582015	0.00272430026416	0.0263107807659	0.0523072257192	0.0989545998237	0.389819867179	0.315907468028	0.0649095183727	0.0177114456056	0.0180265261819
c	0.00407346183804	0.00321041368403	0.00505283392495	0.00271852551674	0.00452801507672	0.0248821702086	0.0364353592264	0.0707552528146	0.366727662393	0.347656521343	0.0805129223909	0.0262659414872	0.0271809286607
h	0.00392176226639	0.00338537428261	0.00634270086215	0.00271804134247	0.00545943523091	0.0252658276942	0.0371214052461	0.0657964996249	0.265566145664	0.408227904648	0.0966341159236	0.0393985480797	0.0401622419331
a	0.00310677782036	0.0018733644058	0.00300147406138	0.0014864080284	0.0031381023183	0.0158270377627	0.027985307546	0.0472780021016	0.205574039621	0.406547532416	0.191039031035	0.0384340490106	0.0547088745879
p	0.00245365362752	0.00113267524007	0.00206841510706	0.00144168665727	0.0022610770605	0.0084829321345	0.0174033520487	0.0247993183405	0.132225905554	0.407751082139	0.230494570612	0.0512797030702	0.118205623356
à	0.00187470740891	0.000947805866757	0.00188947997982	0.00144674172829	0.0017855157461	0.00492240832843	0.0097257714029	0.0134232609602	0.122776732225	0.348493084246	0.258902630471	0.10286495229	0.130946907772
r	0.0012351994113	0.00104083210219	0.00236430135581	0.0013581793927	0.0012015881589	0.00388862084814	0.0077825191143	0.0201882288267	0.111398645635	0.342843257615	0.27678496629	0.144150122563	0.0857635399267
o	0.0017913688891	0.0031520253954	0.0032293875966	0.0036379247021	0.0049645601463	0.00554065493138	0.00848489204143	0.0295897159689	0.060267506465	0.295906609872	0.27747933263	0.192304014854	0.113652014445
n	0.00236694472617	0.00403532233113	0.00591188692773	0.00456032564963	0.00654792483925	0.00561750438999	0.00690561973648	0.0199137327803	0.0312154094683	0.202956616624	0.314694790077	0.264917010285	0.130356918048
t	0.00282005825722	0.00213830486333	0.00614481671623	0.00233594326964	0.0033069245139	0.00378050209333	0.00635502507786	0.00957288380543	0.0261443454494	0.249908086075	0.308595327892	0.263564013428	0.115333765636
a	0.00269425264197	0.00139343003006	0.0030420427344	0.00133829470204	0.00304159222797	0.00597167373091	0.00830655127552	0.00830289496314	0.0236669241191	0.194191752158	0.294022011031	0.250080579143	0.203947989732
m	0.00409993328626	0.00160457589949	0.00518871486	0.00136628426361	0.0029488705595	0.0062490402767	0.00919809722337	0.00648012816971	0.013191600009	0.112546936253	0.246118944544	0.319616133714	0.271390730977
e	0.00439489989705	0.00228754365896	0.0058378677016	0.00158400958394	0.00314671982602	0.00461731737577	0.00688638625081	0.00489982991124	0.00887773512767	0.077485992711	0.182086331715	0.455959737905	0.241935620306
m	0.00386272975992	0.00230149531439	0.004576003348	0.00153756480848	0.00314057898375	0.00446426156159	0.00658678729469	0.00445894553775	0.00833408297322	0.0477819223303	0.151174933038	0.554138533302	0.207642157482
e	0.00362040112556	0.00211411716604	0.00401998182496	0.00158248711726	0.00345476849165	0.00427787956524	0.0061748780047	0.00422256844085	0.00689478152874	0.0364212384814	0.123805972746	0.607274219767	0.196136714821
a	0.00829737674697	0.00247900820285	0.00303456577895	0.00189775525655	0.00504311489662	0.00988949425825	0.00850980981237	0.00528737608788	0.00758003378165	0.0224807468518	0.0959930580487	0.580621193922	0.24888647344
</S>	0.0143071363968	0.00261340534542	0.00348752789727	0.00191932303588	0.00552781701091	0.0150840353916	0.0121381626573	0.00565027432494	0.00955204405142	0.0220516370059	0.101030182824	0.513803065961	0.29283538848
