 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
s	0.00658987725523	0.00565811923481	0.0778155502183	0.403628388736	0.251899733506	0.173039375528	0.0451908405005	0.00877811448983	0.00585702420417	0.0215429863063
e	0.00471744359561	0.00492656479087	0.0495916838068	0.295239971179	0.215492563435	0.284279002243	0.0920141772335	0.0166339789833	0.00892910257339	0.0281755191141
m	0.0037841813172	0.00515890906582	0.0240964500163	0.164983968726	0.199558773678	0.394566192748	0.135924292744	0.0347168131278	0.0105477018191	0.026662715918
è	0.0021430833404	0.00429383483081	0.0128108335598	0.106540642089	0.146047749226	0.424678824249	0.216444450915	0.0500092266426	0.00947918321303	0.0275521739807
n	0.0027126563705	0.00303936827054	0.0066766957976	0.0512825354763	0.109590467142	0.43189817675	0.252220393372	0.0727924772142	0.0327054599577	0.0370817747149
a	0.0039414466352	0.00350788566991	0.00689932726	0.0343686592554	0.0818001755807	0.352003479117	0.287008484191	0.129365302538	0.0549971732326	0.046108082285
m	0.0099320133804	0.0046612569969	0.0073942093988	0.0244085032778	0.0514292590069	0.249702981039	0.304777519397	0.203950478513	0.0800497703242	0.063694027275
a	0.0119168438208	0.0049133563767	0.0096643063456	0.0221206334233	0.0416672015423	0.18335595048	0.264701731132	0.268290141838	0.105666504641	0.0877033370383
s	0.00615281670187	0.00477005966733	0.0092295387624	0.0159695872451	0.0336245268234	0.112131902293	0.230117943044	0.330095905946	0.164956651614	0.0929510622794
t	0.00341571349901	0.0039583397072	0.00461665904943	0.00755895885677	0.0166310921945	0.0789736962577	0.158617910281	0.367900625982	0.218477554338	0.139849448293
e	0.00356440213952	0.00213229686319	0.00379960437057	0.00674694689532	0.0166654718028	0.0647765755792	0.134163459294	0.334631853327	0.227611695913	0.205907702364
p	0.00421879952381	0.00229612843589	0.00347444548046	0.00858292668031	0.0139389777413	0.0438106056131	0.0880350923647	0.265890119109	0.334587359571	0.235165550655
l	0.00576679263084	0.0025924941961	0.00277326563795	0.00731319882797	0.00850260011743	0.0271266441664	0.0465853869216	0.23815398617	0.413970519857	0.247215107218
ò	0.00956284097248	0.00279890162628	0.00327455892458	0.00465102350439	0.00860458261314	0.0207252154175	0.0378292589072	0.21354940319	0.464906474619	0.234097738139
n	0.00794253954803	0.00280344899749	0.00318962769859	0.002644675917	0.00575012141705	0.0146442350192	0.0303093806091	0.200729985797	0.549642158873	0.18234382058
n	0.0433644835107	0.0109489875456	0.005881323464	0.00200716560593	0.00360554982888	0.0135922666997	0.024808694433	0.185163079799	0.516726972291	0.193901469993
i	0.0570069999392	0.0134404881529	0.0073269937898	0.00576403651844	0.00922579109349	0.0185673984872	0.0301388371797	0.1150562524	0.379646258764	0.363826945598
</S>	0.0319024346036	0.00766468684445	0.0059141270319	0.00925600694922	0.0147261295917	0.0227246273746	0.0366259795578	0.0783829462	0.299124146382	0.493678917199
