 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a	0.00754791369737	0.00337023119951	0.00771921905182	0.0471048672739	0.157398073033	0.534581074735	0.208605913515	0.0191626489666	0.00458405794699	0.00992601255933
m	0.0152228635658	0.00369213933417	0.0104378456213	0.0205606590513	0.0885310337577	0.567164618245	0.254945098638	0.0236254468555	0.00553395716033	0.0102863659298
à	0.0154418758353	0.00209345903706	0.00965782332043	0.0100531476438	0.0596823710059	0.531574882082	0.310347104879	0.0429591126185	0.00722575394411	0.0109644949306
i	0.00898326537843	0.00440650989169	0.00482929062548	0.00764143995927	0.034110137942	0.453573806094	0.341537171626	0.118459273606	0.0146607372787	0.0117983987509
e	0.00810532359281	0.0097209939439	0.00305790570249	0.00652720763842	0.0232957654207	0.275453487765	0.366967535875	0.235243318002	0.0477565288262	0.0238719549903
t	0.007448575791	0.0099309861265	0.00263006879436	0.00523796385854	0.0151232316136	0.153305180295	0.417702195292	0.262662633067	0.0862946779221	0.0396644800768
t	0.00649560323107	0.0061195764597	0.00364841796329	0.00675882719298	0.00925798108187	0.104091443312	0.466130350431	0.200540319889	0.100705744287	0.0962517412656
ù	0.00354864021969	0.00398822894323	0.0033098116434	0.00573438603339	0.00523571996262	0.088768061744	0.38742748481	0.272076863096	0.115152331562	0.11475848768
k	0.00268736793496	0.00253007211679	0.00243242758487	0.00357706125486	0.00341957567487	0.0649600486413	0.32106417867	0.331700285565	0.178816484987	0.0888125045713
ù	0.00357800141139	0.00145934639031	0.00232366130136	0.00306783762802	0.00309846413896	0.0373592161404	0.243224541157	0.343689917722	0.259550965996	0.102648042497
n	0.00393284984586	0.00105394785466	0.00209511994865	0.00254678564634	0.00282976291032	0.0228970975941	0.20151783483	0.338646264854	0.313676878199	0.110803449946
d	0.00854534247775	0.00510243554817	0.00292408444051	0.00285969969371	0.00458504339277	0.0209799358667	0.212944877621	0.257004163698	0.2862781806	0.198776219209
u	0.00914022032832	0.00830703997546	0.00472520088586	0.0037754391885	0.00718375071426	0.0201665258042	0.149349730518	0.240616958099	0.2171623252	0.339572784003
m	0.00786080897844	0.00523604815475	0.00480521172043	0.00387174888145	0.00552395413275	0.0137106595561	0.0903623614727	0.269785123806	0.249159801733	0.349684270401
è	0.00796334803981	0.00288613418472	0.00346873032569	0.00417764469977	0.00319240520025	0.0102530171974	0.0516404902289	0.256742169442	0.345745802578	0.313930253194
n	0.00585093071594	0.00262966275521	0.00295041543748	0.00444999929126	0.00280245327982	0.0076757367038	0.0342384506876	0.214917729401	0.416450483526	0.308034125991
a	0.00631551287465	0.00506206243517	0.00641544044074	0.00732112043909	0.00408649123567	0.0104882991273	0.0334794862979	0.176975961644	0.365032835042	0.38482276953
</S>	0.00619638591732	0.00739503883959	0.0100815021974	0.0106733548005	0.00553522488384	0.0157153111227	0.032412812809	0.148391284407	0.290973724321	0.472625335265
