 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
e	0.00647157952359	0.00299464934332	0.0475544944819	0.194593969479	0.617436844498	0.048459683323	0.0492093009552	0.0100779381582	0.00527224189697	0.00112019951573	0.00132265017948	0.0132448381899	0.00224161415338
r	0.00533106249933	0.00241298938377	0.026668463052	0.129001716113	0.671928190166	0.0570681723743	0.0617917125184	0.0130779666127	0.00828546142299	0.00138342797308	0.0013700239606	0.0168989252439	0.00478189699474
ò	0.00300514076264	0.00236640140792	0.015199512556	0.0803530893777	0.675874578055	0.0723027646581	0.0976335307061	0.0168153798709	0.010986168421	0.00171677711536	0.00139632487942	0.0181057810621	0.00424455757038
m	0.00278595307686	0.00161379124357	0.00858346468533	0.0566002123126	0.609596459352	0.0947306686194	0.169666627635	0.0227902640836	0.0153999666603	0.00408276658692	0.00157523215885	0.00730602982776	0.00526857902886
i	0.00424358474907	0.00154890082599	0.00672862887164	0.0426754887882	0.438577047784	0.135694590073	0.262631405878	0.0577680418945	0.0293063784868	0.00735395357164	0.00231330347995	0.00503087359445	0.00612782596555
m	0.00433762253722	0.00175094638053	0.00564849948975	0.0227591165934	0.294400768595	0.149099902291	0.359495926626	0.100544738765	0.0410912909823	0.00777386307721	0.00252636303732	0.00454864361155	0.00602233931812
i	0.00763488457141	0.00198981011671	0.00658490143272	0.0144432961401	0.205545651932	0.123885095964	0.388084550209	0.161527659188	0.0551448197941	0.0132365602191	0.00488147890177	0.00862382065728	0.00841748142151
l	0.00866093710194	0.0018903899061	0.00637016684737	0.00857127595963	0.127814423644	0.0942516909213	0.389175845003	0.204974194129	0.100748916398	0.0155215786197	0.00975847969859	0.0215635471912	0.010698537416
ì	0.00577661805111	0.00142580751337	0.00397236324212	0.00458389089854	0.0839058374813	0.0654344649071	0.379735477934	0.215022529376	0.179599079599	0.0195708217599	0.0102339157222	0.0216927027437	0.00904646664207
s	0.00562229842682	0.00111113638046	0.00280237720337	0.00323671218751	0.0584476809604	0.053686918769	0.395670544645	0.221851667125	0.196798416333	0.0319773016733	0.0075845851414	0.0108248481505	0.010385511729
i	0.0108031175389	0.00253370101215	0.00303928151226	0.0045739952573	0.0364916708621	0.0385557684697	0.321591212148	0.263767728042	0.216930485111	0.0694304650244	0.0122373208405	0.00784893546083	0.0121963250046
t	0.0116741385868	0.00302823002272	0.00297156228717	0.00470558378177	0.0197506023507	0.0265330721272	0.206752026983	0.291541493014	0.295899207037	0.0857901166748	0.0225895819468	0.0158900933563	0.0128743025108
s	0.005726667204	0.00217198239611	0.00179525782444	0.00266491556047	0.0103017392069	0.0168336831327	0.185824986641	0.219225509338	0.358519983679	0.124057645692	0.0317562383156	0.0206758773014	0.0204455304456
ì	0.0034398109081	0.0017865615459	0.00107817676331	0.0016541837005	0.00510948539297	0.0143142435372	0.11403900746	0.192139820313	0.368485749893	0.220955722231	0.0442329069052	0.0131700084031	0.0195943295925
t	0.00212597531777	0.000965182547993	0.000878699611597	0.00102400547154	0.00322002600432	0.0100277750377	0.0851297940867	0.210823992038	0.357798173298	0.24276736941	0.0498570441684	0.0165012672324	0.0188806977386
t	0.00250394909819	0.00105985789443	0.00127259402866	0.00126090123324	0.00241903920955	0.00581991877623	0.0767375648776	0.153126109279	0.367733191099	0.266812173137	0.0516367040228	0.0291650105688	0.0404529921313
a	0.00266288072059	0.00117277183388	0.00156701742558	0.00194723161263	0.00303095576396	0.00559610487041	0.0426364167612	0.095770150453	0.3152093053	0.350996225046	0.0997716583076	0.0303507723676	0.0492885316931
p	0.00316231280892	0.00194832507476	0.00148860348407	0.00196419256554	0.00321764812692	0.00589900468214	0.0325082084071	0.0859209482443	0.2419715145	0.329376577015	0.166620269303	0.0488480885225	0.077074330491
r	0.00324590590112	0.00216451934284	0.00117979852718	0.00141139906515	0.00190287690557	0.00632479748611	0.0295862727904	0.0652920694748	0.208325202593	0.335066158338	0.167152119101	0.0689983873075	0.10935051323
à	0.00220385963874	0.00125101978233	0.000876164632681	0.00100913402488	0.00135479436912	0.0062062636621	0.0169880100115	0.0417758626649	0.149716035251	0.380976674779	0.235893887167	0.0729214927692	0.08882681945
m	0.00199121093231	0.000879068403643	0.00086796695396	0.000739292949827	0.00112647770704	0.00374895088003	0.0096813477905	0.0337975537216	0.11581308571	0.33797506026	0.329478514389	0.0971618805897	0.066739593214
a	0.00284853926324	0.00107554159048	0.00136438728439	0.00192772550748	0.00160521931408	0.00376377971001	0.00851522288083	0.0325130648605	0.09455277857	0.29236920642	0.34395842813	0.116806175597	0.0986999311487
t	0.00329647768879	0.00149963369571	0.00179304654382	0.00251745445721	0.00194407402843	0.00432555950176	0.00745055220761	0.0284104271935	0.0757493515833	0.226687962473	0.343811527377	0.164656918399	0.137857014383
a	0.00321211217664	0.00173449270192	0.0019160681499	0.00239930970532	0.00195380979428	0.00324304330168	0.00535808971527	0.0195142871918	0.0636980494011	0.152274674824	0.341018960726	0.247470333066	0.156206762661
m	0.00390041483321	0.00235762810413	0.00211600423315	0.00306256543403	0.00199644724879	0.00601941919919	0.00543239620716	0.0152787944353	0.0391253091617	0.130138726095	0.331533280509	0.273846522955	0.185192489487
i	0.004905775871	0.00248605732444	0.00215126305884	0.0030382403549	0.00193035484373	0.0066463343705	0.00534786735801	0.0127551733091	0.0294515790366	0.105310934425	0.28613943617	0.342029774918	0.197807216242
M	0.00617455177429	0.00246132373769	0.00183366230066	0.00270912686844	0.00178346813539	0.00752256207463	0.0050896665908	0.0101375591211	0.0197210900582	0.0872090854037	0.248307943923	0.388287745639	0.218762223494
a	0.00675517858652	0.00254789955558	0.00262684505295	0.00332982221959	0.00272785782368	0.00887652090354	0.00738637378421	0.0229696142813	0.022716177133	0.0850403401526	0.228863979174	0.398199762546	0.207959644498
r	0.00495524883008	0.00255194494729	0.00303124813231	0.00313805047488	0.00354533503514	0.00525634287923	0.0079146057591	0.024898657001	0.0230087996113	0.0525016253535	0.237753499458	0.416142030182	0.215302623833
ì	0.0088187678654	0.00573061369665	0.00293088427789	0.00299497120631	0.00345057963833	0.00893434015153	0.0139217197605	0.0153154706077	0.0166616114143	0.0334423568612	0.243995722819	0.420440640727	0.223362319411
a	0.0114152641487	0.00769090909012	0.00358260198837	0.00529683946057	0.00362294962779	0.0130748881824	0.0175847573735	0.0119409607455	0.01083839897	0.0239821376071	0.171286176706	0.461952993642	0.257731119584
</S>	0.00875117166535	0.00666305932946	0.00364944041929	0.00675019624128	0.003388168644	0.0117688202989	0.0135625239141	0.0085313870327	0.009920289814	0.0208034716286	0.108736205103	0.474937184921	0.322538081762
