 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
n	0.0215341821214	0.0147001229816	0.065720533793	0.216764967354	0.523364403623	0.107330124345	0.0249264359882	0.00759976675994	0.00636366985617	0.00638275842475	0.0021945153856	0.00116455626508	0.00195395535543
t	0.0229127390591	0.0155886871965	0.049397245551	0.158641609651	0.530568987208	0.117020089848	0.0387654764161	0.023153115352	0.0297276187418	0.00382114497425	0.00175598394042	0.00500251341979	0.00364478723035
a	0.013055457617	0.00980280970483	0.0268381123672	0.0740781889103	0.517853022403	0.208411980349	0.064040117872	0.035944242776	0.037506163053	0.00219806666188	0.0017334878375	0.00588213496432	0.00265621922975
o	0.0153241062563	0.00692817933494	0.0111968462813	0.0348075686068	0.371262523201	0.399386706116	0.0846343416907	0.0420423026387	0.0229721118314	0.00301152547116	0.00154900976735	0.00375933993301	0.0031254589341
a	0.0172204602588	0.00566350677765	0.00633791023843	0.0142622251176	0.190258798734	0.554802367372	0.113756758764	0.0510192796862	0.0259348382682	0.00551266746559	0.002134532827	0.0050810299382	0.00801564339645
d	0.0139545930729	0.00949326800355	0.00491525365548	0.00814391129387	0.125839781911	0.525984605124	0.189954837455	0.0606906622087	0.0320060752014	0.0131761646997	0.00246356825897	0.00452190851504	0.00885537973865
e	0.017519084847	0.0113093747605	0.00502945355549	0.00572151793996	0.0936839201837	0.479441037041	0.238646950352	0.0821801770696	0.0404853866905	0.0158030674152	0.00198830249566	0.00264137940713	0.00555036660567
r	0.0165625163557	0.00537544828717	0.0041650510995	0.00316628712399	0.0568273038746	0.411071928347	0.289491939517	0.11992128109	0.0570592754168	0.0237841016337	0.00448929874922	0.00238205142382	0.00570352739388
f	0.0106811112604	0.00380863563552	0.00272536178685	0.00494586188666	0.0487972336915	0.303425990982	0.297405582839	0.216207151163	0.0653457737856	0.0315660948579	0.00669756647241	0.00244087181927	0.00595277085849
ò	0.00565373566307	0.00411602792031	0.00179104162464	0.00512517107755	0.0379457281752	0.233816345794	0.370425448613	0.252041400388	0.0564947176685	0.0215772245406	0.00571789383367	0.00178336888556	0.00351188871103
m	0.00357140782081	0.00302707479677	0.00440483982355	0.00302323863985	0.0278091879831	0.191400848531	0.470118340204	0.169382746063	0.0539403074295	0.0482893823882	0.00554942190342	0.0107545587363	0.00872862779568
m	0.00696705843539	0.00486901045582	0.00561932078724	0.00322106601142	0.022494363501	0.228745668957	0.360265948468	0.186037670621	0.0671276760565	0.0713822128827	0.00947559084047	0.0171630197584	0.0166313914454
u	0.00768345736113	0.0060546238755	0.00327329130647	0.00339919179674	0.0146662398037	0.186109001432	0.221598819889	0.304087760874	0.118410138085	0.0885450898276	0.0194362019115	0.0130707058191	0.0136654825955
o	0.00900878083864	0.00501713076783	0.00254010751482	0.00273421618171	0.0073319348919	0.0911412624107	0.14452615803	0.280214049558	0.230167626962	0.177619700209	0.0281217584305	0.0104022282484	0.0111750566985
n	0.0111306187289	0.00424253972754	0.00255845046301	0.00300166833257	0.0046035511833	0.0516066920036	0.09778320741	0.170692058186	0.312920165321	0.27743727807	0.0352412166435	0.0125171109915	0.0162654462062
ì	0.00700571733363	0.00268268286745	0.00228512568207	0.00290654003352	0.0034025175371	0.0328357535345	0.0611078578833	0.113181219609	0.38841783384	0.303135279357	0.0530667202145	0.0141995439172	0.0157731884439
c	0.00460760295936	0.00352669347061	0.00516530561876	0.00294812126984	0.00510264488637	0.0310975949115	0.0436448694411	0.0830243786163	0.370846095613	0.334533055119	0.0668748371382	0.0218761315591	0.0267526389208
h	0.00447784883894	0.00377225137523	0.00639167586405	0.00305801457557	0.00613921848479	0.0320638226405	0.045724190711	0.0804590952054	0.273205694271	0.39042319484	0.0808677672194	0.0341827932844	0.039234404527
a	0.00347782112025	0.00207061719824	0.00305314925068	0.00176158777328	0.0035428457736	0.0201089528568	0.0351490925677	0.0638618032685	0.219876523957	0.405962430747	0.161606761513	0.0330696556928	0.0464587506927
p	0.00266129322948	0.00121653841735	0.00201199939749	0.00164867303656	0.0024817088176	0.0103263722347	0.0211726835826	0.0346115133162	0.150317375106	0.427257616916	0.200193992438	0.0420296675643	0.104070575998
à	0.00203615339469	0.000979656354983	0.00180249566176	0.00160578434425	0.00191246564487	0.0058017390073	0.0113268280275	0.0186353499387	0.139236242555	0.375269163172	0.238939412079	0.0840587970548	0.118395926813
r	0.00128617323803	0.00103276360986	0.00228456753345	0.00139058296102	0.00122358138222	0.00447989896243	0.0103011062192	0.0279113411596	0.125990264052	0.372060639924	0.258415216493	0.117726616352	0.0758972563763
o	0.00179336861341	0.00306022330329	0.00309287293742	0.00354612308754	0.00478940221607	0.00587968082748	0.0113390597524	0.0375321635532	0.071088993124	0.318658735175	0.274182230631	0.164673530851	0.100363611771
n	0.00232540612534	0.0038800120113	0.00548631891797	0.00442011009139	0.00628582732596	0.00559439197049	0.0079628127448	0.0227886195911	0.0381407336813	0.232256115592	0.324234625277	0.230176938284	0.11644807559
t	0.00266063504545	0.00201630478117	0.00562840898652	0.00227422496042	0.00309369135141	0.00380218628823	0.00676106470133	0.010781480293	0.0320064730404	0.284732188131	0.310707621959	0.228124137895	0.107411578898
a	0.00249165041328	0.00131178896492	0.00277134603121	0.00129929234122	0.00278236206822	0.00592516222681	0.00848628093318	0.00873479542367	0.0288187168401	0.21682383831	0.305639120453	0.223013780432	0.191901866001
m	0.00421581806656	0.00156343616577	0.0051725329784	0.00135556364816	0.00279967423747	0.00619489830354	0.00944247460473	0.00665741815122	0.0159920711267	0.13043132277	0.266277618818	0.292676023477	0.2572211472
a	0.00461475351452	0.00211511974946	0.0059329491929	0.00154804412367	0.00311503221008	0.00471097596598	0.00696632781414	0.00479132343054	0.0106901458822	0.0924463748767	0.197459025206	0.439285941159	0.22632400114
m	0.00386712761837	0.00208953319302	0.0046427119776	0.00150112012085	0.00316158829609	0.00456771190253	0.00641249841841	0.00391991778065	0.00768463995407	0.0517107920456	0.161640774935	0.54834412172	0.200457472587
è	0.00355332508272	0.00192203274081	0.00407501428413	0.00152458074571	0.00460303018736	0.0133140390004	0.00563085140619	0.00436682061588	0.00462946774802	0.0397106417116	0.136470822245	0.61617288524	0.164026492496
n	0.00205754323837	0.00187769730847	0.00500031272351	0.00160915376487	0.00560572610312	0.0156160529414	0.00372455904432	0.00501572499503	0.00338990668534	0.0428793377603	0.109699213682	0.669549398413	0.133975369132
a	0.00253048262299	0.00362602457036	0.0072260161609	0.00420144667492	0.00918496955331	0.0144468534798	0.00670164448511	0.0108754388107	0.00555584122845	0.0475674532797	0.106014175287	0.531822169471	0.250247484577
</S>	0.00313885865049	0.00555806795518	0.00703920180845	0.00692523569746	0.0139586778657	0.0203904245519	0.00985832673906	0.0174999454373	0.00843904742522	0.0399938447393	0.104945939834	0.396239659736	0.366012782589
