 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
r	0.00892607336597	0.100653011666	0.632163746856	0.217292522227	0.025175485764	0.00769513415808	0.000980347197258	0.000834767323307	0.000852150154781	0.000405197507652	0.000799579940923	0.000423477828286	0.000393997286601	0.000144928693921	0.00023618809429	6.76789141614e-05	0.000522003243692	3.16660717602e-05	0.0012553190314	0.000406817573403	0.000739945158444
t	0.0142343229887	0.062333379342	0.441738891752	0.393688607409	0.0462431554547	0.0144559788727	0.00862036331802	0.0066334131013	0.00246519786101	0.00142108981173	0.00177583853009	0.000674571708525	0.000789871233958	0.000410157149524	0.000414058212767	0.000131425358646	0.000706381464333	0.00014725374709	0.00187864618854	0.00032197476117	0.00091543600053
e	0.0165262688242	0.0376816976007	0.262564169224	0.50643184047	0.122260586285	0.0213658833109	0.0117763225133	0.00844399925643	0.00278505387646	0.00165297844512	0.00180861257689	0.000747743708932	0.000827135515754	0.000429054869387	0.000411402033013	0.000126476922738	0.00076458595072	0.000182183513366	0.00222648584346	0.000281697739311	0.00070583153973
n	0.00732555542273	0.0202812920882	0.160249818081	0.59728866149	0.163979545962	0.027323974057	0.00762868101777	0.00511587167616	0.00264506323842	0.00137223391539	0.00159772392045	0.000521495628813	0.000825897019449	0.000342150382967	0.000764342011778	0.000104876922112	0.000349492337045	0.000393745893979	0.000968491526127	0.000164065893675	0.00075702876736
a	0.00396846154091	0.0104396309374	0.0997350291337	0.55302744383	0.262201057587	0.047226884819	0.00831340762592	0.00481649592931	0.00269169336747	0.00134268624275	0.00159599155891	0.000432314934607	0.000848629942546	0.000317890165063	0.000884500852706	0.000102664309892	0.000205237760368	0.00046659825278	0.000420665931898	0.000118500066134	0.000844227160633
s	0.00280282860764	0.00568956416807	0.0528862319866	0.499952467277	0.337606446529	0.0721551069397	0.0131490758886	0.00496512202901	0.00345494729416	0.00153513391632	0.0016342116146	0.000465184852889	0.000814972547392	0.000312946023044	0.000715664937212	0.000145709020032	0.000146984754618	0.000502139221273	0.000250742048876	0.000119740818104	0.000694796897781
t	0.00208811391855	0.00388421564352	0.0367633152295	0.494936444426	0.313221866843	0.0985023758466	0.0264277663362	0.008516867689	0.00561288993455	0.00236852965797	0.0023571871406	0.00074780300916	0.00110472315073	0.000410417488319	0.000816453731626	0.000266222288082	0.00025024356802	0.000599002424722	0.000262041121716	0.00022440536103	0.000639133280299
e	0.00167645263352	0.0021815805968	0.0165286866718	0.344513329075	0.451005980281	0.131469975349	0.0300627020454	0.0102965268569	0.00478162378742	0.0020508341748	0.00176084838144	0.000623751932494	0.000768480217274	0.000285614167997	0.000475940557907	0.000216605354648	0.000225502262596	0.000297272495185	0.000250763232807	0.000184474986162	0.000343064723703
s	0.00121934524317	0.00187137024198	0.014276107059	0.265319916625	0.503807913427	0.154224820916	0.0299960238351	0.0102869487329	0.00623736828421	0.00302210462407	0.00247562778326	0.000848140727588	0.00117860241874	0.000671171374145	0.000995524811648	0.000384981947645	0.000283422909499	0.00149934504349	0.000260463506715	0.000284601954208	0.000856206843046
t	0.00198355553206	0.00197814520888	0.0142857589744	0.256793776208	0.439408765142	0.188558424905	0.0518242244784	0.0158104845043	0.0097638175798	0.00477676823936	0.00405456013683	0.00133514356414	0.00184881477653	0.000962985355558	0.00141865523634	0.000616067547648	0.000527275771944	0.00202394253537	0.000335914823784	0.00049466962905	0.0011982521802
u	0.00196059434902	0.00120654233633	0.00621842862035	0.160539663203	0.503496064381	0.224694983368	0.0610004533595	0.0192612926361	0.008007150629	0.00384830721787	0.00309540219679	0.00102886661707	0.00128547361575	0.000568037113796	0.000795300605547	0.000406864298774	0.000431738525649	0.000814491079851	0.000310338623892	0.000348735003723	0.000681267495867
d	0.00123203843821	0.00107118769244	0.00489650021132	0.123979920468	0.52279830746	0.246852942723	0.0536090382532	0.0172455832134	0.00856684153367	0.00472664574917	0.00410374901689	0.00129091229852	0.00173914745713	0.00108373575845	0.00125100827018	0.000758953796476	0.000495177357201	0.00227783440095	0.000380244235912	0.00049779980479	0.00114243717944
i	0.00167241598727	0.00182457810675	0.00505270991531	0.110321237609	0.455032516487	0.289119166241	0.0754117276844	0.0225808217245	0.0111955882346	0.00680856846239	0.00661079645478	0.00160603459337	0.00237269799158	0.00140250274464	0.00152032070587	0.00091883206437	0.000547476349728	0.00284045358507	0.000468140887034	0.000566206688015	0.00212720747485
è	0.00299225560909	0.00188372988052	0.0030814423709	0.0500838919537	0.406304819762	0.306694110414	0.105888701895	0.0372336182948	0.0178463366182	0.0164153741595	0.0256748929549	0.00335387982746	0.00683730013036	0.00271766997675	0.00474049751039	0.00123303430425	0.000858238253354	0.00240572513226	0.00162073048495	0.000354139128624	0.00177960920925
o	0.00587443040283	0.00152422894517	0.00257140968837	0.0232139359472	0.319345056854	0.276899621138	0.153946284298	0.0550613727649	0.0317487465061	0.0303674306732	0.055798100081	0.00611789384269	0.0157087615346	0.0041225197543	0.00745023511773	0.00193824919767	0.00127733046781	0.00269753669883	0.00242579787295	0.000382337220669	0.00152872999549
t	0.00549670049101	0.0014066233051	0.00207726449288	0.0130093390077	0.256167973418	0.292322497446	0.194251108433	0.064644564055	0.040190373202	0.0340266357577	0.0543885223181	0.0068885050903	0.0168064118775	0.0037501665615	0.00547461586178	0.00212369873183	0.00130076006997	0.00184094330794	0.00166691121333	0.000528646517878	0.00163774816284
s	0.00501590901922	0.00150542198286	0.00119190106461	0.00825914913923	0.212635407873	0.299008646415	0.212105422811	0.0966190667517	0.0453159369607	0.0372652308326	0.03511894187	0.00739393378923	0.0118979086669	0.00345099862394	0.00422276275144	0.00284015760254	0.00215180119331	0.00251491946205	0.00132921629652	0.00346510742319	0.00669215292458
e	0.00481083186902	0.00131310017367	0.000692602979164	0.00539674914628	0.150820243338	0.229010061138	0.25174443987	0.165526324784	0.0608709613869	0.0521557578775	0.0292793868467	0.00884667358654	0.0101006655936	0.00411822204922	0.00384811259979	0.00266935199196	0.00235189948342	0.00261398319902	0.00138239225609	0.00419678713448	0.00825143243841
m	0.00270844978967	0.00127146649085	0.000977810709055	0.00344743665863	0.106548240759	0.196349974513	0.29756069689	0.181784885595	0.065815240329	0.0596436812058	0.0336565208922	0.0114096489285	0.0134773178988	0.00489957580714	0.00493267675306	0.00256357257257	0.00181879376986	0.00240617399381	0.00119333459628	0.00188457649941	0.00564990882665
a	0.00238188418256	0.00202470143024	0.00121051174017	0.00291059704994	0.0649175454063	0.165595565438	0.266739315363	0.190624821865	0.122696188776	0.0827794129153	0.0378880932374	0.0151132116615	0.0173078678056	0.00644654382971	0.00651545492195	0.00272167429534	0.00189454996153	0.00246990706709	0.00118478945895	0.00121129232655	0.00536604996696
è	0.00322342300805	0.00196745008641	0.000916832283477	0.00235058053471	0.0368526070114	0.0916395719327	0.181806964321	0.237511520222	0.177367614459	0.113425750705	0.0619069669258	0.0215178959092	0.0278843597745	0.0119379365406	0.0101955964687	0.00379212862359	0.00297959817169	0.00692467813552	0.00202298864131	0.000821428581997	0.00295408873566
s	0.00328071302268	0.00129138592212	0.000884045818326	0.00163678855124	0.0324113850598	0.0777560431642	0.161197279574	0.211347187007	0.17457715002	0.127716304235	0.0843140820219	0.0295001151584	0.0369747356982	0.0176115886309	0.0145463750712	0.00599514089	0.00385039110103	0.00923110656927	0.00237337096037	0.00124339176104	0.00226141621073
t	0.00952129613776	0.00185493228554	0.00180110623695	0.00255749072441	0.0271200100866	0.0766288646547	0.206531379391	0.166496707929	0.148563988207	0.134772848545	0.091120147074	0.0271478529195	0.0313891318914	0.0147548276783	0.0122952298101	0.0071376140098	0.00476051792801	0.00977561097535	0.00198673289466	0.00963755242969	0.0141461482508
r	0.0153195515822	0.00257769536296	0.00204141312612	0.0035115908128	0.0191516956955	0.0531434924849	0.29350940933	0.156333359703	0.101540850736	0.136416256648	0.0816796486247	0.0242313945132	0.0234618611965	0.0087033833781	0.0081838481809	0.0073068244016	0.00619962430644	0.0148104724761	0.00202705884829	0.0180785394485	0.0217720134544
a	0.00949593906053	0.00170142174739	0.00097592150684	0.00239735486947	0.0144725525945	0.0325065006683	0.24000061749	0.170919074368	0.097971851712	0.189983115549	0.0705348897416	0.0461556820244	0.0268102085222	0.0210247534354	0.0159778113785	0.00894990418853	0.00893992236759	0.0132428514116	0.00272231304577	0.0124715937437	0.0127457131628
m	0.00444695355051	0.00114838652873	0.000914754246013	0.00134672006769	0.0106934239088	0.0208790403228	0.147345818543	0.172549163723	0.104032037237	0.225938195183	0.0873235494472	0.0676583881548	0.0366211199074	0.0324513051318	0.0280600292262	0.0146376602428	0.0100057011139	0.0143438215305	0.00295977210659	0.0068347741515	0.0098093908848
a	0.0027353341721	0.00125781263433	0.000938456455684	0.000956406890977	0.0066981987472	0.0161369696423	0.111583240514	0.144686904908	0.140159052279	0.228166583728	0.0927642934157	0.0773079157849	0.0418198418358	0.0378445936906	0.0370071771954	0.0167627946203	0.0115992779593	0.0142635301228	0.00347776032384	0.00512391696917	0.00870993843108
è	0.00263489061537	0.000981961622597	0.000595692715841	0.000931867693359	0.00376917096953	0.00667936359077	0.0465066210047	0.122939643883	0.172205455626	0.238623082443	0.116245572939	0.075406167395	0.0589911082119	0.0493665099169	0.0419836580718	0.0170939868928	0.0134516012464	0.0191914560343	0.00500995612159	0.00316339556679	0.00422882397064
c	0.00387757557358	0.0012425471728	0.00064210563108	0.000986876384806	0.00394844833404	0.00595193916359	0.0313896831149	0.0928979984743	0.149016313942	0.232918695348	0.166797946713	0.062554186865	0.078068289804	0.0527469601456	0.0396363284439	0.0201490924083	0.0106169187961	0.0294603116761	0.00553540162053	0.004847298268	0.00671508155828
h	0.00724066699355	0.00190443227747	0.00282734146716	0.0018713992368	0.00396023689621	0.00645595989453	0.039178487545	0.0929728486981	0.116097402514	0.228332517116	0.179888006771	0.0586030362217	0.0773573604013	0.0422015528152	0.0323146107213	0.0238336525268	0.0143474570676	0.0392148870747	0.00579287812978	0.0142176413347	0.0113876386355
o	0.00695224142922	0.00148835850022	0.00335724207339	0.00201433569453	0.00292363354227	0.00362891079284	0.032107784975	0.088751068386	0.0831721672447	0.213482105705	0.174155207457	0.0883386723406	0.0858392372671	0.0564164068651	0.0409755623004	0.0249958446756	0.0213623455027	0.0367185186656	0.00730995981119	0.0151115830349	0.0108988238675
m	0.00464964356107	0.00131846488264	0.00143956288606	0.00105023143731	0.00230201565342	0.00300843908761	0.0375002808283	0.0598537407753	0.0692999153882	0.176022145568	0.181477785819	0.125680791714	0.097050977489	0.0714363872684	0.0584541247001	0.0296818833585	0.0194689345742	0.0278453791019	0.00711038175006	0.00987733357563	0.0154716051038
i	0.00395681687669	0.00151263614348	0.000821559475747	0.00077271106309	0.00165974039084	0.0027801387374	0.0382857686554	0.0469080816051	0.0810245845627	0.158918603256	0.161939206873	0.133930596305	0.0955689874963	0.0810129981361	0.0721106693667	0.0343807262195	0.0244774273047	0.0249311948713	0.00941650736069	0.00910968341454	0.0164813966182
a	0.00223820545456	0.00108478600533	0.000552619723662	0.000774508039217	0.00163216987335	0.00131623534293	0.0146005541085	0.0515660741444	0.0816416281476	0.150748103085	0.128378968958	0.140516622702	0.116418345965	0.0948229082454	0.0876796685222	0.0417890543732	0.0309079006416	0.0240846865904	0.0142852467442	0.00591996127685	0.00904175776407
a	0.00170377327285	0.00083340149611	0.000582357237467	0.000986728164339	0.00201539882228	0.000724734916043	0.00645827730683	0.0441914717915	0.0604404207692	0.136445110962	0.110182901786	0.153866859234	0.145763681722	0.0957624326151	0.0931213597074	0.0611404509111	0.0277461279205	0.0300906561101	0.0172975442081	0.00483921216762	0.00580709484409
d	0.00119954394655	0.000866591320003	0.000521929957649	0.0010547315031	0.00200574752863	0.000931207973681	0.00511317792881	0.0233388021912	0.0543996766697	0.126640396121	0.104955795729	0.154269687211	0.146950304907	0.107653444072	0.0961261789025	0.0735909904704	0.0314208813735	0.0290867396767	0.0172457240694	0.0121141518192	0.0105143039108
e	0.00100613421752	0.00107538622097	0.000586093107196	0.000884974814127	0.00161927394074	0.000966354610494	0.00436184349174	0.0141227786717	0.0559020001332	0.118920063574	0.0985619027097	0.134811900404	0.153960409569	0.124466260224	0.0990395792342	0.0718206208235	0.0408422115912	0.0267728072989	0.0230048489498	0.0149964446437	0.0122781212267
r	0.000900333114973	0.00097325639835	0.000616495879045	0.000904813083256	0.00146030508019	0.000851869532565	0.00451340126131	0.0111789185749	0.0501192151204	0.110502997458	0.0887068377699	0.114540068068	0.15652543939	0.135874901675	0.112682399078	0.0684529036745	0.0499601964637	0.0311137348996	0.0257527304499	0.0237324570279	0.010636730952
f	0.00362926216414	0.00168613603985	0.00102724049115	0.00162165752057	0.002087321887	0.00152561689959	0.0059442305389	0.0121232644266	0.0479118339221	0.102247340266	0.0828318188233	0.0976880974227	0.130588961797	0.130223233978	0.104615206559	0.0908723315448	0.0558000386012	0.0405363535585	0.0254319156766	0.0390094089093	0.022598726164
ì	0.00475792048113	0.00196451832665	0.00128018971505	0.00177224594063	0.00188484227713	0.00154055396126	0.00551204006697	0.0102484632242	0.0347141501054	0.0902706985353	0.107916966508	0.0799143633409	0.138896528932	0.138376432279	0.092329999453	0.0953362398349	0.0615867420471	0.0387186696315	0.0335104528855	0.0335389871498	0.025928986264
a	0.00289379304371	0.00111417717255	0.00082328483535	0.00117319786994	0.00132133996504	0.000825993565753	0.00409242454166	0.00708297352707	0.0171063127731	0.0686305373318	0.109624327616	0.0737428253136	0.164122553044	0.153127982826	0.116015633018	0.0914751438783	0.0621534332157	0.0425914228905	0.0347691032085	0.0313473194433	0.015966213244
d	0.00308460218497	0.00104845829764	0.000626225263097	0.000920789107267	0.00124634052006	0.00119650360994	0.00376299987362	0.00682014060316	0.0197786229974	0.0658919957039	0.0827347345187	0.0822724603712	0.163484803548	0.138743702475	0.118685038473	0.105148920559	0.0575967128052	0.0495719067235	0.0301134817762	0.0479367100078	0.0193348397173
e	0.00289958692386	0.00141139883594	0.000862349823912	0.000932182332269	0.00104624881167	0.00138458381218	0.00356141975027	0.00609902284039	0.0225274668877	0.067206767288	0.0773713305329	0.0798117461904	0.167887456783	0.137387011492	0.111343369224	0.096728122053	0.0645407692684	0.0412672436412	0.0458048700987	0.0472335648493	0.0226934694751
r	0.00246460908302	0.00148613229507	0.000923188757864	0.00102236053333	0.00102880772509	0.00102612876537	0.00231970144329	0.00471927848706	0.0178435649418	0.0608125561027	0.069470618471	0.0695873467968	0.158496078661	0.146775910831	0.123098614408	0.094682844151	0.0681997766895	0.0427985304137	0.0536351709262	0.0589919474164	0.0206168312584
f	0.00283962672675	0.00126366245724	0.000815209227395	0.00127660105396	0.00123526438563	0.00120083221746	0.0027214641423	0.00489572811375	0.0185914091442	0.0646909591609	0.0693510706703	0.0631275945323	0.12194446138	0.128257680677	0.107918569336	0.114716299984	0.0649308610965	0.0453874837766	0.0442188175621	0.108399515405	0.0322168909128
ì	0.0024350718114	0.00100883658581	0.000846241752712	0.00136360966216	0.00119238979854	0.00109764971382	0.00317968733477	0.00441561561458	0.0143687162827	0.0570238073936	0.0816946583368	0.0518115126441	0.122878825687	0.130341229692	0.0901204926453	0.111020238061	0.0770059680988	0.0373449120309	0.054818016214	0.113646374002	0.0423861401643
m	0.00270869443428	0.00148264174738	0.000687620782017	0.00085661407922	0.000804792516313	0.00078346680874	0.00295307036359	0.00361560611866	0.0093402520965	0.0369443809845	0.0889091912456	0.058891374548	0.140723718229	0.139822658164	0.106346245015	0.0886590338203	0.0792082452996	0.0299696543636	0.0510864355647	0.118384694334	0.0378215936881
m	0.00535366184651	0.00307405462818	0.00894339579205	0.00772288457124	0.000722622790238	0.000864493772513	0.0021245357052	0.00296615571315	0.00864300954643	0.0322479586948	0.0835979505752	0.0788194961827	0.153597873176	0.121914193221	0.105132650605	0.0790967533401	0.0633090573932	0.0254334478325	0.0304616978082	0.153537377511	0.0324367146894
u	0.00511163423277	0.00285168657021	0.0116953859688	0.010150685497	0.000772700649413	0.000928885236438	0.00146522800307	0.00203604899085	0.00515104432948	0.0246311543183	0.0661882549051	0.0680889355276	0.158246829559	0.142778159307	0.0927478688683	0.0851010673134	0.0691305742244	0.0245056728155	0.0373317205961	0.128386959037	0.0626995033965
s	0.00318729233286	0.00169845333405	0.0042397423715	0.00374713371839	0.000642007682091	0.000747114954059	0.00255030211589	0.00172115645648	0.00406980774296	0.0201379717661	0.0408922311217	0.0700890701092	0.12914675692	0.162298566169	0.104597385023	0.109108270971	0.0764153676748	0.0343603381585	0.048980597532	0.100770899879	0.0805995289388
t	0.00284259891599	0.00144528637014	0.00301908370679	0.00252185723569	0.00068973425765	0.000802157630613	0.0032624627635	0.00172179695236	0.00481177328145	0.023713582562	0.0380746303106	0.0927985546697	0.100053343418	0.139722061256	0.100458897961	0.135491695657	0.0667900930916	0.0365993856288	0.0407180685107	0.14767684456	0.0567860939596
u	0.0021618586551	0.00113666423432	0.00273385737504	0.0022910741746	0.00079015411375	0.000812650057518	0.00192848355797	0.00216052813785	0.00428836272915	0.023569537294	0.0379282221135	0.0799409815899	0.0966744369173	0.143099027619	0.105794428407	0.124410024019	0.0712963628305	0.0295106500123	0.0450478731036	0.15324449572	0.0711803323399
d	0.0024693650485	0.00113006206204	0.00137743802596	0.00121923198993	0.000739718271637	0.000909414151293	0.00237776464001	0.00309732424488	0.00357693234272	0.0181378987847	0.0326440724712	0.0592191004633	0.0982385089724	0.141294822006	0.122499458602	0.105336849473	0.0745104508102	0.0360187384708	0.0535138151812	0.151192046373	0.0904969927333
i	0.00290727889783	0.00159488082632	0.00125927279323	0.00102653370948	0.000698483555599	0.00104617118081	0.00264875412532	0.00312664884849	0.00365546183284	0.0134611562416	0.0267045021371	0.0466615296211	0.0909835715241	0.126083312002	0.128674715667	0.0987505753577	0.0787640786701	0.0480144846236	0.0811334445404	0.166356766258	0.0764483866578
è	0.00216717248481	0.00150366791055	0.00125394745475	0.0008914900084	0.000567526421066	0.00071115314183	0.00132318943254	0.00182084017396	0.00296942966455	0.0121821044559	0.0179280870657	0.0392135480404	0.103613530935	0.132729672534	0.121378764089	0.113244249053	0.07086600029	0.0657486129412	0.0988256609801	0.155748008226	0.0553133421713
i	0.00198123141627	0.000989244135783	0.00112482353992	0.000636384836667	0.000458329634355	0.000437323238943	0.000665552625513	0.00105100179759	0.00194976963618	0.010482069494	0.0164878193779	0.0373614148135	0.121913056825	0.143892553511	0.11437066553	0.135931459884	0.0508283179633	0.0802623029137	0.0863758935934	0.151220767882	0.0415800064091
f	0.00198643242076	0.000895594828734	0.00103988936855	0.000593799334456	0.000541482791312	0.000495285798761	0.000952024154811	0.00140006589822	0.0021510513051	0.00985533256467	0.0212259650486	0.0305013028712	0.114266614228	0.130022752637	0.113077809343	0.128411905695	0.0539223705878	0.0716232529379	0.0833674016245	0.191045037427	0.0426246039364
è	0.00116488644692	0.000671993918185	0.000623372243823	0.000431719052585	0.000454555019364	0.000443285114367	0.00107220867391	0.00150913324516	0.00192081178807	0.00879166412822	0.0202141085149	0.0209754059771	0.0965780543893	0.114117146546	0.0908237730277	0.120714640098	0.0624746454626	0.0612658760193	0.0847195453015	0.262330417076	0.0487027306721
t	0.00121758312888	0.000839951058315	0.000395953840114	0.000303335085187	0.000292627651915	0.000314873187709	0.000565131852237	0.00088470828172	0.00141782208469	0.00690193432474	0.016787810037	0.0226294444457	0.0837544663764	0.115191709849	0.0913138293892	0.108882236833	0.0648276156209	0.0494436763198	0.0774035461338	0.303786182492	0.0528455491287
o	0.00149427011753	0.00106909466543	0.000452350201545	0.000518161471588	0.000379448171032	0.00035762108349	0.000516854589012	0.000825388181707	0.00139434912823	0.00674155004691	0.0147016255477	0.0241657112019	0.0639298495588	0.11338142255	0.0946518525964	0.0910887107443	0.076382429007	0.0371598206399	0.0831057947446	0.265530492164	0.122153203214
p	0.00179393060771	0.000957048616145	0.000854115378542	0.000708603880223	0.000525095649457	0.000536260018863	0.00189665052431	0.00162627770857	0.00201961072062	0.0061597922663	0.0139266020179	0.019726880614	0.0583301213796	0.09860400545	0.0871540270188	0.0904487252481	0.083478112869	0.03883145624	0.0953352661549	0.239849441121	0.157237986111
ò	0.0016768558771	0.000837071153337	0.000894911147874	0.000603456157968	0.000519491186132	0.000571872183521	0.00232355580994	0.00185951814546	0.00210378936335	0.0053825727281	0.01355204949	0.0167822588313	0.0606814267265	0.08899138255	0.0811745705996	0.092995006416	0.077327513223	0.04923553948	0.092872129625	0.30318516984	0.10642986243
r	0.0021310988291	0.00194941405548	0.000642616757078	0.000540211319789	0.000434362827377	0.000466348080154	0.00116740734965	0.00112828146995	0.00140825382174	0.00424686497337	0.0165622432673	0.0155763056771	0.0571255841822	0.0868937893167	0.0776873128399	0.0765468222387	0.0684279908743	0.0443675347067	0.0817601518617	0.37870647568	0.082230919254
k	0.00562994358883	0.00536675686141	0.019791787985	0.0063209789764	0.000428336776792	0.000824789877165	0.00120048223235	0.00077612759005	0.00148188988427	0.00790339103579	0.0217044375618	0.021289283119	0.0641307385801	0.0684346951856	0.07704434538	0.0593217101129	0.0629252200048	0.0281983160356	0.0568685310739	0.409227976627	0.0811302596287
e	0.00568113994334	0.0055779349371	0.0262638759556	0.008739551606	0.000833772202597	0.00112329054139	0.00161892781572	0.00133276928954	0.00154451119162	0.00972738370593	0.0177410818399	0.0190355403463	0.0599201422927	0.0776717584085	0.0659981726267	0.0572494874376	0.0610852041816	0.0291170976585	0.0500834146246	0.322227466076	0.17742748021
t	0.00335858878429	0.00300173026036	0.00917853058342	0.00368025716292	0.000958559265708	0.000872890808646	0.00224387920502	0.00143553136847	0.00129867009887	0.00643111129664	0.0117737786066	0.0212697473288	0.0450042491109	0.0955492446695	0.0666480794756	0.0797618155459	0.0600860557939	0.0425198469462	0.0648905758749	0.271844715159	0.20819212971
e	0.00280622365728	0.00214241766191	0.00349741592589	0.00189948472281	0.000932891591745	0.000847415485798	0.00245345381885	0.00140633289654	0.00164165615129	0.00496033296221	0.0079021872222	0.0237647894096	0.033023123637	0.0815775251565	0.0746512390252	0.0811970165153	0.0708345675313	0.0470897729487	0.0873711476916	0.28660400732	0.183396991783
j	0.00226588165249	0.00158499553073	0.00155557356912	0.0014073564096	0.00107351996328	0.00146399833739	0.00628120211595	0.00190009694729	0.00310742604083	0.00786534762007	0.0133139222254	0.0264650726365	0.0347448353857	0.0682308317855	0.0737953791417	0.0645523694384	0.0740890870771	0.0361177971496	0.101789538297	0.309102859773	0.169292905008
a	0.0022837599114	0.00140991442473	0.00101754915875	0.00127804786481	0.00101270451267	0.00172845261186	0.00741867613402	0.00194963854424	0.00348441803476	0.00896642502896	0.0149797379865	0.0270326175988	0.0386272980352	0.0634467695952	0.0765876871806	0.0580398352328	0.074035415859	0.0322451104499	0.108375425166	0.338995900991	0.137084606435
m	0.00189545632084	0.00121141542343	0.00078761202085	0.00128050146885	0.0010549338743	0.00180564046363	0.00801550226405	0.00225130995054	0.00415085678238	0.00960849614225	0.0196908097155	0.0227661622529	0.0380447067184	0.0576834907317	0.0763118701269	0.0551520983643	0.0715239314863	0.02932671675	0.114334481322	0.349833107997	0.133270895444
è	0.00139565250615	0.00125523713114	0.00068634578211	0.00159387373647	0.0029610552717	0.00268097349686	0.00929365748528	0.00326699089923	0.0041044592613	0.00934088535842	0.0247161399812	0.018825723751	0.0399132480461	0.0503167605772	0.0632142102423	0.0522176176548	0.0661878040954	0.0307678734233	0.109515933841	0.389109493666	0.118636073595
d	0.00196914135283	0.00143477174846	0.000918890845503	0.00149827590776	0.00324919447687	0.00229592771306	0.00478096426949	0.00302143398285	0.00290620524351	0.00602941744067	0.0171614537297	0.0130775858637	0.0387429170554	0.0534630039257	0.0616244238341	0.0552353443516	0.0611076394985	0.0347749896344	0.0934754520137	0.427965488822	0.115267482712
i	0.00225839262572	0.00162501394343	0.0011232275173	0.00160593134539	0.0025746340364	0.00172986195116	0.00304327385483	0.00360845426095	0.00318292086391	0.00675675820476	0.0146317406319	0.0121743001946	0.0388659133585	0.0636889695086	0.062527825698	0.0549013959839	0.0544944298995	0.0309830830448	0.0750028997379	0.349320828941	0.215900138437
