 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
i	0.00543536499647	0.00332670425936	0.00539838788909	0.0367069038094	0.21129558888	0.38777635214	0.237379176607	0.0852785358307	0.0159419283684	0.00559271795272	0.0021375951125	0.00373073571157
s	0.00499747249496	0.00209504658399	0.00335635204633	0.0157571776631	0.128263832627	0.36473087538	0.314021246002	0.137824195677	0.0157520903121	0.00683038891657	0.00213433275257	0.00423698577019
à	0.00323149869845	0.00137746652666	0.00262281262996	0.0083382753153	0.0806997161957	0.322324297127	0.358584468667	0.195543645759	0.0175281854054	0.00494102226886	0.00234003071779	0.00246859446538
m	0.00180386814997	0.00106090255489	0.00209460875021	0.00543563525403	0.0541712838052	0.279967015376	0.437257946889	0.161324545186	0.0415218736651	0.00609783816429	0.00504091320953	0.00422358770788
b	0.00264434623954	0.00466509759363	0.00362028187694	0.00369146142868	0.0421011921417	0.194153828592	0.468634616696	0.151801492262	0.109063547629	0.00663262831903	0.00669717264384	0.00629432332145
a	0.00298176036485	0.00632813124254	0.00370517866811	0.00223884586089	0.0185871863539	0.121953343504	0.352935113099	0.270420516687	0.202973263287	0.00808373783528	0.00463667297528	0.00515623193015
v	0.00205874217862	0.00302808644525	0.00276678226744	0.00168478247363	0.0104316101313	0.0763611061413	0.324735941166	0.327302064229	0.219888397846	0.0107765836251	0.0135169100224	0.00744899742138
ò	0.00205956505961	0.00176557652282	0.00247539077628	0.00137328908921	0.0071739178171	0.0503439819538	0.306864107655	0.357916928743	0.216277576499	0.0282110747017	0.0176337949541	0.00790478729513
r	0.00158431493174	0.00131503221827	0.00184109713976	0.0010944740044	0.00392592139903	0.0370689340246	0.296807757218	0.351458891048	0.240837942633	0.0399095961272	0.0133020620714	0.0108539637244
a	0.00175263699878	0.00306065749742	0.00295361794692	0.00294354868347	0.00485291395968	0.0259721095349	0.247637176473	0.280522807616	0.303909034211	0.0841160675091	0.0253002901238	0.0169791345135
s	0.00211723482393	0.0034927547195	0.00313001779416	0.00354813699176	0.00533230136029	0.0164858250116	0.154762665291	0.220956299005	0.38312752707	0.13363418177	0.0462225358746	0.0271905105645
o	0.00183163172498	0.00244005230286	0.00509549440037	0.00388395617852	0.00402226574316	0.0122373833305	0.11905182349	0.162668090548	0.367580001023	0.209359911857	0.0788018234582	0.0330275530548
t	0.00374846690506	0.00217369219027	0.00597336902156	0.00411009039681	0.00333106334199	0.00938949943683	0.0624923884233	0.133525421729	0.325223728408	0.278899279286	0.129418310253	0.0417146886916
s	0.00418068589505	0.0017201488463	0.0045686226163	0.00278747335449	0.00252159741403	0.00570018577841	0.0458218152824	0.138430128756	0.369257958936	0.225856235495	0.137602309218	0.0615528419105
o	0.00200343332318	0.00202373665313	0.00481421437688	0.00418858945398	0.00485902982851	0.0054796437786	0.0270166685088	0.119211233299	0.368705283512	0.220622225765	0.161964056739	0.0791118733835
m	0.00353176265973	0.00208498653211	0.00511026322027	0.00478757372123	0.00752066574937	0.0052939708352	0.0165003006496	0.068090047893	0.294268439971	0.289753666788	0.187859110246	0.115199199461
ì	0.00386433742271	0.00188280142064	0.00421481451104	0.00329007995621	0.0053610972655	0.00334925160507	0.0114280140679	0.0438846368977	0.218856139284	0.301816418929	0.277237364215	0.12481504022
n	0.00178500491337	0.00159824311961	0.00424665427565	0.00244347402164	0.00283633155728	0.00253281133302	0.0083907477113	0.0291499303192	0.136500007921	0.305937650976	0.380856058738	0.123723082407
a	0.00138732138859	0.00226533217427	0.00550888409092	0.00359594857799	0.00353090594863	0.00348504976767	0.0088582278453	0.0247468040064	0.10222932816	0.256215151259	0.391409631579	0.196767414669
f	0.0018968023472	0.00295283749282	0.00557237284337	0.00461969468753	0.00369283861574	0.00336207246822	0.00720430544977	0.0193071089581	0.0749918310467	0.18370140942	0.45410460586	0.23859412189
è	0.00176281035873	0.00228177800701	0.00415282941999	0.00331348073218	0.00222972536645	0.00193173572127	0.00437935105574	0.00983368595937	0.0436927937022	0.135747631407	0.61009793462	0.180576240723
r	0.00108179934084	0.00163911937854	0.00251401337753	0.00234433244619	0.00132664958245	0.00122988956829	0.00244780455413	0.00650173020112	0.0257193998801	0.108141657602	0.717198452873	0.129855145068
i	0.00110870426821	0.00250896369105	0.00317802445558	0.00379269656806	0.00355306500838	0.0035131229591	0.00468672063293	0.00951700990617	0.0219323542107	0.093532361534	0.604930750958	0.247746224023
</S>	0.00112997342111	0.00337518370053	0.00389444842879	0.00517945749203	0.00616373806559	0.00616225327555	0.0072841016385	0.0125016077458	0.0237328610323	0.062232231867	0.493803430479	0.374540712712
