 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
i	0.0118504519887	0.00339538778732	0.00695254666661	0.0143991525381	0.0433927315087	0.305592696334	0.367576573114	0.181612789315	0.0652277026773
o	0.0142762303129	0.00385672883177	0.0096512451842	0.00926571450603	0.0214529266202	0.140465830378	0.431410736638	0.283513027238	0.0861075841058
l	0.014643597527	0.00271314324516	0.0089655895301	0.00851371980434	0.0125466470641	0.0839706019727	0.374275191679	0.394033399879	0.100338117982
ì	0.012878324201	0.00233374911695	0.0067269025474	0.00755300753311	0.00933412073203	0.0532579017709	0.290380262493	0.49519618996	0.122339551994
b	0.00651915062497	0.00137749206005	0.0037859012226	0.00377677684304	0.00523330230468	0.0422370518143	0.262439271584	0.562377242653	0.112253800818
e	0.00523288658296	0.00114156910308	0.00286836563433	0.00382477503968	0.00437753208289	0.0372939416821	0.194409442081	0.547447200884	0.203404260666
n	0.00859766708472	0.00143783190859	0.00338495415166	0.00523109058905	0.0044009001263	0.0197349011557	0.139223519429	0.563888686961	0.254100439755
z	0.0080155663724	0.00129544550613	0.00266041086081	0.00404492131632	0.00346329466137	0.0139036258869	0.103271540092	0.66050477432	0.202840422052
ì	0.00573746629189	0.00141686318601	0.0018030295839	0.00238804727692	0.00312186906306	0.011022511409	0.0716185803107	0.610109238773	0.292782399751
n	0.0060310791833	0.00209327382414	0.0024984441313	0.00199743939377	0.00255072505969	0.008296398935	0.0884721985062	0.545094689591	0.342965745717
a	0.00902941082243	0.00442031601365	0.00805664884683	0.0105417133601	0.00936930195456	0.014857674657	0.0898757017714	0.431311840797	0.422537370372
</S>	0.0122116625212	0.00636357645243	0.0129707576834	0.019174127172	0.0166407863273	0.0214388156785	0.0699012708857	0.309435360798	0.531863622186
