 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a21	0.09727769	0.104539454	0.10873182	0.098713145	0.09626034	0.119142346	0.09643934	0.17113194	0.107763916
a10	0.10676827	0.11351666	0.11502006	0.10740062	0.10550386	0.12234833	0.10559445	0.117979676	0.10586811
a39	0.10221949	0.10990842	0.11403343	0.10382664	0.10119079	0.12499709	0.10038225	0.1377107	0.10573116
a38	0.10117944	0.11993307	0.12909837	0.104991674	0.098554574	0.15330987	0.09484013	0.102462955	0.09562993
a41	0.092204176	0.13339745	0.1550371	0.102483235	0.0868968	0.19863199	0.07596873	0.07835751	0.077023014
a18	0.09464791	0.12975386	0.14863193	0.103121385	0.09008468	0.18930638	0.081070684	0.08170217	0.081680976
a31	0.09354454	0.13176253	0.15206732	0.1029363	0.0886108	0.19456533	0.078551844	0.07871878	0.079242565
a21	0.27776775	0.098232165	0.08955304	0.08843884	0.08842029	0.089106984	0.08884478	0.09046585	0.0891704
a20	0.09853701	0.12091004	0.13418642	0.104022436	0.09578281	0.16463394	0.09030389	0.09957785	0.092045635
a31	0.106471606	0.11625634	0.12017663	0.10811736	0.104949154	0.13268258	0.10324642	0.10493834	0.10316157
a28	0.20381537	0.10352113	0.09910951	0.09834179	0.0983236	0.098942354	0.09868358	0.100328855	0.09893386
a31	0.09779677	0.10514398	0.10939168	0.099415876	0.09687463	0.12009492	0.09676623	0.1669727	0.107543215
a17	0.13211198	0.1145993	0.106572464	0.10587147	0.10596723	0.1064459	0.10720284	0.11452458	0.106704265
a20	0.102356635	0.10992203	0.114512935	0.103955835	0.10124464	0.1256602	0.100320995	0.1363953	0.105631374
a31	0.10896906	0.112642325	0.11360117	0.1092944	0.10820193	0.11776456	0.10806415	0.11323234	0.10823
a37	0.16359304	0.106239036	0.104273655	0.10379583	0.103822954	0.10414903	0.104079716	0.105750605	0.104296125
</S>	0.10678009	0.11046002	0.1126597	0.10749367	0.10617002	0.11811411	0.1057902	0.124149956	0.10838222
