 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a8	0.028489986	0.03425626	0.045848597	0.11029514	0.26127446	0.1835594	0.13553886	0.110744566	0.04668854	0.04330422
a39	0.04425982	0.057621952	0.079006016	0.1550428	0.21421774	0.14205888	0.09693969	0.09219209	0.059641648	0.05901937
a31	0.06992343	0.07408637	0.08149936	0.12183412	0.15669493	0.13604625	0.11153015	0.09619415	0.07647064	0.07572056
a39	0.16167784	0.09044498	0.09020654	0.092456765	0.09860159	0.09570877	0.09368107	0.09264689	0.0926589	0.091916606
a35	0.047533564	0.05248426	0.06173291	0.112916164	0.2043174	0.17354818	0.13121685	0.09999754	0.059034858	0.057218324
a31	0.06355556	0.07133678	0.08424723	0.14639562	0.1768494	0.12392367	0.09772384	0.0922466	0.07206323	0.07165807
a41	0.15624496	0.09006119	0.08990072	0.09170831	0.098973826	0.09877355	0.09583216	0.093517095	0.0929188	0.09206936
a13	0.04785886	0.055380184	0.068165965	0.13032807	0.20752217	0.16021273	0.116418265	0.095731094	0.05987089	0.058511764
a35	0.078167364	0.08112368	0.08618688	0.115168124	0.14137633	0.12765785	0.1095447	0.09683619	0.08225829	0.081680596
a31	0.052039646	0.06509964	0.08515992	0.16188061	0.19490883	0.12590982	0.0914841	0.092163995	0.06578302	0.06557044
a20	0.15291679	0.09010973	0.090205856	0.09165156	0.10085037	0.09910765	0.09605184	0.09363337	0.09319577	0.092277065
</S>	0.040018436	0.047577124	0.060687944	0.123866454	0.22755602	0.17288582	0.12295434	0.0984131	0.05394764	0.052093133
