 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
n	0.0118919655197	0.0703273537505	0.267956758727	0.357949390405	0.0835444157038	0.0363953605755	0.101738818973	0.0204363854642	0.0308516625957	0.00840879789507	0.0104990861325
t	0.0160300183321	0.0513562213482	0.151266374442	0.397432147168	0.0843640258879	0.0422422898652	0.122103243415	0.0599520341835	0.0536605651558	0.0094631172096	0.0121299736382
a	0.0210538432449	0.0583049018153	0.136160922474	0.338719076389	0.158108999629	0.110182564888	0.0623617516994	0.0688179619252	0.0355156506614	0.00362641640728	0.0071479249321
i	0.0117095780414	0.068330564853	0.111313739871	0.23592573973	0.221906512743	0.173364961963	0.0702558405266	0.0555775588888	0.0270070792506	0.0143021212376	0.0103063143144
k	0.0189228830887	0.0474168570271	0.0616775898097	0.196974142057	0.255166123581	0.176906164208	0.0769725614222	0.0627398037389	0.0566119969398	0.0248782192596	0.0217336644224
i	0.0222753375542	0.0304313447905	0.0521898640692	0.184879653899	0.281230983127	0.210912410509	0.0678923401874	0.0619561739134	0.0544897831656	0.0154260425396	0.0183160698694
a	0.00862843343843	0.0268534772611	0.0497915186215	0.14582677894	0.267658951576	0.238069877476	0.119417458996	0.0839174162489	0.0364104770381	0.0155485266315	0.00787710347782
t	0.00613166565686	0.0234922168121	0.029859486149	0.113480039953	0.197930746059	0.203838559425	0.214214621065	0.083525402463	0.0454327715646	0.0391398037811	0.0429547212014
è	0.00639725747281	0.0201256416787	0.019176676451	0.0965664209643	0.134823817153	0.182933605902	0.328691265022	0.084738347601	0.0338983233218	0.0386511152913	0.0539975482879
r	0.0103490705297	0.0237227290974	0.0219471935083	0.0926950561681	0.157581463784	0.203562132061	0.313500211341	0.1005947367	0.0261815697406	0.0189318863114	0.0309339440834
a	0.0106904371261	0.0189317164938	0.0210532723696	0.075687696974	0.171571907975	0.272542082447	0.232398312447	0.1108942643	0.0507928517115	0.012341649154	0.0230957872181
i	0.00388950660975	0.00855840564126	0.0109936746604	0.039129243251	0.108464580371	0.269390185856	0.276534560816	0.152050417667	0.0948180335685	0.0252424486755	0.0109289360561
n	0.00148275810002	0.00634851838639	0.00660535687041	0.0208567407053	0.0573001737903	0.156909302832	0.356513470899	0.148131947276	0.117333802589	0.0717354651068	0.0567824566518
ì	0.000734365556757	0.00491431357222	0.00500183043324	0.0182947714831	0.0477531079814	0.143077233915	0.387361986926	0.147846395145	0.089452325307	0.0841372192178	0.0714264236386
c	0.00693478637624	0.0799446790615	0.021945721242	0.026639787289	0.0594982496845	0.142675385182	0.334225202469	0.138613542248	0.0477303471223	0.10777057719	0.0340216886455
h	0.0130572544179	0.115803958214	0.0349655368249	0.0305913980297	0.0741896119615	0.108442894621	0.21738778779	0.191194401349	0.0791592011968	0.107755389817	0.0274525404312
a	0.00902630246087	0.0508003350114	0.021476608272	0.0207153011694	0.0644214525888	0.108542530565	0.11443734663	0.249056136983	0.232739379179	0.0775094224961	0.0512751696484
p	0.00431433997365	0.0192494198965	0.0120014381392	0.0188998344306	0.0276815680866	0.0727992034817	0.12944446719	0.214042934388	0.30097325466	0.146213362192	0.0543801613761
à	0.00240234119147	0.00851409767555	0.0079618004912	0.0183798558311	0.0151279549902	0.0605177206406	0.16330278575	0.272799444856	0.219967649953	0.195108062551	0.0359182762854
r	0.013912217942	0.00763783497402	0.0071396669858	0.0153362104437	0.0177746454674	0.0660756833475	0.150704121974	0.289605999272	0.196622636118	0.195096804777	0.0400941751618
o	0.0179608695029	0.00773663018423	0.00676058495	0.0139973341167	0.0234633411976	0.0715839464905	0.131315981472	0.186005730744	0.245553316839	0.18937857166	0.106243692387
n	0.00640965570157	0.00363167739936	0.00305337707929	0.00607113541069	0.0183786488168	0.0606068156982	0.113683680367	0.100256508721	0.288454768813	0.260750650768	0.138703101196
t	0.00290278222179	0.00218115247213	0.00211289170401	0.00375592494205	0.0244350425693	0.0464986778674	0.0859634062643	0.0872005587803	0.379880138671	0.263420571869	0.101648875019
a	0.00171745521545	0.00167401594799	0.00129282817208	0.00272057064293	0.0271218630517	0.0400649263078	0.0426182217721	0.10325821546	0.43328426489	0.17583993589	0.170407717026
s	0.000739178927699	0.00272116987767	0.00393984025678	0.00537987991306	0.0106025361245	0.0184977787046	0.0418307734194	0.0839524739133	0.37335995023	0.255910070387	0.203066362589
t	0.00173963374107	0.0110754375213	0.0107021879367	0.01221991605	0.0239822345635	0.0318776474835	0.0422025728265	0.0737324542911	0.35558520261	0.25804879498	0.178833924555
i	0.00203912657108	0.012105575149	0.0095816680716	0.0104982584485	0.0286369510209	0.0353435409356	0.0230287415675	0.077265269297	0.344766948137	0.17397835402	0.282755574297
n	0.000951516209922	0.00523051915995	0.00405798420934	0.00426319066261	0.010186283134	0.0132193748111	0.0265461170018	0.0597709936657	0.306495698132	0.271428187827	0.297850135166
a	0.000624286276351	0.00327225506112	0.00223551870222	0.00307286950415	0.0110140515233	0.0258983600978	0.0478527087379	0.0589354636152	0.266999207931	0.333447462999	0.246647808122
g	0.000459164813576	0.00254427030261	0.00363887506782	0.00848067328273	0.0115115262365	0.0308335008819	0.0633398730826	0.0648164066217	0.27177422131	0.353707807836	0.188893678747
l	0.00492338364187	0.0141018085878	0.0141860019917	0.0268514669876	0.0272806172322	0.0367243574853	0.0569033179582	0.0694306848906	0.27285461737	0.344157371805	0.132586370156
i	0.00637968294944	0.0172308546389	0.0148879210065	0.026680872697	0.0326520727457	0.0383981529942	0.0315651978741	0.0712019975102	0.214244744257	0.273313736728	0.273444759252
s	0.00253879952258	0.00835102773796	0.00712477887866	0.0120815784652	0.011819042235	0.0152116630245	0.0509928134954	0.0753115886967	0.171168943839	0.339819721796	0.305580025751
ì	0.00129830205738	0.00553917555484	0.00454038681303	0.00745137336823	0.00642833996841	0.0119682735958	0.0615693973478	0.111979944079	0.124297113566	0.456202076285	0.20872559125
a	0.000597998384572	0.0024785664231	0.00157235066061	0.00291406894667	0.00448477930424	0.00993200358467	0.0279398595177	0.0920674043197	0.0782312526153	0.464167194295	0.315614496283
</S>	0.000312344955104	0.0016456293495	0.000833024360784	0.00152176169718	0.00262575021035	0.00566200869804	0.0165106396476	0.0489066646998	0.0609096860476	0.426420364447	0.434652105941
