 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
à	0.0941324549034	0.0642302191431	0.159927134224	0.247687131549	0.242616939817	0.0259528573847	0.0183957774858	0.0694355908735	0.0776219240019
n	0.0346995430226	0.0399929351924	0.120150271148	0.178329430923	0.310774946406	0.0527835327882	0.0326205695446	0.1322599015	0.0983888794523
n	0.0385531203822	0.0213221195722	0.061101487356	0.164036900588	0.336941792669	0.0926130235961	0.0565707634815	0.153482889749	0.0753779141041
i	0.040230448584	0.0221790106873	0.0463425601363	0.170726695996	0.358431211423	0.173712924599	0.0603952740605	0.0713834202732	0.0565984844827
e	0.0231114899198	0.0189643360544	0.0336453473352	0.108805648649	0.395219095474	0.247132564933	0.0547680327535	0.0870775612251	0.0312759465074
A	0.0157861017543	0.0311477459408	0.0508632118859	0.103611992932	0.388933910765	0.205162842911	0.0374821273045	0.131148011385	0.0358640702524
n	0.00909239774339	0.0379744558612	0.0562512548386	0.0958359708357	0.324407523395	0.199842019637	0.0397505206882	0.194616493266	0.0422293638422
n	0.0258693372335	0.0324353705918	0.0361317621389	0.0775965569032	0.261664483398	0.275392051346	0.0807171604294	0.179649323677	0.0305439336174
a	0.0320961442289	0.0292239581701	0.0325816005803	0.0696316926731	0.219981839886	0.347148171115	0.161872252476	0.075486806531	0.0319775053525
ì	0.0551452386225	0.0239499605212	0.0293019580232	0.0363824961514	0.174564798649	0.363148023638	0.186237610692	0.092555998554	0.0387139006264
s	0.0636535368264	0.0236719523729	0.0261995547315	0.0231197665768	0.138746032616	0.325988250079	0.153777409297	0.198715824591	0.0461276689311
t	0.0405275875347	0.018409600777	0.0234792169718	0.0473617190216	0.115949309792	0.288374741626	0.213140020899	0.18730197013	0.065455816345
i	0.03178213631	0.0146070967166	0.021816010892	0.0535828582435	0.0962304739353	0.272995027209	0.305691408166	0.110002175385	0.093292799203
g	0.0235895745401	0.0231155807678	0.0160328730614	0.0229000777657	0.0955495558164	0.271807143243	0.341192225255	0.127906922737	0.0779060385817
g	0.0765944785093	0.0260397308735	0.0304091002777	0.0291836175482	0.0775647526035	0.217108168254	0.338622255485	0.154851102868	0.0496267916319
h	0.107094159454	0.0291426087666	0.0344287774326	0.0356417907783	0.0468902680858	0.147469975485	0.302672401562	0.185821671578	0.110838353677
e	0.059459743751	0.0271530747836	0.0156402342906	0.0176850233057	0.0310104350966	0.129742163962	0.262998930054	0.221104642926	0.235205763768
c	0.0437256125356	0.0267347368938	0.00969337478393	0.0110694861733	0.0286197787269	0.121464395721	0.274523050218	0.268370912975	0.215798666489
è	0.0395678452529	0.0339278825508	0.0170308235012	0.0153006193661	0.035435219797	0.096964345867	0.212896960559	0.410843906325	0.138032391529
p	0.0188051997617	0.0223492138153	0.0183437764709	0.0135407722609	0.0305819779203	0.0745085801823	0.16289920734	0.520118197775	0.138853060076
l	0.0124504071284	0.013715373328	0.0141463308915	0.0279405373441	0.0370409964441	0.0721875577941	0.229671738447	0.408820192458	0.184026852639
o	0.00678942364668	0.0084763698012	0.0105729356255	0.0320282158339	0.0402730493686	0.0610551015314	0.199427337949	0.276019782353	0.36535777206
n	0.00358838111597	0.00929013576827	0.00439499520011	0.0117404687075	0.0290030246518	0.0488189366778	0.18511980625	0.328885890784	0.379158364553
n	0.00505308447146	0.0199044287435	0.00391992215324	0.00811192408065	0.0286204992456	0.0507947166599	0.218575161883	0.392639705995	0.272380562584
e	0.00589102113122	0.0189879064988	0.00426379663087	0.00722592000294	0.0189912382625	0.0440223010533	0.158658345028	0.304445820065	0.437513650061
</S>	0.00432314063931	0.0110345177719	0.00314568625021	0.00437162530571	0.0118314146782	0.0386966201767	0.113396702114	0.222884028533	0.59031626403
