 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
b	0.039343652195	0.034666720621	0.0928243510803	0.352987975295	0.127191569199	0.106247122608	0.0911202575019	0.0628788321518	0.0802161283483	0.0125233630901
r	0.0925704295081	0.0412422305317	0.128788218611	0.325221479898	0.149374559573	0.102541459269	0.0468415772206	0.0501408994773	0.0487687960721	0.0145103376808
ò	0.078252604533	0.0297268735376	0.110209273028	0.265885916526	0.179226965031	0.14183856689	0.0577603275402	0.0493533077458	0.0458097928989	0.0419363661731
s	0.0302286001495	0.0275095512782	0.0609393269079	0.232538685882	0.20630162361	0.19439333023	0.107351800247	0.0439109753313	0.0443022578577	0.0525238473575
e	0.0142682431941	0.0139943793751	0.039047728289	0.176068199154	0.18952848607	0.267644813943	0.177944589482	0.0489124464064	0.0465809809057	0.0260101410274
m	0.00578801303011	0.00682306915276	0.0212699291617	0.130933488102	0.14057452201	0.294645593314	0.225455692361	0.0615989453355	0.0833727489739	0.0295380161973
è	0.00280290828124	0.00547921736225	0.0126907563088	0.141660478794	0.121617334083	0.285969926638	0.197917415867	0.0684522405118	0.114754377738	0.0486553489164
n	0.00670077382734	0.00522857313722	0.0120194378763	0.133409112399	0.138757630341	0.270162799546	0.190004903436	0.0857025349039	0.117022377836	0.0409918614361
a	0.00770804230979	0.00286357680529	0.00997732859283	0.102727592071	0.12375358184	0.222035713649	0.254032790479	0.126537999101	0.120332093075	0.0300312758014
m	0.0030405712515	0.00177297107438	0.00709392117065	0.08263853025	0.07505791816	0.186220493483	0.289177846093	0.147297165567	0.149064001945	0.0586365668698
a	0.00146006113977	0.00126971564782	0.00612004421071	0.0703293003107	0.0599908599067	0.191499192361	0.257134481898	0.171345714789	0.166404389015	0.0744462382833
s	0.00255819968889	0.0013568946281	0.0142378940047	0.0684114478112	0.0628558698689	0.189753917254	0.194141613366	0.202251877996	0.217747247972	0.0466850214611
t	0.0054692477933	0.00289018024337	0.0167110181784	0.0494723342333	0.0708196199763	0.183477230951	0.163749795122	0.246324714399	0.228794397457	0.032291434463
e	0.00477029247893	0.00303503472019	0.00911204876805	0.0404165416469	0.0481175585641	0.160135555404	0.175307653307	0.272657755733	0.203401670086	0.0830458695437
p	0.00453144005642	0.00130523818713	0.0057604446251	0.0214989594511	0.0237270735587	0.0984568687547	0.165096143102	0.268099394311	0.320405770962	0.0911186462946
l	0.0167266442384	0.014396998235	0.0098609956026	0.023111077766	0.0252782728916	0.0841866697849	0.126715227434	0.26437433037	0.383259251321	0.0520905187915
ò	0.0186842352628	0.0191324660577	0.00977480965224	0.0282053930079	0.0223868422832	0.070552126475	0.0894009550847	0.222563709477	0.368969640107	0.15032982911
n	0.00980201124451	0.0075826966491	0.00469954786967	0.0174143623331	0.0162859706017	0.0517735750383	0.0723406545682	0.215716444646	0.416098908036	0.188285829037
n	0.055169801144	0.00424202757397	0.00353941477443	0.0111832941756	0.0154061097283	0.0457093760214	0.0594271468094	0.217932852082	0.452837508679	0.134552463679
i	0.0676572618241	0.00270080913235	0.00226712763667	0.00813956869047	0.00892850824437	0.0329406480278	0.0465092490498	0.150394457934	0.371104952026	0.309357413226
</S>	0.0341523520007	0.00181113031711	0.00160588166065	0.00702466946313	0.00621830027498	0.0278377770319	0.0470703657649	0.104747963427	0.292777579713	0.476753974613
