 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
s	0.00537548717463	0.0272242050666	0.0720783866763	0.109349408907	0.160233422567	0.204737163435	0.177937251939	0.135349243377	0.0830743528649	0.0246410748028
o	0.00540215765511	0.0266135958073	0.0714591288989	0.0821240608742	0.113422389837	0.192746399505	0.219233128386	0.163588781592	0.092322167768	0.0330881895056
n	0.00325121241673	0.0149024267184	0.0399979253375	0.04593743853	0.0767628804739	0.186951445173	0.209513129535	0.264266259264	0.129140423909	0.0292768566125
t	0.00405093226551	0.0087817130524	0.0200597059556	0.02670655889	0.0524584971113	0.150385052109	0.241147378445	0.323909286621	0.129019431183	0.0434814358015
a	0.00388266872343	0.00823690916941	0.0195609766025	0.0231454801639	0.0341034824471	0.133601084272	0.280881505318	0.32678242974	0.0896329010277	0.0801725496432
à	0.00153051940412	0.00594049828749	0.0157120626323	0.0210119445539	0.0420186176429	0.0909528743593	0.195035135209	0.36495281176	0.176039555316	0.0868059798026
l	0.00121882471976	0.0067216302089	0.0164377217542	0.023770572466	0.0557733683982	0.0689731679111	0.166159959603	0.3605350887	0.239649829712	0.0607598502824
a	0.00140216201125	0.00947624867992	0.023621237515	0.0245609967564	0.0409009866867	0.0628800326857	0.184982871645	0.316933095167	0.248387049804	0.0868553240541
t	0.00169647203802	0.0103107419069	0.0268881749353	0.0196599601199	0.0255940215069	0.0424555900659	0.141739567926	0.317342475722	0.289251627301	0.125061366098
ù	0.00156700880193	0.00838551355895	0.0223868152845	0.016712121455	0.0185120382915	0.0251930331066	0.096465701914	0.320900534574	0.364852217067	0.125025014646
c	0.0106584589836	0.00882589033397	0.0160144897235	0.0274092107707	0.0677313070691	0.0196836568509	0.0635829950233	0.334918852862	0.344576435605	0.106598706362
h	0.0215817710961	0.0159862149243	0.017432569726	0.0325850756536	0.0875261220254	0.037920742281	0.0986338487878	0.337202874425	0.247168392278	0.103962387747
a	0.0153824308431	0.0132994548876	0.0112446276193	0.015289725239	0.03516811206	0.0377786561752	0.104911610896	0.224318461008	0.269932785653	0.272674123396
v	0.00629460916166	0.00786075719369	0.00674360634546	0.0167103808548	0.0211899781395	0.0169403865592	0.0699035049322	0.188231295736	0.362469328284	0.303656143885
à	0.00312106395675	0.00617746494616	0.00528118143137	0.0176122494573	0.0164694158945	0.00973837834531	0.0551325804391	0.176888680579	0.514774524761	0.194804456048
l	0.00344516830909	0.00832423631805	0.00673653066206	0.0154407056015	0.00891125740443	0.00713083455135	0.045195427408	0.16275442246	0.57719616692	0.164865238443
o	0.00403394393312	0.0129884542146	0.0126917325774	0.0156177709717	0.00701649362069	0.00807651959392	0.0494494833858	0.15898513472	0.444407790307	0.286732655908
n	0.00216656348612	0.00962844797073	0.0112393197763	0.00800948440998	0.00678804776244	0.00718989550991	0.0380396644184	0.12661108594	0.391507994769	0.398819483303
t	0.00523192526591	0.0100106481442	0.0092100936419	0.00720564033924	0.00949516645915	0.0224229035644	0.0740058916461	0.163370868207	0.335700016923	0.363346849601
a	0.00621138551379	0.00955748930459	0.00804558617862	0.00615367087846	0.00714479702402	0.0262419889978	0.078497206223	0.130883930369	0.210355503708	0.516908446367
</S>	0.00342116509043	0.00533437146108	0.00506281693519	0.00373363471669	0.00387525330847	0.0139678227995	0.0418799298229	0.0762757283945	0.187996255954	0.658453021184
