 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
t	0.00445530702859	0.00778927616085	0.0177365034614	0.0288381545546	0.0514212202669	0.0750428364583	0.388629978849	0.275742852385	0.150343888676
i	0.00460539699208	0.00894039670351	0.0214404100503	0.0343275359771	0.0323346946236	0.0774832654928	0.36548052535	0.196413870282	0.258973905737
n	0.00213902508157	0.00437984277486	0.00743009971611	0.0118968007549	0.0281811859131	0.0648965833469	0.294956091637	0.301999647694	0.284120721446
a	0.00135096587714	0.00303079455571	0.00318644875552	0.00679420794262	0.0755044668936	0.0498165922296	0.242265906932	0.364441072931	0.253609535815
g	0.000848812014757	0.00179151191086	0.00180556716446	0.00541592755349	0.109984075657	0.0549461139879	0.251797159737	0.374222592344	0.199188219472
l	0.0124844288625	0.034994744427	0.0197830895038	0.0316851458278	0.0802764945017	0.0670123993626	0.247263067206	0.359866959615	0.146633654157
i	0.0161630245437	0.0455976021453	0.0256541198352	0.0400536521636	0.0418569947509	0.0704043827875	0.177731856402	0.288457521305	0.294080842652
s	0.00593654847045	0.0165353079934	0.0088584452533	0.0143236937335	0.048316735202	0.0860143583892	0.139526878627	0.352996427408	0.327491597591
ì	0.00258010642635	0.00689248644185	0.00333822531733	0.00629166716197	0.0607017508043	0.11575935596	0.102689658769	0.474687135909	0.227059611504
a	0.00103030490607	0.00244113427908	0.00133133577386	0.00306298503376	0.0344630180031	0.0845194116759	0.0629663934097	0.47750720717	0.332678219968
</S>	0.000540913801661	0.00124141563817	0.000748298931702	0.00190021592833	0.0185766771226	0.0449211092757	0.0462715699349	0.428295489785	0.457504312784
