 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
u	0.0151570097246	0.00952780995994	0.00794794644515	0.0121694109482	0.049512598789	0.12467191256	0.322296070718	0.155203502482	0.0985444097718	0.0983551252972	0.0619604303878	0.0213722252354	0.0232815285221
è	0.00541928937595	0.00365418788844	0.00446874324378	0.00600540302913	0.0335455508617	0.140575323533	0.238332977546	0.239046393227	0.100709232991	0.0985726134991	0.0858743999319	0.0238712141456	0.0199246507454
n	0.00441067790818	0.00802997453857	0.0107009329506	0.0124950629852	0.0331428498459	0.146867412791	0.206382665822	0.228175100142	0.10370810433	0.0837158373664	0.086411035944	0.0595074961469	0.0164528307582
a	0.00413580938431	0.00962843119015	0.0145726055927	0.0170895800422	0.030554394612	0.126780391434	0.197063930607	0.224947791381	0.131147968977	0.0972357721888	0.0700981813813	0.0633901112516	0.0133550278077
è	0.00151062235915	0.00394386899934	0.00812293547916	0.00957470752415	0.0188375975879	0.119079841402	0.135699648549	0.284070369127	0.133697736859	0.127321476863	0.0917374883938	0.0493584195885	0.0170452961812
n	0.00161936575418	0.00486263122942	0.0100325766997	0.0079351300582	0.0243393501372	0.104950306261	0.13424367853	0.246353620709	0.146833243953	0.115565446821	0.0909752211313	0.0930400415755	0.0192494080147
a	0.00217813674617	0.00640577644397	0.0117720438487	0.0116784084762	0.0245610359902	0.106417817783	0.127543070017	0.174926551236	0.161975394984	0.152290195274	0.0987921855771	0.101997519669	0.0194618757449
s	0.00416857032963	0.0080894909081	0.0105987656895	0.0168498109605	0.0163940987385	0.086085748997	0.107839826512	0.148554206479	0.169776754461	0.179750362291	0.120381018659	0.10469771085	0.0268136408123
t	0.00933611282812	0.0099108661289	0.00938543248317	0.0150242752575	0.0185147286242	0.0497502082757	0.122511697304	0.133632749826	0.23043209402	0.156907507164	0.113287343286	0.0981786608033	0.0331283168948
u	0.00821159506282	0.00675485591771	0.00527840124329	0.00785255980615	0.0151392512071	0.0319052530106	0.0992418747013	0.129269190209	0.232053196007	0.208848958055	0.129096891229	0.0620423496944	0.0643056112449
d	0.010366511988	0.00461041649505	0.00677668771587	0.00636771226934	0.00915552138841	0.0231103256055	0.0590960940271	0.117918885936	0.191076110202	0.245110923685	0.155403576743	0.104224940831	0.0667822977116
i	0.0112779398982	0.00515998561846	0.00762271791319	0.00674298586747	0.00827269139538	0.0283030238652	0.053438154469	0.108050160045	0.186139969601	0.223086135895	0.177397596248	0.13063868031	0.0538699716339
è	0.00403617568566	0.00364115142522	0.00418255586908	0.00494936031979	0.00668390636082	0.0264423614184	0.044770324732	0.0940715545483	0.1444016762	0.198028570632	0.204889511083	0.19520921517	0.06869364395
t	0.00303755546652	0.00856374618083	0.0105003786605	0.00733689542551	0.00932695960553	0.0262102595658	0.0550061155243	0.0805454696494	0.1287495834	0.165511958744	0.190526060428	0.26035296469	0.0543320570533
s	0.0307564404046	0.0159095103123	0.0136140610193	0.00856964689484	0.0116164830303	0.0265674583749	0.0660782580128	0.0771276646831	0.162008057467	0.150250434781	0.153690663209	0.20630222723	0.0775091019871
i	0.0383749059374	0.0114860019491	0.00699142538932	0.00499476256746	0.00790694633554	0.0157548067314	0.0443391190976	0.059042933361	0.135806133822	0.175056605927	0.167846417736	0.18095830141	0.151441644767
m	0.0175760098982	0.0051991987942	0.00755016050093	0.00450513113116	0.00660445206208	0.0119763304074	0.0313533885159	0.0407881700537	0.094822279274	0.214916598309	0.192525191579	0.238777529803	0.133405564162
e	0.0107465050374	0.00315550518478	0.00748643850879	0.00352328569114	0.00650700629989	0.0107054426732	0.0267726581633	0.0366864906179	0.0840407140247	0.200112140103	0.20953850986	0.269900448801	0.130824850961
d	0.00615196126511	0.00233859678216	0.00576070570722	0.00324349829353	0.00633221490663	0.011942504152	0.0248922771591	0.0342714625393	0.0893507032082	0.160416010034	0.223960275087	0.304914286467	0.126425490727
i	0.00463775806738	0.00314575394871	0.00533405123179	0.00432811885666	0.00591541574784	0.0145009540251	0.025607443071	0.0308034641531	0.0871914974027	0.129170768545	0.214935558829	0.323418578489	0.151010631982
c	0.00190179799091	0.00280326411983	0.00991248211164	0.00480540853662	0.0127617778676	0.0329276890355	0.0504123134517	0.0269663288244	0.0766034682409	0.0913746767817	0.17921223373	0.34324793439	0.167070641314
ì	0.000955885863268	0.00184796141977	0.0106746209346	0.00359244102981	0.013931218586	0.0354366327229	0.0528992329947	0.0214395617113	0.067484131655	0.0641648343572	0.139880430297	0.43270922269	0.154983849891
n	0.00321749815922	0.00313827346388	0.00564408061344	0.00290436425117	0.00761928511059	0.0212296307717	0.0321259840337	0.0175292958269	0.0744507982197	0.0691573194157	0.122524562166	0.475029801563	0.16542912333
a	0.00394354680402	0.00300652304322	0.00412121065762	0.00240096971699	0.00611799014916	0.0154155025309	0.0257424966292	0.0154165776143	0.0741026305666	0.0694981042052	0.112519941789	0.366043376254	0.301671119677
</S>	0.00213874390738	0.0017355052209	0.00288389896963	0.00145409458075	0.00488397948789	0.00972748928649	0.0198541070845	0.0142991055852	0.0505759093233	0.0543590198026	0.106379035795	0.252323341727	0.479385736838
