 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
n	0.0279222392503	0.00833927782257	0.0185321324751	0.0639867619686	0.181969973445	0.317535021761	0.129548512882	0.137500036194	0.0942602648578	0.0204057852349
a	0.0300028415016	0.00840742584556	0.0187068062695	0.0742491508459	0.127656378015	0.289945781254	0.212752962627	0.114720338651	0.0969454194517	0.026612891209
m	0.0144552861913	0.0066541712115	0.0260247689448	0.0673616538143	0.163963693672	0.276018453485	0.225167041742	0.120703824684	0.0628833003876	0.0367678015297
à	0.0079883831765	0.00454400121555	0.0200765248282	0.0344146500588	0.168232986451	0.274360682828	0.201093841114	0.160432790428	0.0902736118159	0.0385825371366
i	0.00286580850868	0.0015696997101	0.00747950210567	0.0154620287651	0.175375247637	0.200221928609	0.239818275838	0.170685570809	0.140878103667	0.0456438438122
e	0.00113448216245	0.000634791878051	0.0036488855266	0.00798897387109	0.217801628946	0.11312286967	0.220661376613	0.211570454003	0.170458347818	0.0529781982707
t	0.00206969597342	0.00220633698796	0.00423974154821	0.00714562394063	0.145898039235	0.08116776305	0.184724871101	0.260185858601	0.243961854606	0.0684002213769
t	0.0170530715327	0.0044514643351	0.00585912775018	0.0107088247153	0.0846716658517	0.0951281626033	0.19810182453	0.2690150188	0.234467050842	0.0805437884163
ù	0.0208048052296	0.00343000528168	0.00472742676374	0.0111732269723	0.0601663555076	0.0901733173811	0.17107770893	0.3123664316	0.188989936387	0.137090788956
k	0.0129384522249	0.00401176834027	0.00760824805933	0.00926536332099	0.0581536567329	0.0677901337204	0.146294791697	0.312795078067	0.228005778262	0.153136737532
ù	0.0101069960721	0.00411328512362	0.00811062487878	0.0071993148671	0.0576568949696	0.0593109381801	0.131582976132	0.264342607222	0.254380459021	0.203195912124
n	0.0142381024135	0.00310325399127	0.00486543093769	0.0039847370392	0.0257314749085	0.03180903556	0.118067176711	0.218218197941	0.329045180074	0.250937420608
d	0.0483690542621	0.00479462001789	0.00491345762996	0.00450082512348	0.0222561520242	0.0340896575933	0.119585240204	0.20959449518	0.283440661598	0.268455841463
u	0.0492006076101	0.00369353438545	0.00306631763302	0.00383630178741	0.0202761874404	0.0277359551772	0.078038878728	0.178626820027	0.171925389079	0.463600016514
m	0.0190865100176	0.00347862469491	0.00299325744138	0.00441394269426	0.0220150923371	0.0201823851272	0.0704510687693	0.189042178396	0.2196517328	0.448685211998
è	0.00895954111279	0.00338591753458	0.00281977903562	0.00439496206795	0.0210243211064	0.0173900398557	0.0683848468298	0.206753557619	0.288686100533	0.378200939159
n	0.0126258406933	0.00216398671092	0.00254659264043	0.00230488443346	0.00933214027147	0.0097816244899	0.0506059808833	0.16936817474	0.348145699244	0.39312509112
a	0.0143889792831	0.00178719809578	0.00286830016781	0.00262088842938	0.00541066285738	0.00754415175161	0.0408265893678	0.138054004413	0.298138146568	0.488361101107
</S>	0.00808584143068	0.000952533975223	0.00209221207343	0.00295277770625	0.00370494178702	0.00523364972828	0.0238496682939	0.110145787257	0.197936008314	0.645046610553
