 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
m	0.0266738268535	0.0546176292623	0.503599262124	0.224520455914	0.0974405376731	0.0354514766326	0.00853960179621	0.00806562071818	0.00349577281196	0.00630134749725	0.00165032556998	0.00195922891294	0.0276849267244
b	0.0312854039076	0.0664980482808	0.412551073175	0.231400397851	0.100895295258	0.0617676925282	0.0153772290241	0.0110292746294	0.00636314578872	0.00864008164508	0.00572859648019	0.00499450101565	0.0434692426613
è	0.0199944893473	0.0685717066269	0.281998883105	0.297710901817	0.131397981019	0.108281371547	0.0240013007067	0.00898724312647	0.00831221998497	0.00669342307369	0.00693970835293	0.00588547990522	0.031225284743
n	0.0205815113617	0.0408348020576	0.214051921082	0.338219038606	0.18014059054	0.112596547516	0.0337146876996	0.00518825729616	0.014115561375	0.00339549446656	0.00452208098898	0.00728715430841	0.0253523721303
n	0.0271133273417	0.0458512372012	0.183501798827	0.327315044869	0.17172927718	0.133058000105	0.0379159071732	0.00599072173205	0.0170661687697	0.00363727786685	0.00516138094299	0.0109575104361	0.0307023396261
i	0.0176191380421	0.0380379920359	0.106144697836	0.24913767889	0.302373653727	0.199712398835	0.0330475213604	0.00720021552668	0.0105964662519	0.00351627415442	0.0042279833882	0.00827231655535	0.0201136368187
t	0.00789102503284	0.0150861789189	0.0505766839653	0.193774909203	0.377745453909	0.232272949812	0.0449534721468	0.00968577568889	0.0107896382346	0.00661176813894	0.0124444461699	0.0109186331018	0.027249079887
i	0.00426571832199	0.00739013962337	0.0292897398858	0.159918848074	0.407451277303	0.251681111337	0.0539197067156	0.0104722390163	0.0107404654162	0.00775323768098	0.0152997056613	0.0118240785023	0.0299937909945
n	0.0023837056701	0.00412281645186	0.0166307408593	0.085298866198	0.465534142368	0.273521749912	0.0744253729052	0.0100364595254	0.00992487235007	0.00445605117499	0.0109048635784	0.0103530094025	0.0324073703095
a	0.00182520265959	0.00302925979455	0.0123197399331	0.056982256806	0.427483919389	0.307589601371	0.104680908835	0.0151599050618	0.0108863535787	0.00409771709433	0.0105843446461	0.0104294760588	0.0349312978798
d	0.00699364646476	0.00396491212292	0.0080450549377	0.0352087448353	0.36724819537	0.34911736139	0.141037140278	0.0222141297073	0.0109780310816	0.00593341814744	0.00709195672203	0.00959232650427	0.0325750837893
r	0.0100912497413	0.00947268368684	0.0134550368426	0.0309215246451	0.21860416343	0.366572119797	0.180977381026	0.0325786005491	0.0207710896605	0.0116043329091	0.017422799254	0.0229315853214	0.0645973654591
e	0.00549278575059	0.00889119055498	0.0127649311334	0.0208351068777	0.118392408543	0.394011957666	0.238525037942	0.0465864836297	0.0280512445868	0.013433654423	0.0240413380713	0.0253000870738	0.0636736962064
f	0.00319032445083	0.00410402711504	0.006314135901	0.0130432132219	0.0798731218477	0.414035689622	0.283795876381	0.0548649000766	0.0282856791623	0.0112887403677	0.0250578168371	0.0238696221713	0.0522768622488
f	0.00272843374024	0.00565425945416	0.00588935343233	0.011237285014	0.0697967093692	0.339101795407	0.28186469386	0.0572789812255	0.0379053739874	0.0163137774292	0.046638975979	0.0392433875438	0.0863470125436
ì	0.00197173359872	0.00565316476984	0.00499048555718	0.011564527302	0.0655995255431	0.294960520002	0.301101043287	0.0566973107952	0.0616241272425	0.0172285726231	0.0562312063797	0.0428401326413	0.0795376717619
m	0.00320943473691	0.00409693667553	0.00491401038766	0.016169343838	0.051388855401	0.342795251801	0.294920623096	0.0617454876517	0.0639201815275	0.010453134761	0.0358928417599	0.0552157981151	0.055278102934
m	0.0202564923123	0.014332697965	0.0123205070028	0.0259110481527	0.0428138264403	0.3591389044	0.248155620032	0.0561818890172	0.0520677559758	0.00759661701367	0.016110755756	0.0571411026464	0.0879727535113
u	0.0245056226647	0.0167273493366	0.0136922028839	0.0220170274371	0.0304634931801	0.250644738067	0.273601882344	0.137256861939	0.0838454100586	0.0150425050579	0.016885690268	0.0314274275088	0.0838897436571
è	0.00930345144483	0.00662629219324	0.00617914446692	0.0104644188543	0.0190536454	0.113732018822	0.293877434381	0.2400956657	0.160843158686	0.025639246886	0.035536731636	0.0354674401696	0.0431813169924
n	0.00469359889758	0.00317775113722	0.00321522715278	0.00723719041818	0.0152334028467	0.0719698115073	0.254182053927	0.243438829933	0.209065843295	0.0277429634753	0.0358905126187	0.0712729521365	0.0528798211241
a	0.00346863210525	0.00196124567739	0.00234760571444	0.00361969104802	0.00809392305523	0.0447519961158	0.183419680109	0.277061218958	0.230607290832	0.0731306480718	0.0469915763862	0.0715056849255	0.05304075313
è	0.00182795674624	0.0010370943395	0.00120877346751	0.00335507514003	0.00587316800474	0.0209929824186	0.098251180903	0.259121456519	0.289615070277	0.118410589157	0.113504732449	0.0571543845485	0.0296474164253
n	0.00131888264328	0.00101065257648	0.00111390803721	0.00379554065983	0.00570272428558	0.0151417966729	0.0802837062343	0.200833602706	0.340792751426	0.102180099119	0.116760000816	0.0851123090295	0.0459539552551
a	0.00117953085065	0.000956293762989	0.00118013267057	0.00220987342364	0.00338398861126	0.0103303434596	0.0609611493314	0.175944367702	0.294878689142	0.170703257973	0.123443911272	0.10490456049	0.0499239464117
s	0.00259776464643	0.00120494465191	0.00117516495278	0.00209641276373	0.00271003752562	0.00622727597653	0.0283052891305	0.136153466034	0.253275879914	0.228611454991	0.154258268424	0.132124150397	0.0512598932792
t	0.00318579002337	0.00236892979381	0.00146507054377	0.00240355418962	0.00302256183834	0.00629953979018	0.0280888544102	0.101786923345	0.228871653505	0.182285788664	0.132802096475	0.191143590399	0.116275660814
u	0.00165474089968	0.00219406804136	0.00117795677528	0.00150904194719	0.00233290844795	0.00515101293339	0.0244876301034	0.0696540222283	0.157226101035	0.192823516688	0.183479110825	0.225427333733	0.132882560977
d	0.00470522466585	0.00218301556805	0.0013664676228	0.00141999128102	0.00198825599662	0.00426600744606	0.0122343964678	0.0577689197894	0.120339326545	0.222276057629	0.222371344075	0.230694477044	0.118386541242
i	0.0059085661844	0.00243683022905	0.00204240631783	0.00145821753004	0.00181923102921	0.00415644166529	0.00937259730927	0.0481092188431	0.095177591915	0.199994771476	0.264900257158	0.230905979015	0.133718053263
è	0.00254338478283	0.00144686226324	0.00172607058056	0.00593477430141	0.00934277649224	0.00403522207807	0.00986735860109	0.0301691289877	0.0826451737717	0.154239761719	0.327613898386	0.252373695672	0.118062017888
t	0.00130552270512	0.00132382913573	0.00133001953633	0.00759661801453	0.0117376570454	0.00347141329309	0.00939801172503	0.0205651087426	0.110505787457	0.128300080626	0.299962623129	0.316613343891	0.0878900585627
s	0.00135225822378	0.00177953527175	0.00130479001307	0.00326245429843	0.00447994578344	0.00232135005046	0.00843954093501	0.0166347626409	0.118104295819	0.108715807635	0.208794253376	0.34957748863	0.175233560334
i	0.00115897576504	0.00148069015885	0.000981872252595	0.00160709857731	0.00214369959289	0.00236663005362	0.006824767902	0.0129948802703	0.073208687713	0.086995696745	0.166921813392	0.370650858877	0.272664365325
m	0.00806996305779	0.00140015392134	0.00126997797892	0.00120351714218	0.00179240987966	0.00250863411215	0.00403524310033	0.0132404681068	0.0468043360777	0.105830881448	0.203083666597	0.374414063626	0.236346745972
e	0.0105545908596	0.00153073249355	0.00167606939072	0.00108949203539	0.00164578130408	0.00253341282406	0.00337283565944	0.0136108054356	0.0374545239792	0.099762962376	0.220006808066	0.415305524542	0.191456442188
d	0.0073191502005	0.00298205923338	0.00195434796738	0.000972246153645	0.001239662033	0.00314540612536	0.00291482894228	0.0101776919185	0.0199617474531	0.0737524522853	0.194069505822	0.504173987514	0.177336861253
i	0.00624950440214	0.00347615015379	0.0020383840623	0.00100974554494	0.00111900411146	0.00347767243062	0.00278595078749	0.00900894798283	0.013272177899	0.0589329647751	0.159381633274	0.544006980505	0.195240891875
c	0.00422432770706	0.00180662080672	0.00140772460902	0.00112940147509	0.000996063326394	0.00273680980127	0.0025128016925	0.00775505699361	0.014123213321	0.0419994986384	0.137812714225	0.566340454835	0.217155344958
ì	0.00340540137331	0.00107062456207	0.000832575434803	0.00212658725029	0.00213805976435	0.00711230175339	0.00816255006703	0.0113256330044	0.023967126123	0.0366258257921	0.107997938075	0.571921093612	0.223314269719
n	0.00351764432754	0.00350282746619	0.00192698721436	0.00440517054222	0.00414449127749	0.0125481652599	0.0126530642287	0.0177386554805	0.027967374041	0.0439340277474	0.0807257515383	0.577789742537	0.209146060973
a	0.00377067805168	0.00454759303743	0.00272508728784	0.00447825006147	0.00421048643339	0.0112565185983	0.0090188015837	0.0148768140893	0.0202176432337	0.0434694313398	0.0673145514928	0.519381050846	0.294733107391
</S>	0.00247938802768	0.00286044874399	0.0022243968202	0.00314739978542	0.00341444630053	0.00945101924686	0.00689218973425	0.0100392781857	0.0132083989009	0.0304011580999	0.0633162885464	0.455814564423	0.396751075695
