 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a	0.00188183451263	0.00244236901208	0.00756414933212	0.0308148303953	0.44905568077	0.29943667142	0.0761954584998	0.0205774589867	0.0333547675542	0.0786767152618
n	0.00141910048206	0.00196920479046	0.00488280639083	0.0263224336551	0.36845519559	0.35268946354	0.121019471967	0.0287849637289	0.0403224932721	0.0541348682999
g	0.00242129599769	0.00323686571965	0.00654159661708	0.0203162392984	0.323499273197	0.366543761847	0.0980246476557	0.0387236050896	0.049298460728	0.0913942348383
h	0.012181394651	0.00653337176388	0.00900675443236	0.0194820534395	0.273065511732	0.390716019282	0.0669490612186	0.0439105324499	0.05509844436	0.123056779705
ì	0.0145538152033	0.00619897387891	0.00695766690234	0.0131245055897	0.202896084331	0.544268091761	0.0542925639595	0.03231973283	0.0361262017053	0.089262340655
z	0.00748267459632	0.00430314881611	0.00437999570167	0.00889693986643	0.124120719864	0.65583738592	0.0635002004732	0.0360217101167	0.0446064168004	0.050850808925
i	0.00478896032382	0.00356026554195	0.00335972466818	0.00736464058508	0.0848452354547	0.50825298064	0.183932472491	0.0842003903722	0.0786700550535	0.0410252430883
n	0.00210065532862	0.00185280541341	0.00242128361242	0.00445180020863	0.0597255591982	0.344008473547	0.297295938164	0.148973629391	0.0845512366378	0.0546185957694
a	0.00143017429215	0.00156755594458	0.00382005366654	0.00278280830454	0.0434151855041	0.240386434996	0.312064397388	0.242523379397	0.0899796455459	0.0620303301698
r	0.00155433069068	0.00178039545295	0.00437603502274	0.00233612874745	0.0271657775394	0.159858658812	0.295344190463	0.309262359532	0.117449146049	0.0808730082933
t	0.00151240132381	0.00199117968226	0.00458435644782	0.00284203165408	0.0337764383598	0.145429929604	0.227452491488	0.267536849844	0.17475833475	0.14011609431
i	0.000957845951601	0.00154366105224	0.0055661311354	0.00289384689568	0.0329167592053	0.113108272188	0.194647147163	0.273715584215	0.24022652125	0.134424277365
s	0.000975540926498	0.00143712962875	0.00444202676115	0.00250103883168	0.0170413976122	0.0600377152293	0.163098063454	0.282128580672	0.33867193575	0.129666549131
t	0.000949578830343	0.00134020149557	0.00328734950266	0.00189713325069	0.0164280238259	0.0563046878564	0.112279703685	0.212797221491	0.40599028725	0.188725784768
e	0.000642258632272	0.00100840191933	0.00429277196066	0.00148404847119	0.0164763181873	0.0461482249395	0.0933446282283	0.200522210897	0.439589368417	0.196491754971
s	0.000848368434654	0.00118144998017	0.00392292418717	0.00164097448222	0.0100516517986	0.0231542288433	0.0664818670694	0.172616855946	0.547645570806	0.1724560864
e	0.00121368445831	0.00121355852938	0.00415399831769	0.00129300431759	0.00862915778437	0.0197809829039	0.0532298176831	0.131580414695	0.625422066269	0.153483282009
t	0.00105045966745	0.000873515903174	0.00399504601402	0.000875974676399	0.00745374505437	0.0160170060008	0.0429610454057	0.106713284118	0.672354041423	0.147705847483
t	0.000641688484842	0.000696789634511	0.00228395298347	0.000904018133829	0.00719045998797	0.0136123941198	0.0338739433132	0.103643798526	0.643115234474	0.194037699554
ò	0.00119805939183	0.000604185614123	0.00286971326511	0.00106022815781	0.00758315935635	0.0177412634533	0.0322403713311	0.109674965149	0.499098465491	0.327929596031
</S>	0.00188420427473	0.000553418024088	0.00352569978289	0.00122507606498	0.00580204510731	0.0192293704967	0.0251555642055	0.0898516149345	0.422052279745	0.430720746016
