 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
i	0.00126903776671	0.0062707919695	0.0320329734908	0.269772131878	0.384672522126	0.178728916507	0.0439898859539	0.011056568585	0.00559544745687	0.0250389465899	0.0415727812278
a	0.000667113015891	0.00264158202789	0.0135239244199	0.139805181273	0.436841481375	0.292551784169	0.0656464639913	0.00954460732633	0.00500097693249	0.013208037344	0.0205688923893
t	0.00159555694486	0.00346141179367	0.0113291974882	0.0770421089043	0.321173733792	0.337002750056	0.139929272157	0.0203421500488	0.0134118175184	0.0354882224727	0.0392238726711
è	0.001835973806	0.0039114520292	0.0103415575931	0.0454947719081	0.200270270264	0.254005000752	0.317255695852	0.0425899636563	0.0238398411968	0.0433370022116	0.0571185126997
r	0.00253210438619	0.00355838021619	0.00693960889877	0.030090424036	0.216286555088	0.174761992317	0.371291226684	0.0622162795788	0.0240581503229	0.0468255258579	0.0614397286746
a	0.00277285208464	0.00315391597685	0.00592801102519	0.0250577171973	0.228110529496	0.235984993972	0.254980977628	0.10686515358	0.033102458281	0.048878211086	0.0551652111182
i	0.00119901417986	0.00136962751099	0.0027667341483	0.0127136587838	0.152312648139	0.333695688524	0.213698347009	0.158453133193	0.042891014207	0.0502841834353	0.0306160062194
n	0.000867773017321	0.00125552868835	0.00207103633014	0.00871077536327	0.0771814036663	0.277897586175	0.293984682136	0.179754479931	0.042907215309	0.0714209774851	0.0439485606785
ì	0.00071758406071	0.00105922194735	0.00146942663755	0.00552000464376	0.0384896850888	0.150944233265	0.426689818045	0.22293164751	0.0511347643363	0.0527282090324	0.0483154366402
c	0.000815793975947	0.00179493259334	0.000911543441797	0.00339964431459	0.0375706539496	0.0983799423617	0.484142828015	0.242466764237	0.0486498790321	0.0461668741615	0.0357012203217
h	0.00152291237412	0.00277741098145	0.00177821048345	0.00472428795153	0.0388764315499	0.0802350182206	0.440463006005	0.249471471012	0.052769904204	0.0822089957338	0.0451724105202
a	0.00140285584339	0.002150668298	0.003238096304	0.00502215730631	0.024487268835	0.0462203802438	0.312366000602	0.334620282337	0.150702683688	0.0754205515446	0.0443690835801
p	0.00446607320008	0.00302694256531	0.00663463692612	0.00621037808237	0.0317502675361	0.0397782916049	0.181879142001	0.379058893446	0.213643467229	0.0844237340815	0.049128210645
à	0.00557950931735	0.00316154189827	0.0063677784513	0.00590890849335	0.041391083192	0.035134698531	0.166140899134	0.370222523149	0.194189232676	0.110072383894	0.0618314348
r	0.00621875987871	0.00296192528879	0.00463167354196	0.00513266599656	0.0321821185163	0.0248569924197	0.164995070285	0.391592494383	0.199506065825	0.105034079031	0.0628880592133
o	0.00630416485508	0.00299033388168	0.00443599346298	0.00529563022745	0.0183258623211	0.0160032698184	0.099124835443	0.313516032461	0.273806476875	0.159312258344	0.100885001818
n	0.00344667792616	0.00253350911259	0.00447378688415	0.00603264609273	0.0120728042434	0.0107001351636	0.056145161809	0.223087828687	0.324832176292	0.209068625981	0.147606579637
t	0.00264589068714	0.00357735265929	0.00531519150256	0.00681081072618	0.00870589684873	0.0168019025535	0.0536148390897	0.201053424696	0.288475298364	0.198600479327	0.214398892687
a	0.00116272662434	0.00298312541251	0.0039916517377	0.00458928369325	0.00528340451021	0.0164734256278	0.0332610530783	0.135804377032	0.289922139721	0.271729798496	0.234798989073
s	0.00112135474583	0.00195325079622	0.00289647147794	0.0033625537099	0.00378877497056	0.00850260154209	0.0199967739678	0.105669404991	0.28595155224	0.360769257552	0.205988012483
t	0.00109250870603	0.00210583419395	0.00225738081562	0.00256855042563	0.00219841014197	0.0133741084344	0.0208458978446	0.114618175344	0.23740159108	0.336997870184	0.266539627433
i	0.000449175810829	0.00190216609866	0.00244651256282	0.00299892122894	0.00248508031241	0.0139246120352	0.015025242774	0.0820693191213	0.23620252416	0.365048939395	0.277447442158
n	0.000427570860237	0.00144248565002	0.00224665785579	0.00318403510014	0.00270260492657	0.00685694486	0.0116123624409	0.0628394266571	0.268792412787	0.416167101465	0.223728407422
a	0.000442943121277	0.0013037340659	0.0014312021872	0.0019332957808	0.00156744841602	0.00495650460683	0.0116191694973	0.056274940289	0.279346964929	0.446313856235	0.194810013977
g	0.000686169591699	0.00144826675844	0.00147682434283	0.00172045328288	0.00117967425349	0.0040315387132	0.0109189297416	0.043017161479	0.273275737976	0.474517163825	0.187728192814
l	0.000815462468343	0.00145864235888	0.00183001554483	0.00198980127202	0.000887360242697	0.0162630761957	0.0152050337252	0.0528338155623	0.232574456592	0.420350131942	0.255792277925
i	0.000428968828418	0.00111382284875	0.00161901374572	0.00161463048002	0.000820218061392	0.019569757073	0.0128882691877	0.0431317958834	0.203662256797	0.422247344247	0.292903885874
s	0.000941690734616	0.00132478589117	0.0014989553092	0.0019167343018	0.0012875416948	0.00816777955825	0.010681040987	0.0359262325198	0.180675962699	0.480560271682	0.277018952247
ì	0.00109978392097	0.0016813625588	0.00118931537939	0.0019261375229	0.0157265700914	0.0109296580872	0.0146229026424	0.0403155879227	0.125667118844	0.533263366561	0.253578197572
a	0.000466294021642	0.00202688323309	0.000807403678792	0.00126161097313	0.0204053366866	0.0108263909292	0.0140109735072	0.0288489856996	0.0942846994193	0.535901120854	0.291160319857
</S>	0.000308667286021	0.0024633504973	0.000942699570961	0.00123111732104	0.0109716716035	0.00581826390024	0.0122824143908	0.0214619024778	0.0926969182496	0.494081403427	0.357741616929
