 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
à	0.0120633590006	0.00888814113927	0.00645154721279	0.0186107462678	0.0403209764876	0.202415972753	0.316225936791	0.234535364238	0.0866016025312	0.073886382705
i	0.00462219086148	0.00487225416928	0.0041699047186	0.0130351803131	0.0281050606359	0.120376456898	0.237592668797	0.346517370746	0.154345084244	0.0863638991883
e	0.00166222107804	0.00220607215371	0.00187198668253	0.0056837595331	0.0132018519986	0.052720133066	0.208091685332	0.436317438249	0.196870038748	0.0813748684628
t	0.00475834098846	0.0188483779728	0.00284231556064	0.00422343483597	0.0066212585182	0.024362318462	0.213507222111	0.360924192283	0.263988338916	0.0999241847543
t	0.0144398108025	0.0449880761422	0.00585836161935	0.00637250412199	0.0468265975081	0.0142766808373	0.162462899264	0.208231928494	0.309079496305	0.187463581918
ù	0.0135953843752	0.0360545255198	0.0053089012475	0.00610796835893	0.0773580701394	0.0196998542391	0.0894293447147	0.137042402631	0.357729130768	0.257674423973
k	0.00540741417569	0.0139312810762	0.00471761947678	0.00392523392358	0.0438366563571	0.0194852026497	0.0667589285449	0.16876762541	0.460504424256	0.212665611791
ù	0.00327257164981	0.00731539972798	0.00440624289779	0.00278176474593	0.020574481141	0.0134028375032	0.052891201535	0.160193385737	0.534888372485	0.200273714664
n	0.0194894351753	0.0117003314999	0.00366134736579	0.0128862915686	0.0141414335892	0.0121465314177	0.0278066152517	0.142383323712	0.542710157228	0.213074503955
d	0.0424966414308	0.0428233736491	0.00497680005549	0.0230971552405	0.00747261115793	0.00913456422923	0.0268603796439	0.122752402471	0.546098763409	0.174287286852
u	0.0356928601935	0.0479900028094	0.0045829591295	0.0193152645984	0.0143051845639	0.0100288977791	0.0203402520686	0.062068033157	0.504739668803	0.280936851817
m	0.0240528551425	0.0240436572673	0.00525384131541	0.0130945495994	0.0170676422578	0.010599588879	0.0142100043142	0.0572675530523	0.466025599601	0.368384599592
è	0.0183659488538	0.0140674596916	0.00504563221851	0.0072463813956	0.0220872622279	0.00782940806233	0.0105151508974	0.0532330041841	0.562015394134	0.299594252451
n	0.0195186941422	0.0162928612039	0.00542067440407	0.00476866469168	0.0243429967266	0.00731073669951	0.0078882281958	0.0396154237147	0.598153748311	0.27668793175
a	0.0199015961193	0.0172133454707	0.00534924281266	0.00665585724564	0.0145883600167	0.00708390241237	0.00751801916667	0.0307835249716	0.47127427237	0.419631863917
</S>	0.0121067619623	0.0104789342669	0.00324495972763	0.00804161173682	0.0138006729133	0.00643922200589	0.00506738002344	0.0171391912058	0.369917569585	0.553763711958
