 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
ì	0.000650747173935	0.00129611223284	0.00229104623869	0.00417212774487	0.031036319241	0.0719161215543	0.220890925434	0.445343801418	0.108273182164	0.0285701071803	0.0426572424802	0.0429023377922
c	0.000778431225903	0.00193913413807	0.00146232178165	0.00322225778209	0.0226057541037	0.0788540209848	0.124412053078	0.525142227806	0.130669280421	0.0238149893201	0.0448356441861	0.0422639374901
h	0.00146924627383	0.002737535546	0.00198897375674	0.00462343252143	0.0241587093746	0.0856684730616	0.0907655153593	0.508278709935	0.117088206207	0.026252853796	0.0832693865474	0.053698946816
a	0.00138530095264	0.00205230675808	0.00182863073014	0.00481613594334	0.0157535993155	0.0644459853879	0.0765508005711	0.424423786958	0.225330949402	0.0638951861813	0.0727143386558	0.0468030113787
p	0.00420972097518	0.00324019605613	0.00313656659433	0.00631697004921	0.0168659905661	0.0670711108206	0.0679222682417	0.287052554499	0.316039596201	0.112758218927	0.0742493034853	0.0411375514156
à	0.00519617729862	0.00364391078695	0.00355223553435	0.00554882458015	0.015947837248	0.0559471902395	0.0446756482272	0.271402469833	0.3207725966	0.145814187709	0.0827235092284	0.0447754032345
r	0.00693786167077	0.00353716826378	0.00284058291302	0.00435233083576	0.00995676555007	0.0420748991485	0.0318491621471	0.255373287411	0.3627216994	0.15408129217	0.0686821982761	0.0575927782115
o	0.00739518069132	0.00337359871926	0.00248719378995	0.00404157631763	0.00761722171169	0.0325274876828	0.0255855719577	0.150316645577	0.344805184867	0.229585727123	0.111404377759	0.0808603053972
n	0.00322587307337	0.00223128240148	0.00219347765048	0.00299684034167	0.00642615063073	0.0248527133725	0.0206846132672	0.102011988299	0.314002740956	0.284042106841	0.147986427386	0.0893457949791
t	0.00202644643854	0.00239250078281	0.00314688685559	0.00368102010188	0.00742241728708	0.0218343647558	0.0264531993597	0.110836834166	0.255305756719	0.268865161014	0.146121657795	0.151913720498
a	0.000925783720347	0.0015255479077	0.00236157311879	0.00315519162953	0.00505382513599	0.0136723128565	0.0242689393006	0.070664026424	0.17094086104	0.326159093938	0.195682141445	0.185590650357
s	0.0010489685841	0.0013425414453	0.00206924104503	0.00241658209223	0.00351716709138	0.0085795933595	0.0152449250169	0.05597888851	0.13903801008	0.337661287979	0.274118481728	0.158984219314
t	0.00111122269813	0.001392792525	0.00223140188419	0.00207084100811	0.00287467299937	0.0054902954533	0.0184203063016	0.0629872493433	0.106202818207	0.28712135466	0.270602238309	0.239494648415
i	0.000442485550335	0.000816769562863	0.00152240046809	0.00196831695826	0.00255741195476	0.00445331041579	0.0164202304699	0.0388570922798	0.075911462269	0.297590364887	0.29705422805	0.26240576352
n	0.000422251050887	0.000760251256396	0.00148354799353	0.00172458712773	0.00267149088195	0.00453664027562	0.0101594825812	0.0349346238133	0.0826549449463	0.313712891629	0.357804497963	0.189134736759
a	0.000431981106559	0.000690701799547	0.00141649000894	0.00121537852728	0.00192778886077	0.00320244882567	0.00906136607687	0.0349992148016	0.0709899904921	0.33250495321	0.385008754701	0.158550926506
g	0.00100473449294	0.000726451244067	0.00126323162669	0.00112373884466	0.00174110423652	0.00310189587262	0.0074297606174	0.0236039788497	0.063128325364	0.333568202737	0.412368037147	0.150940558777
l	0.00124402039915	0.00101483170227	0.00126407666667	0.00143943840149	0.00197236111133	0.00279406644681	0.0152178965996	0.0288983190232	0.057915084028	0.297264777246	0.361312101249	0.229663053445
i	0.000527902108636	0.00076844856746	0.000884801303987	0.00128403840661	0.00135483186894	0.00141547568274	0.0162027247547	0.0231598330111	0.0280431527453	0.283885634749	0.367075809836	0.275397357792
s	0.000973785261622	0.000844771764253	0.00139853390123	0.00111588521177	0.00183264676717	0.00173388523336	0.00771938268397	0.0154512032827	0.0268129052311	0.24583162465	0.444727711365	0.251557662651
ì	0.00114391265583	0.000986558634043	0.0017447059673	0.000949105433935	0.00234676136432	0.0159201578482	0.00972891141309	0.0157960215076	0.03448386964	0.197601526537	0.493536977788	0.22576146727
a	0.000480255139974	0.000602110726762	0.00139150975236	0.0005760338168	0.00152492172877	0.0200241784039	0.00887327988504	0.0113965184439	0.0237124627863	0.171875438986	0.506415139929	0.253128130423
</S>	0.000306237840891	0.000429203522175	0.0014450925827	0.00060903278649	0.00111574019773	0.0105496321101	0.00498081136729	0.00882432846745	0.0138839718482	0.163540084323	0.483637135964	0.310678713211
