 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
r	0.00649399850696	0.0171212232866	0.365700133671	0.378159265158	0.116473956744	0.0378583564924	0.012670272917	0.0147504707567	0.00340676290336	0.0100396679004	0.0373258069586
f	0.00825215210342	0.0264720283622	0.243954841824	0.413823282253	0.112691370981	0.0541115580308	0.0178905289723	0.0267174596322	0.0206355364611	0.0277277048668	0.0477234514722
ò	0.00632923240967	0.035074433447	0.170922772941	0.450495329284	0.114772295394	0.0727338250769	0.0225549379908	0.0320554023841	0.0286360639086	0.0330998812899	0.0333257625661
m	0.00616797070152	0.0251826979353	0.100252854647	0.514514185761	0.145986560865	0.072955826959	0.0290136602903	0.0411851434267	0.0156304313558	0.0181175058269	0.030993129462
m	0.0208166696876	0.0342247550718	0.0777971466823	0.505911038187	0.123599472222	0.0635033355863	0.0336224365234	0.0476280330789	0.0126613814499	0.018724809245	0.0615109225073
u	0.0225481752981	0.0331532142397	0.0564963627808	0.347544445036	0.234846237207	0.114980933262	0.0472828675745	0.0521223150243	0.0116269390766	0.017476172295	0.0619223228758
o	0.00800123399915	0.0119368464549	0.0275361138756	0.144529291412	0.414967034136	0.230417595421	0.0624835695915	0.0487745698014	0.0085946876842	0.010517848772	0.0322411654486
n	0.00322305951323	0.00457377090958	0.0124349598372	0.0655294761973	0.342227960112	0.381051933807	0.0813946677972	0.0421140786405	0.00698068235073	0.0116596593757	0.0488097010518
ì	0.0016082774648	0.00201859985087	0.00810051364007	0.0502786270391	0.175096029664	0.523726797269	0.102996170532	0.0618223359968	0.0103159795569	0.0116102345526	0.0524263868942
c	0.000961410165259	0.0012945830927	0.00699602316436	0.0538830464197	0.135417253248	0.53577261709	0.117613161844	0.0712325198263	0.0162930807603	0.0162282215982	0.0443080453494
h	0.00161676418839	0.00228279858763	0.00758265161079	0.0473556139399	0.163003625616	0.480188525697	0.137216152215	0.0548564725861	0.0253779671768	0.0301412289307	0.0503781127931
a	0.00158982814414	0.00229827953024	0.0068562260394	0.0299389312406	0.123334429472	0.413140539632	0.262248148005	0.0620267769554	0.0360918206103	0.0243849097769	0.0380900208877
p	0.00539457191185	0.00425347047825	0.00697968037923	0.0180828761962	0.0754235785173	0.339303533611	0.363703751335	0.0737575338518	0.0365768298434	0.0265611436123	0.0499630017206
à	0.00656445238235	0.00482886114578	0.00963445734618	0.0154896543387	0.0507360672081	0.315258309937	0.364185720845	0.111391496417	0.0386851088611	0.0279810921041	0.0552447860475
r	0.00435561062809	0.00339329731912	0.00796654043854	0.0159640732605	0.0281654147904	0.275901798179	0.381427993348	0.146862657872	0.0541620863337	0.031177954628	0.0506225780118
o	0.0038544325997	0.00300762064857	0.00455170721891	0.0140381306466	0.0179979311108	0.174073230833	0.378249963116	0.209538579224	0.0939533933112	0.0506050806093	0.0501299509106
n	0.00463087296742	0.00260267685959	0.00380124609677	0.00684737383587	0.0112664731883	0.121354131318	0.360323564639	0.262970937075	0.10597280617	0.0495207044698	0.0707091748802
t	0.00529807598387	0.00311329122353	0.00368291440301	0.00590140582343	0.0103092637654	0.119904706706	0.343235851146	0.211215071958	0.0883574411233	0.0721091443566	0.136872797711
a	0.00256743822679	0.00195539308452	0.0021625034645	0.00464544392254	0.00821137121369	0.068996924424	0.271735505782	0.283545844919	0.123892939908	0.0996181337189	0.132668566678
d	0.00494818113985	0.00239427632137	0.00270893717658	0.00341131126285	0.00550374935378	0.0461734814633	0.199334814127	0.347815686306	0.155706717303	0.10971896024	0.122283920141
e	0.0058570428109	0.00265773929571	0.00295585561731	0.00315896327162	0.00446602193226	0.0358900092851	0.145092544909	0.328962285435	0.211816976434	0.124530952213	0.134611630228
f	0.00316893213839	0.0021635867825	0.00227041908098	0.00314127623132	0.00298649139985	0.0245528144457	0.0938495760763	0.332593392745	0.243449104545	0.157990152738	0.133834293234
ò	0.0021121419182	0.0018335607185	0.00207167421001	0.00367330254944	0.00462492450649	0.0216863658019	0.0810719985321	0.322287186782	0.228238985582	0.181868943113	0.150530942636
r	0.00142444741742	0.00160610015675	0.00168536482773	0.00370998060076	0.00486531318743	0.0141653522073	0.0662181653107	0.296459138261	0.238315135527	0.229264000571	0.142286977679
e	0.00125870394603	0.00164133398585	0.00159849452054	0.00318559748427	0.00272224034458	0.00890160296243	0.0413977405836	0.22377149302	0.228541025376	0.330961935524	0.156019809426
m	0.00527477086801	0.00189299231484	0.00200750116153	0.00296721775788	0.00203924490746	0.00846613574748	0.0290327691079	0.156267110873	0.205749541792	0.384514983175	0.201787786163
a	0.00667867000968	0.00205011140091	0.00216803755412	0.00338824118767	0.00161725692886	0.00868357270449	0.0247048439666	0.115556210291	0.165577771731	0.455556851725	0.214018469075
m	0.00484596277373	0.00146162759521	0.00185288601014	0.00297920821489	0.00137893334587	0.00597127025863	0.0178888885595	0.0838528822303	0.129294017244	0.519528117908	0.230946241638
è	0.00420074216632	0.00114608869383	0.0014564036893	0.00244037901351	0.00151200172521	0.00469835715068	0.0169931105265	0.0760762168434	0.112247554615	0.516752037303	0.262477117492
n	0.00525560559682	0.00160824010113	0.00167492827593	0.00318404806687	0.00165272162805	0.00344536436576	0.0104868682788	0.0691159451811	0.102708784605	0.553076669101	0.247790797764
a	0.00551962013438	0.00175741286502	0.00187455904086	0.00335610855896	0.00149883989312	0.00269310269392	0.00583499782293	0.0408784156337	0.0818598763617	0.5432519737	0.311475106521
</S>	0.00287882465609	0.0010482370016	0.00140987637101	0.00282382116319	0.00116964783083	0.00193753691566	0.00346791075146	0.0297488682768	0.0656449591208	0.49592123285	0.39394909726
