 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
z	0.00463860491057	0.00710320179006	0.0468784763713	0.203211747639	0.372193431102	0.110545479573	0.152654002746	0.0183716677384	0.0115616525797	0.0237215990457	0.0108280255104	0.00333189127334	0.0118182892639	0.0231419039138
u	0.00450739262774	0.00566695757385	0.0343174500058	0.158161114413	0.303819952101	0.220581985391	0.150010989115	0.0378998654261	0.0224777443399	0.0231972262886	0.0050039850736	0.00291351958105	0.00892227934597	0.0225195585793
m	0.00390581858516	0.00339812998731	0.0166676111673	0.104675564738	0.3173457585	0.246421435637	0.126279815238	0.046341059942	0.02454091878	0.0539881978095	0.0167530211547	0.00423836198095	0.0220061977173	0.0134381463218
e	0.00365855914482	0.00264489259863	0.0105677117568	0.0731666032793	0.298724581967	0.248552743719	0.144919401546	0.065902292114	0.0224879059267	0.0653526268032	0.0209739707316	0.00484947261472	0.0266396059418	0.0115596427426
e	0.00144374648319	0.00134168955287	0.00468993964533	0.0390281404558	0.230028862056	0.29144294724	0.223259434982	0.107791291105	0.0334918446422	0.0320230795011	0.0136875829948	0.00419265552913	0.0102456969462	0.00733309351887
s	0.00127786435097	0.00123282060093	0.00277495553584	0.0195803338793	0.165068012105	0.19760493958	0.339054027661	0.117564993235	0.0477498544807	0.0473952504204	0.0243744890892	0.00834231286794	0.0138473474356	0.0141328124296
ò	0.00112966602756	0.00172925649879	0.00195440795295	0.0110491268913	0.115898945455	0.124076979027	0.47597947122	0.113128318612	0.0429871082269	0.0463267802868	0.0231395366497	0.00859832336198	0.0169807597545	0.0170213180419
z	0.00173699962402	0.00270890842568	0.00283590047965	0.00905625593863	0.0779177604183	0.101109015389	0.524960025073	0.137777936897	0.036089155009	0.0351918396463	0.0121207897366	0.00618687754666	0.0229752729475	0.0293333013003
u	0.00196081875457	0.00222281275339	0.00285588624727	0.00889019434748	0.0455802758061	0.081590979843	0.344103078758	0.274942505259	0.12630691427	0.0389050862194	0.0111552127389	0.00553526565822	0.0227666770018	0.0331842811398
n	0.0013812327831	0.00123574674813	0.00160809808784	0.00531425303956	0.0215022918487	0.061966272521	0.222411900319	0.353945478086	0.181093818423	0.0555702083398	0.0344691631063	0.0113435015354	0.0228860939799	0.0252719224733
f	0.00154891849066	0.00125973517727	0.00145000189371	0.00452558517899	0.0282294874829	0.0369180370537	0.263505147973	0.254791144629	0.117863938941	0.0697179383533	0.0631320701954	0.0263534384345	0.0573621244333	0.0733424190431
à	0.00101477476809	0.00203990004067	0.00369855480264	0.004308213766	0.0418271874143	0.0334248132579	0.317202404191	0.197337961143	0.111675816114	0.0514876536044	0.0536682563918	0.0247533041982	0.0704125947844	0.087148542793
i	0.00046295004163	0.00197716647563	0.0043735654727	0.00304360858879	0.032253787694	0.0416714595126	0.247126426464	0.219172148914	0.228816572038	0.0805510561815	0.0429189366106	0.0122580089954	0.0417788840981	0.043595444811
o	0.000264389541187	0.000825302484253	0.0019220523125	0.00144692787321	0.0142151590719	0.0331813490082	0.114064909641	0.238406830638	0.349857933346	0.14032711666	0.0486508074502	0.0152569998345	0.0198836458087	0.0216966293283
g	0.0012650608397	0.000505018684551	0.00106520833354	0.00183913178516	0.0081835954113	0.0221188224227	0.0714513407003	0.209845976279	0.322022273115	0.18244292422	0.0878734047501	0.0270181240648	0.0383021614222	0.0260669950561
e	0.00159973834303	0.000348914167309	0.000803505687157	0.00184419602786	0.0061219068019	0.0165779959902	0.0510937855508	0.17968100416	0.261046509705	0.217367159673	0.132998525117	0.0477552189549	0.0507144181741	0.0320471031407
l	0.00145089873534	0.000307305760797	0.000599787019116	0.00104049717782	0.0032866584041	0.009094010261	0.0379675550363	0.139553541833	0.187388231235	0.197213361158	0.194508758472	0.0953866887183	0.0908144372514	0.0413882487189
à	0.00139566673119	0.00149149879973	0.00233390180333	0.00146178089314	0.0138541230529	0.0144787454259	0.0530781017368	0.0923784254577	0.101234853478	0.168655432139	0.202785976524	0.102407244906	0.183562630284	0.060881629425
o	0.000609012418676	0.00188053876683	0.00308033451785	0.00144755795944	0.0197347710733	0.0300921214193	0.0532204535797	0.0934148543012	0.112954626293	0.1769918298	0.142661523675	0.0988025320353	0.178733518275	0.086376354075
p	0.00163286933513	0.000834269402717	0.00163572595248	0.000981734317743	0.00986334720229	0.0246696293744	0.0289965055286	0.0751781027824	0.107929228964	0.2049606196	0.173668574125	0.142620110385	0.128826630872	0.098202721277
r	0.00257358962874	0.000580265920442	0.00113597505891	0.00127837194409	0.00500778689447	0.0093451712274	0.0183266611115	0.0513594065581	0.0647950046347	0.18384947778	0.173401348975	0.137876845502	0.173139145691	0.177331040138
ì	0.00160390349461	0.000927852778796	0.00217104911601	0.00163441810094	0.0177894139297	0.0235526733859	0.0157399911872	0.0432853902367	0.0462420876582	0.112034129393	0.0961979025717	0.0990829127007	0.30377681323	0.235961494839
m	0.00194147548458	0.00260865088946	0.00321402438791	0.0019045926508	0.0219683376239	0.0285821268907	0.0142383884344	0.0319486614989	0.0435754639527	0.103913392084	0.0900498523306	0.100050173434	0.385582784943	0.17042207306
a	0.00221347614305	0.00272450795163	0.00236296942608	0.00165005229091	0.0107125076294	0.0192722623812	0.0111099692219	0.0299000669563	0.0568993175176	0.094388688188	0.0980541509835	0.142058646098	0.332158402181	0.196494962467
n	0.00152218393647	0.00126679901642	0.00141758361018	0.00140808306381	0.0061271701641	0.0154392889327	0.00652318245837	0.0240220370408	0.0463532201392	0.0548921676893	0.0821559551745	0.211229438919	0.31729895806	0.230343907386
a	0.00117778365315	0.000792599928933	0.00122478538408	0.00123771137428	0.00412039044396	0.00842143963261	0.00617732175775	0.0231896103796	0.0316012438931	0.0365412177364	0.0698936266182	0.262360979413	0.33265611002	0.220605209692
f	0.00140695143807	0.00102688535136	0.00143674417062	0.0013848801456	0.00378388591437	0.00630868794318	0.00603637584801	0.0227642814712	0.026183763935	0.0258934691655	0.0507556067794	0.251115709711	0.329981362673	0.271921418955
à	0.00139111313496	0.00136660011883	0.00158338558704	0.00151219255554	0.0108697465166	0.0182156485312	0.00511012706445	0.0190747499231	0.017566133809	0.0197735878438	0.0338853929347	0.161520181304	0.434880264891	0.273250886376
n	0.00805694164967	0.0013760342457	0.00158502773513	0.00157861657669	0.0134116356161	0.0230495723092	0.0094919643682	0.0177820171422	0.0152398755583	0.0223175729366	0.0269632118818	0.096683864218	0.565415496297	0.197048177592
e	0.0104428651135	0.0011406077759	0.0017123889686	0.00164767281444	0.00747833129021	0.0120558378513	0.0118810089008	0.0148309993434	0.0162559818721	0.0194694390822	0.0250338613893	0.088793298674	0.460746679699	0.328511009664
</S>	0.00548865672712	0.000732461313303	0.00185504955109	0.00125589230123	0.00689977724359	0.0104166913533	0.0100017872735	0.017639341247	0.019029297742	0.0128059919761	0.0186562676746	0.078064315964	0.312054873249	0.505099594832
