 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
u	0.00118590903123	0.00365145364799	0.00455763711697	0.0311458908042	0.0561004944961	0.272071973417	0.267869901947	0.135009354323	0.102429411284	0.125978006736
n	0.00159731277348	0.00460062853964	0.00383715053962	0.0269583320257	0.0381134197854	0.238375122139	0.253140305982	0.194036952374	0.138051752755	0.101289059772
r	0.00450198826763	0.00488462637076	0.0028525275827	0.0187925216262	0.0292182098151	0.184902099913	0.163823028127	0.234497111058	0.186102751632	0.170425156924
ù	0.00574506499556	0.00431104893892	0.00521794671423	0.0135272096287	0.0191361865984	0.118677336838	0.214311908176	0.232396635686	0.166813934837	0.219862730028
s	0.00983862984902	0.00738320391254	0.0100299997373	0.0134115566429	0.0171067732261	0.114653392613	0.325574730992	0.156232664295	0.127010476559	0.218758577409
t	0.0136780994787	0.0116169947101	0.0103840062917	0.0128489013543	0.0179644122487	0.109341720204	0.309727694597	0.117665116165	0.112985536395	0.28378752807
i	0.00854799131271	0.00864193072831	0.00657790986175	0.0094964524601	0.0132777916949	0.0716591829347	0.234529280732	0.229577852388	0.134411340527	0.28328028689
k	0.00448273003164	0.00509532547647	0.00415480923115	0.00803795646657	0.010045432867	0.0424159961116	0.174338136777	0.345832386129	0.200625666776	0.204971593045
o	0.00317006870581	0.00394031786837	0.00337613622402	0.00743559062206	0.008597710557	0.0298759500039	0.129359915326	0.371299196043	0.248708251192	0.19423684343
k	0.00223209416767	0.00390148175712	0.00333809314761	0.00735603064189	0.0062632571034	0.0220965635346	0.0889726119753	0.355211201348	0.297817802424	0.21281079265
a	0.00203227311615	0.00421690002151	0.0035845624399	0.00762172684916	0.00552350253953	0.0193004117449	0.0606324122584	0.347203877116	0.317730779101	0.232153567723
l	0.0014379626213	0.00445872711575	0.00415972873299	0.00693932180759	0.00577144000851	0.0199722494883	0.0442117330861	0.318572346105	0.3289274951	0.265549036494
ù	0.00121139109423	0.00386710536803	0.00364659279253	0.00591957912906	0.00828263781644	0.0218844372074	0.0412192672954	0.196714309462	0.2873579517	0.429896734085
</S>	0.00105524999328	0.00234364050622	0.00249330668703	0.00417151555153	0.00976293092362	0.0186977739107	0.0500021662477	0.127365005271	0.22829375625	0.555814682042
