 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
s	0.00458664167784	0.0296534185574	0.342791449976	0.404816498382	0.0987609780157	0.0260800968289	0.00829785490504	0.00828222060665	0.00495523656064	0.071775575698
t	0.00483627778431	0.0224830748418	0.272699354992	0.397988730794	0.109634230939	0.0385721976763	0.016736468335	0.0239699492022	0.00918232520021	0.10389736205
e	0.0027682505321	0.0145893520939	0.198756664997	0.429488290265	0.169960281046	0.0548448463388	0.0226813774646	0.0273891440454	0.00858064246772	0.0709411518106
m	0.00746766912627	0.0088104448689	0.117562581266	0.464241281422	0.231065755149	0.0548404676596	0.0206613361678	0.0161929960931	0.00764748323022	0.0715100255309
b	0.00935019068166	0.0104777311339	0.101377662422	0.504345013141	0.176768294383	0.0455634648665	0.0155692142026	0.0124041508353	0.00862795538474	0.115516329292
r	0.00641546462122	0.0326304303113	0.132053163874	0.476045755047	0.115274189728	0.0403203380155	0.0154384938542	0.0202785257494	0.0106985733562	0.150845089171
ò	0.00687805137297	0.0395249715558	0.107561653325	0.431146609682	0.150912184309	0.0600486966318	0.0373259880181	0.0325691322031	0.0141440222187	0.119888748484
s	0.00945668322939	0.0227915624126	0.050289035075	0.372413798161	0.265757505303	0.0868531499439	0.0705183154727	0.0377826534544	0.0168832004529	0.0672541561413
e	0.00848141805026	0.0131002586488	0.0277993263303	0.22552100894	0.391679790301	0.154783359581	0.0794803250909	0.0380420541248	0.0135893665923	0.0475231313071
m	0.00796035907905	0.00642716070517	0.0168477756448	0.131740444867	0.421347019767	0.20183624986	0.0988939143636	0.0475600827749	0.0123086972788	0.0550782723497
è	0.00922178683227	0.005270945317	0.0114289971556	0.0943758467263	0.377837009589	0.23779223462	0.120332986055	0.065749247685	0.0140824766396	0.0639084770972
n	0.0102849937628	0.00712894938107	0.0093057780612	0.0713407043461	0.313917073863	0.29671675354	0.152633288885	0.0645523120283	0.0141547589799	0.0599654804457
a	0.00924131734346	0.00642045057989	0.0082878860324	0.0446194356887	0.199439517954	0.33963496518	0.193667169428	0.125387126409	0.0150664458133	0.0582357607886
m	0.0111847539486	0.00316044763556	0.00551508069053	0.0220636294009	0.113055637318	0.306217124127	0.203129931809	0.223425561803	0.0318017598711	0.0804461495119
a	0.0118159308243	0.00205877873783	0.00442174264504	0.0153526203276	0.0677720933727	0.248375823776	0.179426574203	0.326172867334	0.0448392042237	0.0997643786596
s	0.00468411553068	0.00172151818838	0.00347279560761	0.0117385536879	0.0338636689242	0.180259617145	0.124991751001	0.410905563778	0.102518775675	0.12584356034
t	0.00279589820161	0.00305368334879	0.00943044511267	0.0128981169453	0.0265226890081	0.086500561135	0.0847147239337	0.392007609926	0.165027317892	0.217048906662
e	0.00166468940869	0.0029914155118	0.0118808619475	0.0145413958538	0.0222419640627	0.068635630025	0.0768993094712	0.414596565975	0.165878610631	0.220669502122
p	0.00499202325539	0.0016994585286	0.00607305292575	0.00887097937413	0.0114434736449	0.047743195415	0.0653727643171	0.414175336458	0.22711316221	0.212516438104
l	0.00607873465423	0.00133632251653	0.0044999423479	0.00816340252521	0.00791438518563	0.0240722690983	0.036551915899	0.319979767686	0.30135332207	0.290049843517
ò	0.00314491333653	0.00097396055571	0.00387525100197	0.00899871083804	0.00757450533254	0.0194727385928	0.0260780268083	0.243231800762	0.37293575469	0.313714358012
n	0.00698430945163	0.00228352828157	0.00364696348306	0.00692538299645	0.00779974932151	0.0196233211376	0.0367239789181	0.193294125721	0.449551005563	0.273167660071
n	0.0186571870252	0.01011030482	0.0141287045881	0.0314132440533	0.00924925708717	0.0202331832259	0.0376926252194	0.14541144148	0.375754787788	0.33734921885
i	0.0177033216833	0.0113835426001	0.0183422889201	0.0462811800702	0.00855755552496	0.023526712704	0.0335405437865	0.117780584867	0.262633901196	0.46025037351
</S>	0.00897006465335	0.00635561441645	0.0128051052592	0.0355299071876	0.00596481880633	0.026237186595	0.0392936480933	0.123725498133	0.242959660598	0.498158544755
