 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
r	0.00988744874532	0.00909327694276	0.061820022745	0.484646243607	0.188612115121	0.110146166034	0.02380676608	0.0396101855927	0.0723778114213
i	0.00848648937008	0.00815388007529	0.0357342399897	0.397496835669	0.295956973974	0.142506708731	0.0214938591933	0.0256711640642	0.0644999354871
k	0.0090016879645	0.00656444770531	0.0250105491392	0.247009373023	0.437683567325	0.146014457004	0.0336146787644	0.0216724143347	0.0734288450284
a	0.00989283650255	0.00686359154631	0.0232477142444	0.172985843674	0.450045804442	0.160423103475	0.0653704866548	0.0254405257182	0.0857299941288
ì	0.00486394517324	0.00395026261226	0.0133368077526	0.114136372991	0.305985438281	0.382205149158	0.104662532952	0.0239164935727	0.0469429428096
a	0.00177053012206	0.00190388851273	0.0074601693508	0.0635810940837	0.141274028827	0.540679964386	0.175569106851	0.0366412591909	0.0311199887099
n	0.00491643563776	0.00224927244856	0.0083290249576	0.0345979704812	0.110190038676	0.430732591529	0.268425816684	0.085138819497	0.0554200140033
e	0.00610731608523	0.00257816092992	0.0107756680991	0.0259353413064	0.0886062615187	0.295487669243	0.370666698895	0.127786094166	0.0720567746544
e	0.0023005549918	0.00190648176252	0.0103954022072	0.0172192480061	0.0467871222062	0.255004893214	0.464058370965	0.144447424922	0.0578805575181
f	0.00632016384931	0.00276944313072	0.00833473899653	0.00834731954203	0.0270479066621	0.224532579098	0.465679594322	0.197641052841	0.0593272449794
r	0.0110204476636	0.00467162403177	0.00746214576919	0.00787363058334	0.0231108485674	0.136766238946	0.357428380107	0.279331263414	0.172335383409
a	0.00714451532969	0.00392595950271	0.00717509301521	0.00788087844951	0.0192015094458	0.0602422435687	0.258004882702	0.347943771805	0.288481057779
b	0.00348026687465	0.00244940866159	0.00661666635526	0.00665699377148	0.0177132349413	0.0392757601096	0.229045432034	0.407201468602	0.287560716236
b	0.00633822659962	0.00207491792819	0.00470053415701	0.0122401175737	0.0201383239431	0.0276889856565	0.180003511145	0.444352823534	0.302462546036
i	0.00700024291589	0.00137012497977	0.00350393701474	0.0217803695372	0.014835298813	0.0256528301522	0.172502315915	0.425763867845	0.327590980127
k	0.00690632028692	0.00167538772056	0.00240383596108	0.0182638822838	0.00856184915233	0.0206986402281	0.153864089705	0.537888437948	0.249737504782
a	0.00637519988338	0.00183629405851	0.00268216344853	0.00916019377129	0.00512166905544	0.0109194429867	0.121963926702	0.649515074649	0.1924259968
t	0.002987325406	0.00165402020323	0.00341958658051	0.00624423544029	0.00418827972681	0.0096332139589	0.109768564234	0.63967933155	0.22242540358
ò	0.00167693497387	0.00155267664275	0.00271209718492	0.00486310958384	0.00888092559574	0.032032398323	0.078074266638	0.640997393183	0.229210175507
r	0.00131147989464	0.00256626002342	0.00250515037505	0.00442376547138	0.0110393473717	0.040789118741	0.0693576912593	0.623623156394	0.244384040836
i	0.00155976236485	0.0031431079851	0.00478201218509	0.00483565146883	0.00673238586917	0.022809255191	0.0536674464264	0.524322260131	0.378148136945
</S>	0.00142371384117	0.00228304744399	0.00679162679245	0.00597782125051	0.00440731849348	0.0185391957215	0.0425193153932	0.426359100066	0.491698858472
