 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
à	0.00638575056492	0.00629476893157	0.121241207466	0.47097264664	0.122358451795	0.0348986164868	0.00594179747292	0.0345791391825	0.197327600229
n	0.00453830412164	0.00395633521052	0.082929297822	0.400921352213	0.132692227265	0.0365834981623	0.00577645962431	0.0471545352275	0.28544795641
n	0.00432545100721	0.00287231545351	0.0586649099407	0.415521207404	0.107974782422	0.0433430250541	0.00468700527477	0.0499414928592	0.312669740537
i	0.00463525273574	0.00210655250117	0.0339762956469	0.541764152468	0.230282307474	0.0592220466847	0.00496362035826	0.0173411479697	0.105708560812
e	0.00448040894525	0.00371428073372	0.020447694549	0.474072600823	0.361082882491	0.0584481005616	0.0146753634528	0.0166317258899	0.0464469508373
A	0.00233426365842	0.00340928617791	0.0111290945163	0.364154516941	0.42942513083	0.0839923785205	0.0422134034843	0.03107278863	0.0322691512791
n	0.00116964382947	0.00166709182597	0.00581602850543	0.26824378898	0.347016458277	0.0871113038402	0.0440506348281	0.0652597755433	0.179665256426
n	0.000899030309823	0.00107742626532	0.00404446693514	0.26026854966	0.306863070759	0.119907535613	0.0209510469427	0.0618818789811	0.224106945975
a	0.00420796373661	0.00215845131177	0.00580471174505	0.206918519887	0.41929141692	0.230771531871	0.0281872706476	0.0229577267937	0.0797023354917
ì	0.00518671568887	0.00251335392392	0.00583914041502	0.109919926629	0.44212945564	0.281300150624	0.0766991602159	0.0377100522646	0.0387020024972
s	0.00198956003962	0.00119502519464	0.00275636847167	0.0720125488763	0.331305758547	0.208946800208	0.082290595072	0.117594290755	0.181909021832
t	0.00106428313321	0.000704710468213	0.00183800069056	0.0677521616254	0.291575782849	0.253037603403	0.0427353726907	0.117053940352	0.224238116611
i	0.00461606279774	0.00234415512607	0.00542478793019	0.0571229352085	0.317326734283	0.412104247801	0.0727176835636	0.044222269884	0.0841210958703
g	0.0102649085992	0.00821766187536	0.0104926381434	0.0756952944028	0.220699718094	0.3187021676	0.0802210695212	0.0714592462947	0.204247259623
g	0.0129054648664	0.00840661089179	0.00818450648113	0.0728633634676	0.159942062698	0.324293180867	0.0561128848404	0.0999705787649	0.257321290541
h	0.0994138019555	0.00880704856393	0.00682879942704	0.0401664764892	0.134958649233	0.404323460289	0.0642787916135	0.0955826995883	0.145640220847
e	0.130905158318	0.010200776188	0.00784104797568	0.0305733701631	0.105263201411	0.434145886763	0.108138920538	0.0784827118628	0.0944489256157
c	0.0584624004393	0.00797326872933	0.00691566139189	0.019144738721	0.079236599137	0.384035278921	0.112789842179	0.178637305954	0.152804940539
è	0.0270031283464	0.00577302653311	0.00532766676396	0.011757617907	0.051099288379	0.294175022974	0.151037332726	0.257813361985	0.196013586846
p	0.0117001757821	0.00323362380104	0.00409863632132	0.008173793769	0.0376201434597	0.243077370325	0.162033658575	0.268720947328	0.261341655615
l	0.00657268489403	0.00231641334235	0.00308310696711	0.00454263239967	0.0223456961532	0.174688776108	0.167299233858	0.328977949109	0.290173488538
o	0.00967456313134	0.00237200305612	0.00421307584904	0.00895065314322	0.0212425250511	0.186145168703	0.221252687953	0.367294909703	0.178854402846
n	0.0108504052104	0.00321234655204	0.00516256744968	0.0137111227144	0.0185163577504	0.113606888234	0.148056431318	0.407109956568	0.279773937615
n	0.00480011540347	0.00300241268401	0.00797583331656	0.0211753322381	0.0190683743168	0.0608164814113	0.078959609106	0.371632272189	0.432569602538
e	0.00418517780116	0.00321535829467	0.0114824231055	0.0277530284127	0.0206469881056	0.0468587774704	0.0481259290353	0.456539234063	0.381193114179
</S>	0.00459203865058	0.00331539049734	0.0105641205528	0.0253195192063	0.0159520375528	0.0326295742352	0.0305573435176	0.579537642031	0.297532342089
