 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.000257301560786	0.00215850249324	0.00762089152061	0.0070189904595	0.0367114044852	0.0167888741768	0.244227872175	0.315902014238	0.312893212593	0.0209067530047	0.0355141462716
p	0.0099922067736	0.00422917773108	0.0220750881735	0.0169955098198	0.113335521495	0.0496719450589	0.143722745725	0.168461108079	0.293254592198	0.0868112520016	0.0914508274239
à	0.0131531412889	0.00337930334369	0.0196078831678	0.0150896355833	0.117222684778	0.0547657361763	0.108925355242	0.132917642693	0.296261185399	0.133452928667	0.105224502475
r	0.00949115179397	0.0018144691479	0.0095282258326	0.00569930630443	0.044065603206	0.0200276753821	0.165814668414	0.184900840898	0.3255186198	0.141829030889	0.0913104174917
o	0.00847743828799	0.00258330141597	0.0086207529442	0.00662350156814	0.028197523402	0.0101460431607	0.150075738138	0.151198001299	0.204391481267	0.196853170296	0.232833059164
n	0.00762594811933	0.00382807600532	0.0136565723147	0.020019384856	0.0340193088007	0.0127804375869	0.0686610013793	0.0677946540997	0.141259567089	0.206593683432	0.423761359721
t	0.00728842751978	0.00491413316844	0.0155856514382	0.0229130636187	0.0311673502669	0.0127911444623	0.0417538797931	0.0378839360332	0.098328650363	0.209775964477	0.51759780324
a	0.00293034665326	0.00525314188948	0.0122690181461	0.0146806332062	0.0200271627556	0.00600709768743	0.0246526272644	0.0265046823444	0.0921686914543	0.390869754826	0.404636847747
s	0.00137633227442	0.00373482606316	0.0089758937487	0.0113134509021	0.0137259865852	0.00477284082914	0.0262710937548	0.0185331357815	0.0854390071514	0.429917854942	0.395939589249
t	0.00070817544814	0.00286421722105	0.00486727561623	0.0063601488007	0.0067753865284	0.00365370490971	0.0279808245849	0.0184886412605	0.0937884123838	0.389604021647	0.444909206416
i	0.00052169222938	0.00409149264035	0.00833649353874	0.0107071036002	0.0103208995095	0.0026641171699	0.020332227195	0.0197865694202	0.0766193207946	0.519189107216	0.327430998805
n	0.00029201583846	0.00403427738012	0.00853956771291	0.0130197044334	0.0116276798365	0.0033691766233	0.0235952947317	0.0145878701401	0.0621666235982	0.474742619072	0.384025196268
a	0.00026704347482	0.00406747206004	0.0047920881043	0.00716096071113	0.00614958061217	0.00252333615777	0.0305523149106	0.02157412838	0.0800974058661	0.465695776357	0.377119898756
g	0.00203670037161	0.00450759578668	0.00476368183477	0.00542672357038	0.00445823053739	0.00199503913592	0.0293963193035	0.0273075797933	0.0728023109554	0.511322955452	0.335982872919
l	0.0025529585272	0.00255837897223	0.00321142657826	0.00354231006546	0.00261504567913	0.00162829112131	0.0277455597678	0.0528382625978	0.0814870846518	0.529910805151	0.291909872306
i	0.0011988452624	0.00203728813408	0.00267847619275	0.00259649706382	0.00208535805971	0.00106864854977	0.0227669615893	0.0656824148659	0.0881710582173	0.648995911717	0.162718528769
s	0.000751274737467	0.00362267811136	0.00313513646425	0.00493912618794	0.00320541735324	0.00160704061659	0.0315505898631	0.043040057622	0.0585373594058	0.570501980572	0.27910933959
ì	0.000329491541822	0.00436363547045	0.00188696382142	0.00452740468265	0.00253801410108	0.00129571929686	0.0495682749544	0.0427572812073	0.0547871431353	0.466915516857	0.37103056653
a	0.000149692017941	0.00745556015682	0.00192909867381	0.00331644251422	0.00227462751703	0.00063175912362	0.0530275819848	0.0468404137358	0.0591774477118	0.486032992286	0.339164408843
</S>	0.00012607377097	0.0108339280784	0.0027279422869	0.00408383275711	0.00308462300852	0.00058827176181	0.0525349289924	0.0446258618679	0.0582453538559	0.473666356143	0.349482854421
