 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
h	0.00165449004932	0.000449062221348	0.00105026523261	0.0188199711011	0.0842887760064	0.0870855158308	0.521582578708	0.0635615000613	0.0672965747533	0.154211295066
e	0.00213475448311	0.00181489779378	0.0039425221842	0.023628240367	0.115182198669	0.0734956942769	0.436725302903	0.19778076002	0.0388637609178	0.106431888022
n	0.0033977552277	0.00251324094459	0.00573704892807	0.022390606789	0.0661582583897	0.0380725354256	0.251090444301	0.260064802007	0.137539027639	0.213036276007
a	0.00338208844257	0.00218738466153	0.00709353917602	0.0205438119297	0.0406925956299	0.0194054164752	0.1570888181	0.194554559336	0.285726762546	0.269325035336
n	0.00242259484752	0.00189108198718	0.00782152039201	0.0200892859766	0.0319942135433	0.0114113814917	0.120166599367	0.183328039779	0.344143200849	0.276732118445
a	0.00160714184917	0.00126272989573	0.00690271979734	0.0199061919922	0.0245315721811	0.00799340529723	0.104224289789	0.15630353326	0.395180520283	0.282087922815
t	0.00119826848306	0.00104261595524	0.00630149389911	0.0190791046641	0.021813585927	0.00561949656574	0.0886826999297	0.141522921087	0.452192703428	0.262547114272
è	0.00064950900902	0.00045045700208	0.00329718958637	0.0134031112214	0.011594479509	0.00473814908858	0.120663149977	0.140961393696	0.479227857809	0.225014698091
t	0.00071149958434	0.000383455777693	0.00153336981546	0.0124059430738	0.00858223283633	0.00400231879619	0.141614179992	0.109457294565	0.394891565936	0.32641811603
s	0.00168474572811	0.000572739309231	0.00193631350515	0.0165744350246	0.0134132206121	0.0042870153654	0.105287948997	0.0865027581883	0.302710541979	0.467030238677
i	0.00200180377604	0.00103362223641	0.00577992326838	0.0309096356749	0.032291181204	0.00369908025513	0.0605809486657	0.0707882960628	0.376971653993	0.415943829559
</S>	0.00171679678802	0.00145640691821	0.00870648088419	0.0401381238374	0.043414728602	0.00284351197757	0.0401938643329	0.0442216630314	0.443046026996	0.374262389779
