 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
o	0.00400166372451	0.0087883370764	0.425186316041	0.315404961199	0.0590896614846	0.0979047913867	0.0122671290237	0.0033355537287	0.0740215473897
m	0.0128700454415	0.0141794356921	0.325099325347	0.336919887066	0.0498298634949	0.0551311374622	0.00975633367457	0.00421786107623	0.19199607103
a	0.0150400713138	0.0158229442307	0.237403228449	0.388521695689	0.0546527588316	0.0430285478207	0.0102230442249	0.00447310389208	0.230834578677
s	0.00629972837127	0.00903969774357	0.167119379483	0.390904271896	0.0895700242772	0.20389101694	0.0312985767416	0.00360726749736	0.0982700372257
t	0.00279707639042	0.00481979658119	0.144542053161	0.372487797299	0.0918438324257	0.27297961098	0.0405844999139	0.00620140716579	0.0637439717419
ò	0.00133934657514	0.0028574463604	0.10719280972	0.4892867991	0.0831551918086	0.206788832327	0.0552941789713	0.0136692083886	0.0404162215806
r	0.00254513060338	0.00180931285347	0.0499273119067	0.457919333033	0.0618647146029	0.173440777442	0.0557383833238	0.0309258521295	0.16582918486
i	0.00670082466779	0.00414104285116	0.0349458346356	0.493604877678	0.0661622455343	0.098667295814	0.0590753817746	0.0319006343765	0.204801840453
k	0.0238129145559	0.0141160332837	0.0436266165452	0.393650229226	0.0780061518448	0.0821549486047	0.0679014689249	0.0294083384588	0.267323275651
a	0.0330955641853	0.0216505937612	0.0564615498484	0.313904513075	0.0680832539483	0.0778401662016	0.0907539096416	0.0390336784863	0.29917674855
ì	0.0184208323784	0.0146730532471	0.0444291217495	0.258374704358	0.0597198039828	0.195934592067	0.221446683214	0.0562719101621	0.130729241517
a	0.0063507250428	0.0061352160757	0.0278221063832	0.122407004786	0.0367992213276	0.281616300689	0.313869741071	0.104604970054	0.100394659172
n	0.0025187227576	0.00349221142523	0.0235227654611	0.0700081059287	0.0272466821092	0.361972073563	0.27164045369	0.102750479018	0.136848479724
e	0.00214836649587	0.00459446720841	0.033466814487	0.0611429679762	0.0197891567031	0.335609041188	0.236962124563	0.143065792006	0.163221239908
e	0.00196646154862	0.00618994406947	0.0448089241623	0.0612654183254	0.0211401805677	0.189316330396	0.381975148188	0.162341148669	0.130996429303
f	0.000967675792873	0.00380752052316	0.0263196584541	0.0284149493418	0.0212218518559	0.329332966799	0.382118446063	0.0799566365563	0.127860279101
r	0.000556684807624	0.00153755472772	0.0111597117847	0.0180224523473	0.0122516912853	0.328947021266	0.186876515354	0.276904427852	0.163743913034
a	0.000569123835875	0.00217589719591	0.0186650331616	0.0193595957824	0.00543435066177	0.120931841755	0.101806895118	0.558652929284	0.172404331011
b	0.00359448896196	0.00362865763197	0.0233831983872	0.0204499419275	0.00460834912059	0.075558529585	0.0682719940393	0.442136219761	0.358368647004
b	0.024612479654	0.00424396901066	0.0147695884624	0.0380468356425	0.00377985570686	0.060250545195	0.0418577986798	0.35136734992	0.461071602335
i	0.032120871218	0.00394792297022	0.0126015594875	0.0864035018808	0.00262048756895	0.0338348753983	0.0336026478933	0.45192441664	0.342943754112
k	0.0330442437393	0.00609193549007	0.0093793018625	0.0810146586269	0.00291280018965	0.0214921404661	0.0317802722978	0.54014953888	0.274135121371
a	0.0308316192464	0.00708624533002	0.0117705676542	0.040615964209	0.00245524252988	0.00981910095537	0.0166372267659	0.66528346296	0.215500530457
t	0.0114623448088	0.00374944422667	0.0130893662181	0.025025968403	0.00150479127663	0.0142708541185	0.0271761802553	0.594446180987	0.309274843486
ò	0.00393075492927	0.00154809826022	0.0060445266527	0.009826183701	0.000751487717877	0.0153731449062	0.0308431614184	0.616587490329	0.315095116162
r	0.00220484357609	0.000766054088073	0.0026903628309	0.00537328590033	0.000320160681626	0.00593450646873	0.0123253972395	0.652109523443	0.318275820387
i	0.0031907618587	0.00247143279602	0.0159397793103	0.0147830294001	0.000674164743875	0.00297010758958	0.0049324584465	0.464261607814	0.490776640129
</S>	0.00394008842935	0.00419717239801	0.0297272556551	0.0245170647	0.00110738047194	0.00260833499479	0.00312935262325	0.387643493907	0.543129850064
