 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
i	0.000715845928029	0.00242731533336	0.00975190577399	0.00204512172791	0.0156896291747	0.0179594323235	0.181503404094	0.414125422939	0.35578193357
n	0.000477318512676	0.00292268671112	0.0107540076913	0.00244711187597	0.0143541187249	0.0197676887745	0.162298328031	0.41347358098	0.373505174523
a	0.000346963540892	0.00213597413704	0.0058832439971	0.00174841902532	0.0197089829083	0.0120779309915	0.196885509344	0.38241314366	0.378799824841
g	0.00256938021363	0.00188844537901	0.0060084626657	0.00131255617511	0.0172290889694	0.0164614170638	0.168317466448	0.442955997887	0.34325714828
l	0.00322609007454	0.001392070555	0.0049115883219	0.00093161965837	0.0105306139898	0.0175932109846	0.157048938816	0.501177189296	0.303188627427
i	0.00125210753818	0.000878964247	0.00231575044063	0.000645943886123	0.0107188163299	0.00621383334153	0.154281832939	0.659319846432	0.164372863809
s	0.000645967669393	0.00131294358233	0.00305250098021	0.00115514262871	0.0137049274433	0.00587898516384	0.0832522576463	0.616252572144	0.274744694603
ì	0.000308859856131	0.00112272989411	0.0027678051234	0.00102842777457	0.0138874188144	0.00556457966461	0.0730843958821	0.538777094048	0.363458724868
a	0.00013036369371	0.000707732698037	0.00182484057113	0.000484977156523	0.0186720429381	0.00224703076487	0.072550994294	0.567274111349	0.336107928289
</S>	9.8259979855e-05	0.000768457149018	0.00213172128557	0.000430668378261	0.0259025104691	0.00160736578243	0.065295795647	0.534126505674	0.369638689144
