 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	9.579755e-09	1.2312321e-07	2.8432537e-06	3.4591376e-05	0.00069001585	0.36209303	0.5481773	0.069205	0.019797105
t	2.5485651e-09	4.570165e-09	4.7702715e-06	9.964031e-05	0.013580786	0.3340042	0.5219154	0.107507326	0.022887886
a	1.6870331e-08	2.6017115e-06	0.00065564964	0.004571804	0.021516312	0.23286091	0.26152307	0.07724505	0.40162453
s	6.38088e-08	1.7227062e-07	6.9413676e-07	5.411578e-06	7.2119146e-05	0.09249334	0.37585837	0.40686166	0.12470815
t	2.2622986e-08	2.7130037e-08	1.8531222e-06	1.9823969e-05	0.00095341314	0.011687564	0.27324253	0.6195739	0.094520904
i	5.695673e-08	8.4220424e-08	1.3638512e-05	0.00018576621	0.0023705123	0.037506383	0.21870866	0.23904996	0.50216496
n	1.05571914e-07	8.541275e-08	1.8737758e-07	1.0939613e-06	1.3501271e-05	0.005935321	0.08593658	0.6941887	0.21392441
a	5.55058e-08	1.07006855e-07	6.337586e-07	3.1837328e-06	4.642248e-05	0.00032642257	0.04779787	0.8727756	0.0790497
g	2.507425e-07	6.417915e-08	7.044557e-07	3.5617188e-06	1.5544758e-05	0.0020786761	0.07538211	0.86222553	0.060293444
l	4.9004985e-08	6.2036904e-08	6.933325e-07	1.8232765e-06	3.3373388e-05	0.00014486842	0.034728374	0.80305284	0.16203798
i	9.184537e-09	1.7496627e-07	1.08647755e-05	0.00013733085	0.002303423	0.012366539	0.1859965	0.15040205	0.6487831
s	2.4934205e-05	1.2620775e-06	1.1387891e-06	8.498943e-06	9.656173e-05	0.00040220973	0.008161831	0.6679279	0.32337564
ì	8.2471825e-09	3.4412064e-08	5.5329224e-07	6.7857563e-06	6.131967e-05	0.00015511399	0.0030717098	0.5372363	0.4594682
a	1.672344e-07	2.995501e-08	3.5686014e-08	1.1619683e-07	1.6000495e-06	2.0855638e-05	0.0011192337	0.8546939	0.14416401
</S>	1.1945059e-07	6.746987e-07	1.5682488e-06	3.8678695e-06	7.556739e-06	0.00036616554	0.002409006	0.5995026	0.39770842
