 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a	8.48269e-07	1.6919785e-05	7.518824e-05	0.08435019	0.5239624	0.33213884	0.029342765	0.017458351	0.0053102467	0.0013652559	0.0029634973	0.0030155298
p	3.2128355e-07	7.1233426e-06	2.4249628e-05	0.018503992	0.4384212	0.47112766	0.03544504	0.031553023	0.0022872284	0.0010320846	0.00041209016	0.0011860044
p	7.897345e-06	2.1971471e-05	0.00018954027	0.009764526	0.48601806	0.48873806	0.0037551296	0.0053290236	0.00080351706	0.002948987	0.0021232392	0.00029999652
è	2.1448215e-05	0.0011030082	0.0066966168	0.08034634	0.493178	0.12328028	0.05848348	0.013923991	0.016114078	0.010977963	0.031752706	0.16412206
n	1.0282445e-06	0.00015777342	0.002998786	0.024355033	0.4629639	0.2508725	0.10547465	0.019748926	0.034615863	0.004285748	0.009642626	0.084883116
a	3.0292595e-09	1.2681694e-07	5.2208958e-05	0.006336774	0.47317392	0.4658736	0.012707102	0.016549338	0.004878948	0.009909977	0.0066025252	0.003915431
o	1.7273025e-07	6.004944e-07	2.4663768e-06	0.00013523373	0.04093328	0.3573567	0.42185166	0.12070069	0.03523074	0.0026125181	0.011484857	0.0096910605
m	1.8396438e-08	2.7974454e-07	1.00448574e-07	2.4881754e-05	0.0058080903	0.11945893	0.5461824	0.28853026	0.026063936	0.0078256335	0.003924913	0.0021804988
a	8.146892e-07	7.0646647e-06	2.0528343e-05	0.0005341887	0.09399601	0.5760019	0.11031995	0.15654942	0.009448776	0.04071889	0.011291365	0.0011110718
r	2.3221265e-08	2.196372e-06	2.3647895e-06	9.207899e-05	0.004049716	0.06438356	0.31295007	0.47183532	0.08032487	0.04109767	0.02227138	0.0029908214
è	4.88477e-08	2.0180957e-07	1.7978601e-06	0.00010478448	0.0026262386	0.095683694	0.14727747	0.30560318	0.094572544	0.2310385	0.098481044	0.02461052
i	6.503077e-09	1.0890377e-08	2.3345842e-07	1.7458171e-05	0.0072757024	0.009227766	0.48308903	0.13778439	0.23258668	0.06764477	0.032919925	0.029454038
k	4.9226284e-10	1.5638598e-08	3.3705714e-08	9.188997e-07	1.8858042e-05	0.004432653	0.14379606	0.312316	0.17856702	0.20162098	0.077530146	0.081717305
a	9.595756e-09	2.1307722e-08	4.0345645e-07	2.5843681e-05	0.0013769384	0.025323153	0.17726517	0.11617154	0.1071871	0.49111778	0.074205846	0.0073261727
è	5.6503424e-10	5.2979924e-08	2.9152997e-07	1.0167748e-05	6.504923e-05	0.0013609572	0.053597342	0.104400374	0.18977296	0.38947573	0.24140608	0.019911008
p	1.2145326e-08	5.0958837e-09	8.556916e-09	1.3101425e-07	3.3859e-05	4.976979e-05	0.07837079	0.0014825006	0.099986	0.05403844	0.76348305	0.0025553717
l	9.755944e-09	2.517764e-09	1.6427437e-08	3.50395e-07	0.0001333977	0.00047958616	0.042475894	0.0123746125	0.07518252	0.6676189	0.1998394	0.0018952631
è	1.0191072e-09	1.1796381e-08	2.7558573e-07	4.2655392e-05	0.00056481926	0.0018925834	0.00880298	0.017974768	0.029943908	0.31323195	0.056197647	0.57134837
o	1.9705007e-08	3.763206e-09	1.0430412e-07	5.839835e-07	0.0007134576	0.00023059736	0.028272951	0.0020602255	0.02883541	0.12491539	0.51172733	0.30324394
s	5.0762954e-09	3.7226858e-08	1.2447687e-07	3.2613704e-07	1.5466796e-06	1.7415918e-05	0.0013041148	0.0005041343	0.009954909	0.025130123	0.51429963	0.44878763
a	1.2076268e-09	3.2664169e-10	2.4204565e-09	3.784816e-08	2.388987e-06	3.2117012e-05	0.0014670359	0.0016252458	0.018075861	0.4098938	0.52058333	0.048320215
p	2.9394867e-10	2.0000577e-09	1.9623657e-08	7.521115e-07	4.1081657e-06	5.0969633e-05	0.0019977514	0.0014427203	0.009485881	0.04788828	0.7473562	0.19177337
o	5.7443245e-08	5.482862e-08	4.307993e-07	1.980037e-06	1.0877573e-05	2.3354549e-05	0.00012253724	0.00055351324	0.0037781962	0.15675347	0.5857452	0.2530103
r	1.3354002e-09	6.5932357e-09	1.3874251e-07	1.0419025e-06	5.105951e-06	3.896771e-05	0.00073731854	0.00044099454	0.0032011718	0.015738232	0.78309774	0.19673929
ì	2.6354902e-08	1.9800032e-08	1.00963845e-07	5.9930824e-07	1.0297169e-05	1.3003973e-05	0.00015533685	0.00091282604	0.0030680369	0.093112916	0.39211947	0.5106073
t	1.5961146e-09	8.038372e-11	1.147419e-09	8.140087e-09	3.1307695e-06	2.6376524e-06	0.0020129692	0.00033157298	0.009007979	0.0107074985	0.83710396	0.14083019
o	2.767791e-10	3.1701405e-11	1.6286901e-10	8.6050217e-10	2.1929083e-07	5.2841403e-07	7.5479744e-05	4.814349e-05	0.0019706395	0.01261691	0.9391583	0.046129707
</S>	2.6727753e-09	2.3359588e-09	1.2730322e-08	1.2585495e-07	8.9812096e-07	5.269381e-06	0.0003019131	0.00016061895	0.0016092522	0.0043750997	0.3353397	0.6582071
