 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
s	3.2235498e-08	2.7251021e-06	0.00011667222	0.037123434	0.17110182	0.5492098	0.2005879	0.026491886	0.006030261	0.003046388	0.0013148529	0.00497428
s	3.2811148e-10	2.3010072e-08	0.00019742956	0.0013582231	0.12458658	0.7419117	0.095756255	0.003942229	0.012173716	0.013049161	0.0038235458	0.0032011268
ì	2.969385e-08	7.0761753e-06	0.00494982	0.008312165	0.053051107	0.57822764	0.113732584	0.006391375	0.01765205	0.012169645	0.066764615	0.1387418
c	2.9577465e-09	7.674302e-08	9.199513e-05	0.10956678	0.20792536	0.22914581	0.33355087	0.07717952	0.022079578	0.011284202	0.0010704646	0.008105371
h	8.119404e-08	1.2385779e-06	0.00051771814	0.09989373	0.23558849	0.36424583	0.13058527	0.00302699	0.036639594	0.10066002	0.014446651	0.014394432
r	1.9741127e-07	0.0013566469	0.044197414	0.16831093	0.0389259	0.19191416	0.023968562	0.0022357495	0.008551945	0.028254315	0.08952943	0.40275475
a	5.8535107e-08	3.852826e-06	0.0016691522	0.3243064	0.27590305	0.07733492	0.1048121	0.0026458339	0.04056597	0.0950039	0.017259045	0.060495712
c	2.1172552e-07	9.5013127e-07	5.6364406e-06	0.00060373434	0.0051715616	0.08087523	0.44814652	0.31241035	0.070190474	0.015777042	0.018837862	0.04798037
e	1.5248673e-09	5.0165e-08	6.822931e-05	4.7217498e-05	0.00937714	0.08683763	0.30610368	0.01735471	0.2676502	0.0877795	0.122857705	0.101923935
e	2.4244269e-09	1.5907744e-07	1.3192626e-05	6.127993e-05	0.001249527	0.008018592	0.2679196	0.54501265	0.10024781	0.025396822	0.034075916	0.018004552
t	2.5641604e-09	1.2712263e-06	5.0256523e-07	7.880783e-05	0.000113274706	0.002148413	0.063009456	0.19503221	0.21275552	0.496841	0.019051148	0.0109684225
è	1.823816e-07	7.763528e-06	2.5060365e-06	0.0005380917	0.00027443067	0.0024309745	0.023008116	0.012233837	0.18376982	0.7161425	0.05882044	0.0027713848
l	1.9293982e-08	1.204017e-07	1.0333715e-05	0.00013032473	0.009216333	0.0001760375	0.009888954	0.027139507	0.3048205	0.6436916	0.0016921799	0.003234054
i	7.6417365e-08	1.2541861e-07	7.8928537e-07	5.5908546e-05	0.003314238	0.0005954229	0.0016322705	0.00020612501	0.08314321	0.90246415	0.007648318	0.00093940663
s	3.2604905e-09	8.2442483e-07	6.0806957e-07	0.0006038344	3.852187e-05	0.0018898163	0.013206816	0.07909986	0.05223467	0.65151054	0.14272206	0.05869251
e	1.2517032e-09	1.8196341e-09	3.3411126e-08	1.0032978e-06	0.00034840425	5.4826865e-05	0.017140957	0.0059652315	0.30510134	0.56382906	0.074694894	0.03286426
n	2.8787778e-10	2.9327893e-08	5.054801e-07	8.463859e-05	2.7391943e-05	0.0002469885	0.0033114525	0.01936909	0.019143343	0.4490165	0.4066597	0.10214034
a	1.4079419e-08	6.561462e-08	3.206219e-07	8.487925e-06	1.6949294e-05	2.799767e-05	0.0011120423	0.0030212307	0.05434998	0.44916844	0.42738646	0.06490799
r	5.086696e-10	8.728423e-08	9.6765e-07	0.000102588485	3.014106e-05	0.00017489174	0.0017236422	0.009489912	0.008970389	0.2658958	0.57270336	0.14090812
t	8.3873894e-09	1.9437095e-08	5.8004606e-08	3.2286891e-06	5.9087083e-06	1.1563665e-06	0.00038339695	0.0005819716	0.019883376	0.31973937	0.45432168	0.2050798
i	1.3059014e-08	3.2575724e-07	2.2900463e-07	1.5640958e-06	2.5927931e-05	5.5986013e-05	0.0007797951	9.862493e-05	0.003031447	0.08647034	0.4477707	0.4617651
</S>	7.2119395e-09	4.818398e-07	1.0763486e-07	7.680098e-06	1.3819108e-06	6.178564e-06	0.00013531599	0.0023181266	0.0010803976	0.019432874	0.37813014	0.5988873
