 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
h	4.0322487e-07	3.51933e-08	3.5860515e-07	0.00040953472	0.020224662	0.06983376	0.46607706	0.3442804	0.08058971	0.016907575	0.0016765337
i	1.3507855e-06	3.68947e-07	4.6736026e-05	0.0009637215	0.16701762	0.119392626	0.20600177	0.21687272	0.034910508	0.02683859	0.22795403
o	4.6219657e-06	1.402115e-07	2.2303457e-06	1.1120346e-05	0.05687642	0.0035811453	0.020285329	0.3933117	0.44546002	0.021259958	0.059207305
l	3.4029057e-08	5.595028e-10	2.3627683e-08	8.8533504e-08	0.00041036156	0.0021568153	0.01730958	0.22956994	0.71519244	0.023619778	0.011740955
ù	3.107246e-07	1.2250465e-08	2.607364e-07	2.9062436e-05	0.0018254509	0.00412851	0.05308501	0.35088876	0.44721782	0.13076764	0.0120571945
s	1.1657935e-08	1.260679e-09	6.164169e-09	1.0718531e-06	4.929112e-05	0.0027194119	0.07424345	0.3633446	0.43759233	0.06558744	0.05646237
t	1.5077934e-09	4.322991e-10	1.6729687e-09	5.0576546e-07	8.190015e-05	0.00034070076	0.015803494	0.2756934	0.64052975	0.059098445	0.008451905
r	7.152721e-09	6.4910577e-10	1.5092003e-07	1.4176369e-05	0.0002846914	0.013775891	0.048658926	0.15858442	0.029396052	0.25435907	0.49492666
o	6.511354e-09	2.7830116e-09	5.952044e-08	8.282989e-06	4.557048e-05	0.017990468	0.13655639	0.41286197	0.1505726	0.14495444	0.13701022
a	2.7643405e-06	8.3783064e-08	8.272129e-07	1.3262413e-06	0.0022598985	0.00016436414	0.00056492665	0.0341708	0.28544512	0.29494825	0.3824416
n	7.4808077e-07	1.0745388e-08	1.6337395e-07	2.5871628e-07	0.00013555182	5.5583634e-05	0.0006424572	0.019066658	0.2171292	0.34052208	0.4224473
a	1.1412271e-06	2.0374182e-08	3.953616e-07	1.3858164e-06	1.2114754e-05	2.0481595e-05	0.00017138614	0.008847353	0.31315827	0.6284384	0.049348976
m	8.168981e-08	9.849003e-10	1.2456827e-07	1.685783e-07	9.157171e-06	0.0004930402	0.0017001883	0.021992568	0.197117	0.5660624	0.21262531
m	3.4856923e-06	1.1149897e-07	1.4088025e-06	5.5333867e-06	5.6370213e-06	4.003986e-05	0.00020915322	0.004731836	0.149663	0.60569316	0.23964664
è	1.1410048e-07	1.084473e-08	2.1195966e-08	8.2492164e-08	1.7136279e-06	6.7301924e-05	0.00022368666	0.0016489319	0.006528996	0.7633585	0.22817063
n	2.4366821e-08	2.2478636e-10	1.8329223e-09	9.6133434e-08	1.569234e-07	1.427939e-05	7.899034e-05	0.00052006054	0.014009407	0.19191745	0.7934596
o	2.5034546e-09	9.6813745e-11	1.0292456e-09	3.8441746e-07	1.5542414e-08	7.0427195e-05	0.0005826202	0.0023407894	0.010393835	0.3779726	0.6086393
</S>	1.9751006e-07	4.0993746e-09	4.304599e-08	6.403969e-08	3.2744135e-06	2.0012854e-05	9.7234464e-05	0.0007648492	0.010754252	0.1947258	0.7936342
