 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	9.675389e-07	0.000244748	0.0032016877	0.01600795	0.046162046	0.051043153	0.34193426	0.06150712	0.3683922	0.009038603	0.0068816715	0.095585525
v	1.5794162e-06	1.0338253e-05	1.7849326e-05	0.000198418	0.00048478268	0.004910647	0.12712705	0.19175157	0.34863237	0.0725376	0.068693206	0.18563463
ò	6.1520017e-10	9.274583e-09	5.989609e-08	1.9053617e-06	0.00028177287	0.006862254	0.11620844	0.6053233	0.17913572	0.06137318	0.0132847605	0.017528493
r	8.12879e-09	4.1944153e-07	8.0243706e-07	1.7026137e-05	0.0046469276	0.00929714	0.1470428	0.11030971	0.0068007587	0.3587048	0.30795723	0.05522233
a	1.5608357e-08	2.2904793e-07	6.423471e-07	2.3462439e-05	0.0012294782	0.006353052	0.5638168	0.039581507	0.037401218	0.24110729	0.105629325	0.0048570354
s	1.0706693e-08	4.402995e-07	4.1515173e-07	8.320243e-06	1.6555161e-05	5.0630537e-05	0.0004969666	0.045718923	0.22281763	0.5307827	0.10232846	0.09777892
o	2.756823e-09	3.466318e-08	1.1524691e-07	1.3110867e-06	2.9438286e-05	0.0003409462	0.0059508337	0.11921115	0.09949593	0.5927345	0.105983	0.07625273
t	1.6136756e-09	3.7099838e-07	4.4269336e-07	3.572182e-06	1.4854852e-05	1.8045617e-05	6.2871186e-05	0.008596153	0.06496082	0.67880785	0.19750877	0.05002626
s	3.5701834e-08	7.79656e-07	3.0214028e-06	1.4761227e-05	3.781156e-05	9.769159e-05	0.00088354055	0.008937786	0.10420775	0.627182	0.1470176	0.11161717
o	3.5424577e-08	2.5650506e-06	1.8346124e-06	4.0654977e-06	0.00015784489	0.0010832202	0.0021922463	0.021169232	0.44581175	0.24860913	0.08396005	0.19700803
m	1.8646426e-07	4.042908e-06	2.4595226e-06	2.4166195e-05	1.1513296e-05	2.2348799e-05	0.00017885357	0.0005343672	0.008207363	0.22249702	0.25054547	0.51797223
ì	1.931135e-08	8.1392227e-07	1.8657911e-06	3.3836639e-06	5.3092826e-06	1.6916158e-05	5.4079075e-05	0.0008464474	0.017689554	0.39305153	0.37772155	0.21060856
n	6.2102506e-12	2.6817998e-10	1.3413368e-10	7.776407e-09	3.0001257e-07	2.2477566e-06	1.0070672e-05	0.00013725921	3.9772717e-06	0.11713054	0.61420554	0.26851007
a	5.87611e-11	9.950656e-10	1.3542665e-09	8.94348e-09	3.8521046e-07	4.463066e-06	7.181144e-05	0.00012375794	3.3828637e-05	0.34416723	0.46619502	0.1894035
f	6.218173e-11	8.013364e-09	1.3179538e-08	3.9629217e-07	9.4099687e-07	1.0962104e-06	2.0909226e-06	0.00010731099	0.0003980336	0.10328066	0.52255183	0.37365758
è	8.146616e-10	1.128129e-08	2.17746e-08	1.1312064e-07	4.531031e-07	1.7707235e-06	1.1681537e-05	5.1997897e-05	6.0449165e-05	0.17877196	0.5455943	0.27550718
r	6.17913e-11	2.753295e-09	4.0981488e-10	8.395767e-09	2.9383354e-08	1.0805168e-07	1.3973842e-06	7.929861e-06	7.701928e-07	0.009447514	0.9775441	0.012998189
i	4.2366147e-10	8.749414e-09	5.466071e-09	2.1139858e-08	1.6214852e-07	9.098871e-07	3.7325102e-05	1.0129091e-05	6.142924e-06	0.03852365	0.9431925	0.018229071
</S>	8.008197e-11	2.7806784e-09	1.0104722e-08	1.992917e-07	3.8417156e-07	3.6698447e-07	6.116475e-07	3.832783e-05	1.662406e-05	0.019489946	0.29881963	0.68163395
