 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
p	1.081471e-07	1.577569e-06	7.278675e-05	0.0013050879	0.024266278	0.7071062	0.18982908	0.040868178	0.020558476	0.015992185
a	1.083623e-09	7.9014846e-08	1.2650861e-05	0.0014136616	0.027271697	0.58565485	0.2876459	0.051809084	0.026592432	0.019599691
r	2.6950039e-08	2.942777e-07	3.0471096e-05	0.00052007847	0.004470081	0.6529828	0.2800864	0.04173627	0.017137779	0.0030358352
ò	6.720971e-09	1.0898622e-07	7.6239066e-06	0.0005379052	0.0049200724	0.3325486	0.51197016	0.058723845	0.057949208	0.033342488
n	5.304129e-10	2.4116359e-08	1.2181146e-05	0.00021491306	0.005532235	0.26425952	0.6798791	0.038127344	0.007603886	0.0043707564
g	6.104972e-11	3.8417056e-09	6.3846204e-07	4.085592e-05	0.003261387	0.3285685	0.58963406	0.053545337	0.023176476	0.0017727999
h	1.0635374e-07	2.210393e-06	0.00094864	0.004194111	0.09613935	0.21987426	0.309383	0.050347455	0.05271419	0.26639673
ì	1.8186007e-07	2.06158e-05	0.0031847386	0.00265084	0.013329051	0.110400125	0.3022684	0.049015835	0.028375765	0.4907545
z	5.5691087e-11	2.7655487e-09	1.4172012e-07	7.4102836e-06	0.00015185996	0.034166314	0.9056929	0.025653845	0.022424813	0.011902735
i	9.58888e-10	3.2155533e-08	3.706968e-06	0.00013651422	0.0029717025	0.088567376	0.72126865	0.11267561	0.03629747	0.038078986
n	5.967688e-10	2.3462905e-08	8.7964e-07	4.1150946e-05	4.46631e-05	0.013260198	0.33843103	0.48010513	0.11798472	0.05013217
a	1.1137041e-10	1.5604499e-09	9.975276e-08	3.528513e-06	4.840464e-05	0.0065606562	0.38022962	0.42962405	0.12861034	0.054923315
f	6.6788863e-10	3.5995445e-08	3.086945e-06	4.643151e-05	3.907405e-05	0.008264715	0.21871097	0.4060065	0.3211886	0.045740634
à	1.5000591e-08	1.01980774e-07	1.6443174e-06	3.9268566e-06	5.1304814e-05	0.00228892	0.12983574	0.39571822	0.3647718	0.10732835
i	1.1998148e-09	3.1631657e-09	3.5239745e-07	6.060544e-06	0.00017511088	0.027772292	0.28872547	0.20371157	0.44477642	0.034832682
a	1.2238034e-09	7.604735e-08	5.9606543e-07	1.0167873e-06	1.7354973e-06	0.00027402543	0.021887776	0.03399437	0.7423626	0.20147769
l	2.2526405e-09	1.516871e-07	3.1686404e-06	5.9237496e-05	1.1787475e-05	0.00065092405	0.026223324	0.0790633	0.7331904	0.16079766
ì	1.2127152e-09	1.7264487e-09	1.30738504e-08	1.9730102e-08	6.6448083e-06	0.0010003257	0.055492517	0.15280795	0.7330928	0.05759972
o	2.733811e-10	1.0324205e-09	1.1646098e-08	9.202254e-08	8.7982085e-07	0.00032867995	0.004046568	0.010288911	0.9759902	0.0093447855
</S>	1.0566293e-08	4.0209792e-07	2.016473e-06	2.1273759e-06	3.5797061e-06	0.00014457405	0.0042870673	0.004932253	0.63193953	0.35868847
