 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
t	1.6884714e-10	7.905047e-11	1.5955307e-09	6.8584974e-08	1.3470254e-05	5.6097484e-05	0.0037661463	0.079999745	0.46120167	0.40256122	0.052401606
a	1.8747809e-10	3.3473337e-09	6.9522045e-08	1.8498944e-05	0.00048701128	0.0017239527	0.01096467	0.10628331	0.2693802	0.13815422	0.47298807
s	4.845718e-10	3.861401e-09	1.339534e-07	1.6073781e-07	1.0488051e-06	2.9114033e-06	2.5159636e-05	0.020774327	0.15787727	0.6128231	0.2084958
t	1.3439742e-09	9.369647e-10	2.544998e-08	3.0815852e-07	3.0536278e-06	1.0133693e-05	0.0002333734	0.0020639717	0.101516075	0.8032318	0.092941284
i	2.0173427e-09	2.191129e-09	1.4764608e-08	4.1297648e-07	1.2550229e-05	5.7506913e-05	0.00080082443	0.00820912	0.10425096	0.38034555	0.50632304
n	1.664233e-09	5.2040843e-09	1.05835134e-07	6.691414e-08	3.6797164e-07	8.660882e-07	6.5112167e-06	0.0013849756	0.026641777	0.7028716	0.26909372
a	4.2884776e-09	6.0380523e-09	2.2635315e-07	6.532279e-07	1.2869992e-06	3.3623608e-06	3.3068387e-05	0.00017056965	0.026798544	0.87660176	0.09639047
g	4.6949555e-10	7.7910824e-09	6.847145e-08	2.1627136e-07	1.548371e-06	3.1651266e-06	8.343978e-06	0.001193143	0.032277692	0.8721225	0.09439327
l	1.2865576e-08	5.746757e-09	1.8783045e-07	1.0435558e-06	2.126129e-06	3.7904622e-06	4.321417e-05	0.00016578534	0.026760546	0.7430477	0.22997566
i	1.1710515e-09	3.5143122e-09	1.12827806e-07	2.2918841e-06	2.1728829e-05	9.987485e-05	0.0014701915	0.009223931	0.14047556	0.20868373	0.64002264
s	2.345565e-07	3.9307558e-08	1.4474019e-06	5.0511414e-07	1.3299117e-06	4.1695453e-06	3.015815e-05	0.00021769934	0.003944079	0.7603902	0.23541012
ì	5.4366894e-10	4.3127027e-10	2.5675545e-08	4.2039676e-07	1.4006666e-06	7.5701705e-06	5.8907677e-05	0.00019743564	0.0039162575	0.5842441	0.41157386
a	7.597807e-10	1.0588705e-09	1.2043928e-07	5.106373e-08	1.3141049e-07	2.0082184e-07	1.2983239e-06	1.6187601e-05	0.00074721867	0.8750635	0.12417137
</S>	3.1429934e-09	1.0293534e-08	5.4745766e-07	2.9416517e-06	2.7112897e-06	4.7013064e-06	1.1497772e-05	0.00035259328	0.0020000904	0.6148264	0.3827985
