 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
i	1.4880961e-05	0.0025661804	0.03765383	0.38462105	0.31184238	0.06387466	0.019244133	0.018810429	0.019598197	0.0044939746	0.010494572	0.1267857
o	7.756072e-08	7.713789e-08	1.46715765e-05	0.06034972	0.6258169	0.2222715	0.06336526	0.017580701	0.001959574	0.000692071	0.00037110594	0.007578323
s	5.330536e-08	4.044891e-08	5.454954e-06	0.0047165514	0.08074234	0.16984655	0.55454063	0.17852364	0.005947645	0.00096709677	0.0011605914	0.0035492526
p	1.058693e-08	3.8491598e-07	1.1206471e-05	0.0073548914	0.1683899	0.76720786	0.029855309	0.023198932	0.0031026984	9.9432364e-05	0.00026992892	0.00050938915
i	2.895321e-07	1.965656e-05	0.0012876982	0.04456116	0.22473496	0.23996305	0.065673985	0.04564657	0.037230927	0.008264553	0.022363633	0.31025344
t	1.7456466e-07	2.5019975e-07	5.7334223e-06	0.0024624257	0.14201216	0.30717543	0.38854468	0.082769655	0.026413012	0.011719596	0.0031101436	0.035786714
i	4.1899515e-08	6.437711e-07	2.4421738e-06	0.00024801784	0.018132607	0.13559699	0.48614472	0.14050886	0.13727912	0.02374921	0.023798682	0.034538686
k	2.7836311e-08	2.0606498e-07	5.046681e-06	0.00065616256	0.023894578	0.14902017	0.5971788	0.16092882	0.04457527	0.011538422	0.0049953675	0.007207137
u	2.0594571e-08	5.711412e-07	1.8482189e-06	8.522576e-05	0.003421957	0.059892006	0.5438192	0.18756789	0.16309737	0.009922519	0.016564075	0.01562728
à	1.4288398e-07	1.1667807e-06	7.112828e-06	0.00038518183	0.014186984	0.05574097	0.410767	0.26390544	0.16247784	0.056206558	0.017786007	0.018535584
i	7.730316e-10	5.886997e-10	3.337268e-08	1.6261763e-05	0.000698933	0.07708281	0.12954362	0.7454284	0.031358138	0.005684689	0.0052389116	0.0049482314
m	1.064881e-08	1.2134538e-08	6.259373e-07	4.7908685e-05	0.00021404595	0.004739653	0.14287344	0.5061479	0.22662212	0.09791756	0.0069750557	0.014461668
è	1.4647121e-07	1.2511225e-07	1.4120276e-06	9.3946124e-05	0.0004592657	0.03851156	0.104589164	0.25624043	0.43007493	0.07095232	0.097768076	0.0013086182
r	1.0137366e-07	6.1015453e-07	1.2532132e-05	0.00025196426	0.0014939433	0.012655389	0.02698044	0.73140323	0.019591438	0.0049256426	0.19733346	0.0053512435
i	1.6635518e-07	1.3871951e-07	4.6250378e-07	5.480878e-05	0.00033175226	0.026296051	0.014357334	0.7130187	0.076405145	0.0038112034	0.161413	0.004311203
n	6.277562e-09	1.7170748e-08	2.1992973e-06	0.00014831587	0.00024070853	0.002114946	0.0050049624	0.022103978	0.40108222	0.48486868	0.03303099	0.051402945
a	4.7075184e-09	6.8764954e-09	1.45456625e-08	6.2887796e-07	1.6113661e-05	0.0015374137	0.041105695	0.26412737	0.57251596	0.035561055	0.06037497	0.02476076
s	2.7844874e-10	6.2333583e-09	2.4381566e-07	9.1764405e-06	4.016258e-05	9.381417e-05	0.0012068332	0.0024989438	0.14596397	0.6340077	0.15130822	0.06487095
t	3.3903696e-08	1.2076158e-07	1.8331207e-07	2.4284661e-06	7.1501063e-06	6.4139516e-05	0.001644152	0.010530971	0.18524614	0.19583139	0.5340406	0.07263272
a	2.0268613e-08	1.4986593e-07	3.7587e-07	4.921703e-06	9.179658e-05	0.00045194462	0.010666245	0.011607054	0.14271495	0.040908333	0.5710673	0.22248697
s	2.8353543e-07	1.7545463e-07	8.7925906e-07	5.6931476e-06	1.0991541e-05	4.279837e-05	0.00021682355	0.00057534274	0.029358797	0.3580866	0.24644235	0.36525926
ì	2.0928352e-08	3.9791865e-07	3.3945344e-07	1.0872252e-06	1.5759284e-06	3.8178464e-06	5.45867e-05	0.00019942287	0.009129808	0.14649239	0.7691803	0.07493625
p	2.1716688e-09	5.1424776e-10	1.2464971e-09	1.14717444e-07	2.6332775e-06	6.3131614e-05	0.0016954998	0.004044281	0.0077836504	0.018133031	0.55220675	0.4160709
u	1.4238375e-09	1.6632508e-09	1.2865753e-09	2.0624388e-08	2.2678987e-07	7.994657e-06	0.00024073616	0.002252047	0.013186311	0.09404282	0.755428	0.13484174
l	9.2101593e-10	8.28931e-09	8.852519e-08	1.8489346e-06	8.61184e-06	1.908719e-05	0.000119163844	0.0001720358	0.009199974	0.149661	0.4997929	0.3410252
i	2.1747e-09	3.1761358e-09	3.3629453e-09	4.6742908e-08	3.2579743e-07	6.9899925e-06	0.00058697007	0.0013647984	0.0105087	0.06588119	0.7218448	0.19980626
t	3.2285645e-09	4.6876817e-08	2.39151e-07	2.6254368e-06	6.981822e-06	1.2518272e-05	5.0425886e-05	4.8135447e-05	0.0028178087	0.06997881	0.60438347	0.32269892
a	2.0026373e-08	1.5094305e-07	2.0638615e-07	1.1445178e-06	1.5086284e-06	3.7329796e-06	2.2850028e-05	5.6631812e-05	0.0016318924	0.04645649	0.7958319	0.15599348
</S>	7.5060436e-10	8.458744e-09	1.10730156e-07	4.079522e-06	1.703933e-05	2.910204e-05	9.837445e-05	0.000109330635	0.0026523601	0.040435817	0.68776196	0.26889184
