 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
z	4.9337204e-06	5.300717e-06	0.00024161508	0.0009645088	0.010422225	0.0143319545	0.40855926	0.38719332	0.11315964	0.015181323	0.025406988	0.0015222705	0.0017336499	0.011714324	0.009558733
z	5.3424647e-09	6.220796e-08	0.00012614207	0.00074491114	0.006372411	0.01995107	0.3784584	0.1931167	0.16284591	0.07641538	0.08420471	0.033723943	0.010686251	0.016750539	0.016603552
a	5.4315433e-06	0.00019418195	0.021019178	0.0067171585	0.004309642	0.056341827	0.20525075	0.1389628	0.067952275	0.042266306	0.35126272	0.02383482	0.009317895	0.011986513	0.060578573
m	3.4829847e-07	3.9670894e-07	2.1285901e-05	9.368834e-05	0.0074930596	0.0016307678	0.21549676	0.4739408	0.21855035	0.037098024	0.02936515	0.0032711723	0.0017533185	0.006356849	0.004928061
à	7.225672e-08	1.2241787e-07	6.9969865e-06	1.3089693e-05	0.0057187667	0.0069919145	0.12565364	0.16022068	0.3361037	0.16040507	0.01644176	0.06571269	0.03401835	0.048587225	0.04012594
i	2.9013822e-10	2.2589404e-09	1.3071078e-05	0.00028748778	0.013626602	0.00029600182	0.07946594	0.42669272	0.31093904	0.11960679	0.036766637	0.005399207	0.0017503452	0.0034545977	0.0017016641
è	1.3071546e-08	1.0274642e-08	3.0625557e-07	8.322227e-06	9.068414e-05	3.0184014e-05	0.0109327445	0.031853337	0.20033887	0.70667464	0.00072589424	0.020604597	0.024809249	0.0014704932	0.002460636
n	4.7623395e-11	5.4302446e-10	6.6134525e-08	9.1951324e-07	0.0014358693	2.1435273e-05	0.0020630779	0.006995576	0.24115203	0.7440612	0.0011171773	0.0013241327	0.0011753814	0.0005902199	6.303867e-05
a	2.8568443e-09	6.202591e-09	8.358192e-07	7.658152e-06	0.00013050936	0.0002526352	0.006033751	0.21752143	0.16896217	0.5304933	0.065337196	0.009935384	0.0008106266	0.00038756366	0.00012695277
n	1.8888849e-10	1.9869495e-09	9.0741264e-07	2.35372e-05	0.00038311497	0.0003051687	0.008816654	0.017940063	0.15796797	0.75440323	0.0015308138	0.042554066	0.014917511	0.0003713051	0.00078562915
g	2.4583426e-09	2.0015751e-09	1.8099132e-07	2.1910992e-06	3.5336594e-05	0.00012646365	0.0026246982	0.016536321	0.1467706	0.70094895	0.009382319	0.11062165	0.00872647	0.0021790413	0.002045798
r	8.414039e-09	1.3084066e-07	0.00016020412	0.00026203023	0.0045247287	0.0035647445	0.030728977	0.047865946	0.06989386	0.07348799	0.48503554	0.08530676	0.017486483	0.03305033	0.14863226
à	1.17474555e-08	1.3802149e-07	0.00044267176	0.0017403997	0.0036832774	0.0025604477	0.06500887	0.07062477	0.06682233	0.062339455	0.56403744	0.061015986	0.021629807	0.021304157	0.058790192
m	3.7816095e-10	2.6852784e-10	1.7034219e-07	9.17952e-07	0.000316278	3.5622304e-06	0.0006230559	0.009748447	0.03028755	0.054230575	0.81088525	0.034322158	0.010978121	0.034640834	0.013963073
m	4.8215928e-11	8.503616e-10	1.4629049e-07	7.9040535e-07	0.00023869291	3.2537286e-05	0.00090073183	0.007061155	0.082508765	0.16369064	0.4471361	0.25051367	0.01589909	0.014434734	0.017582951
a	3.2529275e-09	2.0696369e-08	2.0611682e-05	2.6431948e-05	0.0002893003	3.281951e-05	0.0025843624	0.014145704	0.018212287	0.009687742	0.84993494	0.029094964	0.0049900757	0.011848068	0.059132587
u	4.3468103e-07	5.567356e-08	3.4844294e-07	6.763013e-07	6.5687323e-06	4.6432416e-07	3.1194515e-05	0.00087850075	0.0084395325	0.085135534	0.019790988	0.2503862	0.4934647	0.040757727	0.101107016
d	4.1087144e-08	1.0518353e-08	2.9148225e-07	2.5493764e-06	1.0903901e-05	9.7564424e-08	2.5278043e-05	0.00023239027	0.0022430546	0.055900108	0.0015698832	0.101121776	0.8206013	0.0066259652	0.011666422
e	4.072039e-09	2.2644824e-09	2.46194e-08	1.5465089e-06	4.892423e-06	2.9707302e-05	0.00011083265	0.0004422365	0.0053520086	0.027167356	0.030093728	0.34706593	0.13064118	0.33972397	0.11936651
r	4.6773643e-09	1.0498543e-09	7.8831235e-08	1.783797e-06	7.677263e-05	3.6780887e-06	0.00021601614	0.00094471994	0.0067241555	0.020550441	0.026173228	0.34601536	0.43839833	0.074210785	0.086684614
f	4.0295145e-09	9.948459e-10	1.2670055e-08	7.744127e-07	1.5672985e-06	1.2687535e-05	1.186008e-05	2.3102248e-05	0.0006771353	0.0032526215	0.0043292395	0.3281132	0.13646236	0.17129147	0.355824
ù	1.3403937e-07	4.20421e-08	3.0878587e-07	4.5213596e-06	8.406032e-05	2.4747815e-05	0.00070857647	0.0021222646	0.014229478	0.019858813	0.07321332	0.21830459	0.070967816	0.18126865	0.41921258
m	8.136379e-10	4.8222884e-11	3.1434716e-10	7.950618e-09	2.0176141e-07	9.177412e-09	1.0719214e-06	6.0456023e-06	0.000250169	0.0011931146	0.0007914198	0.00643382	0.079139724	0.68898416	0.2232003
m	8.494957e-11	3.4922418e-10	9.336553e-09	7.451999e-08	1.0349827e-05	6.8457775e-06	4.4092878e-05	7.471922e-05	0.003109964	0.011241872	0.037694808	0.18090868	0.10584058	0.358995	0.30207297
u	7.5778467e-10	9.413763e-10	7.872583e-07	2.0966284e-06	0.00018693329	1.4586778e-05	0.00073656125	0.006526371	0.011923443	0.006884596	0.37586144	0.046388153	0.012510662	0.14553571	0.39342862
</S>	1.3109064e-06	6.763917e-08	4.5724397e-07	7.4958007e-07	5.7894175e-07	5.9044677e-08	1.019007e-06	3.6047317e-05	3.2391774e-05	0.00017772628	0.0042579486	0.017072083	0.43280882	0.12272193	0.42288888
