 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
e	2.4657032e-08	1.1353966e-07	1.608488e-05	0.00062884076	0.004362469	0.04325774	0.08515359	0.18968552	0.1331731	0.04885848	0.49486414
p	1.6154681e-08	8.521078e-08	1.043849e-07	1.3286275e-06	3.450846e-05	0.0014973982	0.012282383	0.39717448	0.40830174	0.11254563	0.06816233
ù	3.8538115e-08	8.600538e-08	9.446073e-07	5.39219e-06	4.4705703e-05	0.00081068114	0.041461736	0.1903845	0.54917216	0.1208951	0.09722461
r	5.8241506e-10	2.2210298e-09	6.483921e-08	5.024526e-06	0.0013141863	0.00019299195	0.021635223	0.5439468	0.09706407	0.3114367	0.024404952
u	8.983774e-09	1.2644696e-08	1.7239455e-07	4.9221553e-06	0.00013770294	0.00019947557	0.0148041295	0.38885748	0.052054755	0.54166985	0.0022715428
m	3.6121877e-09	4.026562e-08	1.1803907e-07	1.4408655e-06	8.935057e-06	0.0003088359	0.0006786409	0.06681228	0.3666582	0.29414704	0.27138442
a	1.3157854e-09	8.662161e-10	1.19771935e-08	1.498807e-07	1.8705292e-05	2.0863363e-05	0.007242773	0.108364746	0.21127181	0.5784364	0.0946446
n	1.3179375e-09	2.219784e-08	1.4558762e-07	2.3864643e-06	1.2436035e-05	0.00023206104	0.00032962966	0.019456953	0.14579912	0.5198506	0.3143167
e	4.879595e-08	4.1005286e-08	6.1940204e-07	1.9103632e-06	5.638222e-06	2.1011863e-05	0.0004544251	0.006874154	0.16406247	0.6096207	0.21895897
c	1.7862126e-09	1.44501415e-08	9.58161e-08	2.0442376e-06	9.423495e-06	0.00013090148	0.00014068825	0.0043427856	0.033583403	0.773493	0.1882977
h	1.5249757e-08	1.2797669e-08	2.6011475e-07	7.294438e-07	3.9070856e-06	7.0515853e-06	0.00042053926	0.0024021587	0.05446165	0.43838298	0.50432074
à	4.727147e-08	3.1139706e-08	1.2741515e-07	1.6313185e-06	2.1518183e-05	0.00021883941	0.000238669	0.0050310553	0.015534029	0.5440559	0.43489823
t	2.1340416e-10	1.095255e-10	5.910952e-10	2.6425948e-09	1.2540809e-07	4.0413774e-08	1.4354257e-05	0.00063685543	0.0028754915	0.70768636	0.2887867
u	6.9359775e-11	3.2624427e-11	2.9368523e-09	1.1092602e-07	5.8310816e-06	9.946251e-07	0.00012606836	0.001107568	0.006845073	0.7088019	0.28311238
</S>	2.114364e-09	3.6946868e-09	2.2041972e-08	1.7741137e-07	3.8158754e-07	9.75418e-06	1.8087858e-05	0.0005332635	0.003775216	0.51621807	0.47944495
