 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
n	2.0456083e-08	0.00020980448	0.010980715	0.4465735	0.38682818	0.13583791	0.013905237	0.0024040316	0.00032662338	0.00041530238	0.002518659
m	1.7879681e-07	0.0014809101	0.043465827	0.46353072	0.3697789	0.11089971	0.008114815	0.00091549294	0.00091544323	0.00022804512	0.00066996913
o	1.489151e-06	0.016111964	0.047894083	0.6276851	0.114217766	0.02851297	0.045933176	0.013349328	0.0013595942	0.05467908	0.05025546
l	2.009287e-08	5.4992128e-05	0.00061592023	0.3418149	0.5459734	0.085669726	0.009983805	0.003813679	0.00013181023	8.447979e-05	0.011857261
ì	4.4996872e-07	0.0005395824	0.003426945	0.22312641	0.4934222	0.13778786	0.09693606	0.017250285	0.010165223	0.0017103045	0.015634561
m	2.1410345e-09	0.00026951177	0.00015218096	0.114394106	0.72141576	0.13211785	0.022310607	0.0039240816	0.0001557977	1.0452419e-05	0.0052496623
o	4.5759e-09	5.9559206e-05	0.000102706916	0.054514967	0.6115459	0.3098809	0.02120386	0.0014050594	0.00063864654	0.00017281034	0.00047556325
a	2.294984e-09	2.0645327e-06	1.5810998e-05	0.036819864	0.3920929	0.4269145	0.11984382	0.01962846	0.0004556124	5.1856554e-05	0.004175157
n	5.2337104e-09	7.5312624e-07	2.363683e-06	0.0030557183	0.06349473	0.58742267	0.2563757	0.079752944	0.0058163633	0.0011639529	0.002914797
a	9.613753e-08	1.8915744e-05	1.739976e-05	0.001598839	0.0508628	0.85422844	0.08079374	0.005551524	0.0060118358	0.00072098174	0.00019546565
m	2.8735378e-10	2.522503e-05	1.7642622e-05	0.0023721426	0.041154318	0.30007336	0.4282346	0.18629846	0.037230387	0.00084661687	0.003747295
m	2.8586902e-08	4.2497672e-06	5.4360635e-06	0.0007362061	0.0153916385	0.21386841	0.6623581	0.07016379	0.027708782	0.0057311654	0.0040321094
è	1.16556116e-07	0.00043185448	0.0010100704	0.051160455	0.10818528	0.05080586	0.55020195	0.04032958	0.0041304613	0.033209056	0.1605353
n	8.374319e-10	4.674838e-06	1.7934924e-06	0.0016621093	0.06544498	0.15269335	0.51398736	0.18016501	0.00891659	0.0006572541	0.076466866
o	3.088583e-10	5.830008e-07	1.1155192e-06	0.00016041433	0.012884395	0.09249785	0.5999525	0.22419657	0.05195155	0.0046345307	0.01372039
c	9.4339985e-09	6.4596856e-07	4.0063685e-07	7.260224e-05	0.0014476534	0.021106355	0.35626322	0.54413503	0.025199786	0.0043669366	0.04740735
e	4.3976223e-09	4.0299432e-07	3.3604326e-07	4.5710596e-05	0.0008195874	0.014499713	0.48141536	0.30171517	0.16255216	0.017387148	0.021564368
e	5.397009e-09	8.217152e-07	3.2706308e-07	4.375711e-05	0.0006239252	0.0057177823	0.18214677	0.7076532	0.043085977	0.0048243306	0.05590302
s	2.422129e-10	2.2948601e-08	1.03761115e-08	3.6168422e-06	2.5432753e-05	0.0011619759	0.056319263	0.66960907	0.09673035	0.14994498	0.026205255
t	9.409353e-08	2.2597894e-06	3.541343e-07	2.1732318e-05	0.000146022	0.0031234517	0.051376905	0.14461571	0.75899565	0.040686652	0.0010311786
è	9.186418e-09	2.0477205e-06	1.8944859e-06	6.523248e-05	0.0007040776	0.0073518977	0.099223554	0.14855528	0.21064125	0.37776574	0.15568905
o	2.2265574e-09	1.0655291e-07	3.4956603e-08	1.3992299e-05	0.0015263241	0.033572316	0.030762328	0.20665796	0.11434132	0.06613549	0.54699016
n	5.0148175e-09	6.243932e-08	2.8400851e-08	4.0314817e-06	1.9537101e-05	0.0002685099	0.014747638	0.29161993	0.04100956	0.2009417	0.451389
e	5.454887e-09	8.7469346e-08	1.8597847e-08	1.405377e-06	1.4238233e-05	0.0004472434	0.010038483	0.14296061	0.6195587	0.21294855	0.014030659
a	3.339679e-11	7.842232e-08	1.8318293e-08	2.0182251e-05	0.00017797895	0.0011228991	0.0048459605	0.2292841	0.62673545	0.054654542	0.08315872
s	1.6107022e-09	4.8221633e-08	6.0649907e-09	3.7510447e-06	2.0986532e-05	0.00060754933	0.002249166	0.13900852	0.27035666	0.46833926	0.11941403
s	2.511309e-07	1.3641576e-06	9.923317e-08	9.395512e-06	5.3098294e-05	0.0008597192	0.0036186175	0.02400406	0.8849662	0.08440312	0.0020840603
ù	9.741002e-10	3.076422e-07	5.986368e-08	1.4747377e-06	6.5221993e-06	0.0001476446	0.00055877154	0.0046633338	0.10208233	0.79866296	0.09387651
n	5.879305e-09	5.6274903e-08	1.0012983e-08	1.0916267e-06	0.00011620606	0.0034139229	0.0007110417	0.0052281856	0.05029324	0.22698826	0.713248
n	1.7128163e-10	8.011098e-09	7.8111455e-09	1.4961029e-07	1.1886638e-05	0.00054024125	0.00028515529	0.027046643	0.37215516	0.3347316	0.2652292
i	6.463762e-11	1.2637348e-07	2.4336092e-07	4.1466432e-05	0.0007941922	0.0017515363	0.0067878244	0.01867607	0.02783098	0.07751817	0.8665993
t	2.0936595e-08	6.870242e-08	8.309026e-09	1.1466658e-07	3.778662e-07	9.8630135e-06	1.856539e-05	0.0013559575	0.012771846	0.6626633	0.32317996
i	1.839575e-10	3.178619e-08	1.0824075e-08	5.8444715e-07	8.680739e-06	0.00015174247	0.00025225963	0.0042614024	0.18752041	0.26125365	0.5465512
</S>	1.3411288e-09	2.1378645e-08	3.8049794e-09	5.8432033e-07	7.826706e-06	7.626543e-05	0.00019090477	0.008462917	0.06790613	0.12227201	0.8010834
